Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Anthony Davis,20150126,NOP,1,NOP,99,PHI,74,30.53,12,19,0.632,0,0,,8,8,1.0,5,5,10,3,3,4,0,3,32,31,.710,.632,.000,.421,18.7,16.4,17.5,23.4,5.5,9.5,0.0,33.6,163,76
Tyreke Evans,20150126,NOP,1,NOP,99,PHI,74,28.07,2,6,0.33299999999999996,1,3,0.33299999999999996,1,2,0.5,1,1,2,12,0,0,2,3,6,29,.436,.417,.500,.333,4.1,3.6,3.8,57.7,0.0,0.0,22.5,14.4,119,99
Dante Cunningham,20150126,NOP,1,NOP,99,PHI,74,25.7,4,8,0.5,0,0,,0,0,,1,5,6,1,1,1,0,0,8,26,.500,.500,.000,.000,4.4,19.5,12.5,5.9,2.2,2.8,0.0,14.2,121,86
Eric Gordon,20150126,NOP,1,NOP,99,PHI,74,24.7,5,9,0.556,2,5,0.4,1,1,1.0,0,1,1,5,1,0,1,1,13,20,.689,.667,.556,.111,0.0,4.0,2.2,33.2,2.3,0.0,9.6,19.3,143,95
Omer Asik,20150126,NOP,1,NOP,99,PHI,74,20.43,4,6,0.667,0,0,,2,5,0.4,2,5,7,2,0,0,3,3,10,20,.610,.667,.000,.833,11.2,24.5,18.3,15.9,0.0,0.0,26.8,25.0,96,89
Ryan Anderson,20150126,NOP,1,NOP,99,PHI,74,24.43,7,14,0.5,4,5,0.8,1,2,0.5,4,3,7,0,3,0,0,1,19,2,.638,.643,.357,.143,18.7,12.3,15.3,0.0,6.9,0.0,0.0,27.7,143,81
Quincy Pondexter,20150126,NOP,1,NOP,99,PHI,74,22.13,0,4,0.0,0,1,0.0,0,0,,0,4,4,0,0,0,2,3,0,-1,.000,.000,.250,.000,0.0,18.1,9.6,0.0,0.0,0.0,33.3,12.4,0,92
Nate Wolters,20150126,NOP,1,NOP,99,PHI,74,19.78,0,3,0.0,0,0,,0,0,,1,3,4,3,0,1,1,0,0,3,.000,.000,.000,.000,5.8,15.2,10.8,18.7,0.0,3.7,25.0,9.2,56,92
Alexis Ajinca,20150126,NOP,1,NOP,99,PHI,74,17.47,2,8,0.25,0,0,,1,1,1.0,3,5,8,1,1,4,0,1,5,-6,.296,.250,.000,.125,19.6,28.6,24.4,8.2,3.2,16.7,0.0,22.0,98,70
John Salmons,20150126,NOP,1,NOP,99,PHI,74,12.45,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,1,1,1,1,0,-10,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,4.5,5.8,33.3,11.0,0,88
Jimmer Fredette,20150126,NOP,1,NOP,99,PHI,74,5.58,2,3,0.667,0,0,,0,0,,0,2,2,1,0,0,1,0,4,4,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,111,101
Luke Babbitt,20150126,NOP,1,NOP,99,PHI,74,5.58,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,4,.667,.667,.000,.000,0.0,35.8,19.1,39.4,0.0,0.0,25.0,32.6,100,84
Jeff Withey,20150126,NOP,1,NOP,99,PHI,74,3.13,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,3,.000,.000,.000,.000,0.0,31.9,17.0,0.0,0.0,0.0,0.0,29.1,0,85
