Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Alec Burks,20141110,UTA,0,IND,97,UTA,86,38.22,4,13,0.308,0,1,0.0,1,1,1.0,1,3,4,1,1,0,1,2,9,-5,.335,.308,.077,.077,3.5,8.4,6.2,4.7,1.4,0.0,6.9,19.2,70,115
Gordon Hayward,20141110,UTA,0,IND,97,UTA,86,36.12,11,15,0.733,2,3,0.667,6,6,1.0,0,8,8,5,0,1,2,1,30,-3,.850,.800,.200,.400,0.0,23.6,13.1,38.2,0.0,1.8,10.2,27.7,153,111
Trey Burke,20141110,UTA,0,IND,97,UTA,86,35.55,2,12,0.16699999999999998,1,8,0.125,0,0,,0,2,2,8,2,0,0,1,5,-8,.208,.208,.667,.000,0.0,6.0,3.3,36.9,3.1,0.0,0.0,17.2,72,112
Derrick Favors,20141110,UTA,0,IND,97,UTA,86,34.82,5,13,0.385,0,0,,3,6,0.5,1,7,8,1,0,2,0,4,13,-2,.416,.385,.000,.462,3.8,21.4,13.6,5.5,0.0,3.7,0.0,22.9,90,110
Enes Kanter,20141110,UTA,0,IND,97,UTA,86,25.03,7,8,0.875,1,2,0.5,3,3,1.0,0,3,3,0,0,2,5,2,18,17,.966,.938,.250,.375,0.0,12.8,7.1,0.0,0.0,5.1,34.9,29.1,106,112
Trevor Booker,20141110,UTA,0,IND,97,UTA,86,22.22,1,4,0.25,0,0,,0,1,0.0,1,1,2,2,1,0,2,2,2,-24,.225,.250,.000,.250,6.0,4.8,5.3,14.5,2.5,0.0,31.1,14.8,53,114
Dante Exum,20141110,UTA,0,IND,97,UTA,86,19.2,1,5,0.2,1,4,0.25,0,0,,1,3,4,0,1,0,0,3,3,-2,.300,.300,.800,.000,6.9,16.7,12.3,0.0,2.9,0.0,0.0,13.3,73,108
Joe Ingles,20141110,UTA,0,IND,97,UTA,86,14.92,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,,0,1,1,1,0,0,0,0,3,-15,.500,.500,1.000,.000,0.0,7.2,4.0,11.2,0.0,0.0,0.0,10.2,108,118
Rudy Gobert,20141110,UTA,0,IND,97,UTA,86,13.18,0,1,0.0,0,0,,3,4,0.75,1,4,5,0,0,1,1,3,3,-9,.543,.000,.000,4.000,10.1,32.4,22.5,0.0,0.0,4.9,26.6,14.5,97,104
Steve Novak,20141110,UTA,0,IND,97,UTA,86,0.55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121
Jeremy Evans,20141110,UTA,0,IND,97,UTA,86,0.2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121
Toure' Murry,20141110,UTA,0,IND,97,UTA,86,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Clark,20141110,UTA,0,IND,97,UTA,86,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
