Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kyle Lowry,20150204,TOR,1,BRK,109,TOR,93,35.98,5,13,0.385,1,3,0.33299999999999996,2,4,0.5,1,5,6,10,1,0,4,5,13,-7,.440,.423,.231,.308,3.5,17.1,10.4,47.1,1.6,0.0,21.3,26.1,95,126
DeMar DeRozan,20150204,TOR,1,BRK,109,TOR,93,34.82,5,13,0.385,0,2,0.0,3,3,1.0,1,4,5,6,0,0,3,2,13,-7,.454,.385,.154,.231,3.6,14.1,9.0,29.4,0.0,0.0,17.3,24.9,95,130
Jonas Valanciunas,20150204,TOR,1,BRK,109,TOR,93,33.57,3,5,0.6,0,0,,3,5,0.6,3,7,10,1,0,2,1,1,9,-9,.625,.600,.000,1.000,11.3,25.7,18.6,4.7,0.0,4.6,12.2,12.2,127,123
Amir Johnson,20150204,TOR,1,BRK,109,TOR,93,26.52,4,4,1.0,1,1,1.0,0,0,,0,5,5,0,0,0,1,0,9,0,1.125,1.125,.250,.000,0.0,23.2,11.8,0.0,0.0,0.0,20.0,9.4,154,128
Greivis Vasquez,20150204,TOR,1,BRK,109,TOR,93,21.0,2,5,0.4,1,2,0.5,0,0,,0,0,0,1,0,0,0,4,5,-21,.500,.500,.400,.000,0.0,0.0,0.0,7.5,0.0,0.0,0.0,11.9,110,134
Terrence Ross,20150204,TOR,1,BRK,109,TOR,93,29.33,9,16,0.563,5,11,0.455,0,0,,0,3,3,0,0,1,0,1,23,0,.719,.719,.688,.000,0.0,12.6,6.4,0.0,0.0,2.6,0.0,27.3,136,128
Patrick Patterson,20150204,TOR,1,BRK,109,TOR,93,27.55,5,10,0.5,1,5,0.2,0,0,,3,5,8,1,2,1,0,1,11,-12,.550,.550,.500,.000,13.8,22.3,18.1,6.6,4.1,2.8,0.0,18.2,126,117
Lou Williams,20150204,TOR,1,BRK,109,TOR,93,20.8,1,11,0.091,1,9,0.111,1,2,0.5,0,0,0,2,0,0,0,1,4,-13,.168,.136,.818,.182,0.0,0.0,0.0,14.1,0.0,0.0,0.0,28.6,50,134
Tyler Hansbrough,20150204,TOR,1,BRK,109,TOR,93,7.33,1,2,0.5,0,0,,4,4,1.0,1,0,1,0,0,0,0,1,6,-12,.798,.500,.000,2.000,17.2,0.0,8.5,0.0,0.0,0.0,0.0,25.7,180,134
Landry Fields,20150204,TOR,1,BRK,109,TOR,93,1.03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134
Bruno Caboclo,20150204,TOR,1,BRK,109,TOR,93,1.03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,134
Greg Stiemsma,20150204,TOR,1,BRK,109,TOR,93,1.03,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,1,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,229,134
Chuck Hayes,20150204,TOR,1,BRK,109,TOR,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
