Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Damian Lillard,20141219,POR,0,POR,129,SAS,119,52.5,16,29,0.552,4,9,0.444,7,8,0.875,0,3,3,6,2,1,4,2,43,20,.661,.621,.310,.276,0.0,6.0,3.1,25.9,2.1,1.3,11.0,32.7,127,106
LaMarcus Aldridge,20141219,POR,0,POR,129,SAS,119,52.43,13,27,0.48100000000000004,1,3,0.33299999999999996,5,5,1.0,5,11,16,0,5,2,3,3,32,10,.548,.500,.111,.185,10.4,22.0,16.3,0.0,5.2,2.7,9.3,28.8,111,92
Wesley Matthews,20141219,POR,0,POR,129,SAS,119,49.83,5,19,0.263,2,9,0.222,4,4,1.0,3,4,7,5,3,0,0,2,16,8,.385,.316,.474,.211,6.5,8.4,7.5,15.5,3.3,0.0,0.0,19.6,105,104
Joel Freeland,20141219,POR,0,POR,129,SAS,119,21.0,3,4,0.75,0,0,,2,2,1.0,1,5,6,1,0,1,1,4,8,0,.820,.750,.000,.500,5.2,25.0,15.3,7.9,0.0,3.4,17.0,13.2,145,101
Allen Crabbe,20141219,POR,0,POR,129,SAS,119,12.83,0,3,0.0,0,2,0.0,0,0,,0,1,1,0,1,0,0,0,0,-6,.000,.000,.667,.000,0.0,8.2,4.2,0.0,4.2,0.0,0.0,11.0,0,102
Steve Blake,20141219,POR,0,POR,129,SAS,119,35.5,3,7,0.429,2,4,0.5,2,2,1.0,2,3,5,4,0,1,1,5,10,8,.635,.571,.571,.286,6.1,8.9,7.5,17.0,0.0,2.0,11.3,11.7,138,109
Dorell Wright,20141219,POR,0,POR,129,SAS,119,33.17,4,8,0.5,4,5,0.8,0,0,,0,8,8,0,0,0,3,2,12,17,.750,.750,.625,.000,0.0,25.3,12.9,0.0,0.0,0.0,27.3,15.6,103,104
Thomas Robinson,20141219,POR,0,POR,129,SAS,119,27.0,1,3,0.33299999999999996,0,0,,0,0,,1,5,6,1,0,0,0,3,2,16,.333,.333,.000,.000,4.0,19.4,11.9,5.2,0.0,0.0,0.0,5.2,103,106
Chris Kaman,20141219,POR,0,POR,129,SAS,119,18.45,2,5,0.4,0,0,,2,2,1.0,2,3,5,1,1,0,2,2,6,-11,.510,.400,.000,.400,11.8,17.1,14.5,8.5,2.9,0.0,25.4,20.1,96,101
C.J. McCollum,20141219,POR,0,POR,129,SAS,119,12.28,0,5,0.0,0,3,0.0,0,0,,1,0,1,0,0,0,0,1,0,-12,.000,.000,.600,.000,8.8,0.0,4.3,0.0,0.0,0.0,0.0,19.1,17,114
Will Barton,20141219,POR,0,POR,129,SAS,119,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meyers Leonard,20141219,POR,0,POR,129,SAS,119,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
