Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Andre Roberson,20141226,OKC,1,OKC,98,CHO,75,26.1,2,5,0.4,0,2,0.0,0,0,,1,4,5,2,0,1,0,3,4,19,.400,.400,.400,.000,3.7,12.5,8.4,11.4,0.0,2.9,0.0,8.5,108,84
Russell Westbrook,20141226,OKC,1,OKC,98,CHO,75,25.45,11,21,0.524,1,1,1.0,6,6,1.0,1,1,2,5,2,1,6,2,29,20,.613,.548,.048,.286,3.8,3.2,3.5,61.8,4.0,3.0,20.2,51.6,105,81
Steven Adams,20141226,OKC,1,OKC,98,CHO,75,25.07,2,3,0.667,0,0,,1,3,0.33299999999999996,2,7,9,1,0,2,1,3,5,16,.579,.667,.000,1.000,7.7,22.7,15.8,6.0,0.0,6.1,18.8,9.4,110,76
Serge Ibaka,20141226,OKC,1,OKC,98,CHO,75,24.73,5,14,0.35700000000000004,3,7,0.429,0,0,,4,10,14,0,0,4,0,2,13,19,.464,.464,.500,.000,15.5,32.9,24.9,0.0,0.0,12.3,0.0,25.1,110,66
Perry Jones,20141226,OKC,1,OKC,98,CHO,75,20.9,2,5,0.4,0,1,0.0,2,2,1.0,0,2,2,0,0,0,1,3,6,7,.510,.400,.200,.400,0.0,7.8,4.2,0.0,0.0,0.0,14.5,14.6,92,88
Anthony Morrow,20141226,OKC,1,OKC,98,CHO,75,28.28,4,7,0.5710000000000001,3,6,0.5,0,0,,0,4,4,1,1,0,0,3,11,16,.786,.786,.857,.000,0.0,11.5,6.2,5.8,1.8,0.0,0.0,11.0,159,82
Jeremy Lamb,20141226,OKC,1,OKC,98,CHO,75,20.72,1,4,0.25,0,2,0.0,4,4,1.0,0,4,4,4,0,0,1,1,6,4,.521,.250,.500,1.000,0.0,15.7,8.5,27.5,0.0,0.0,14.8,14.5,115,84
Kendrick Perkins,20141226,OKC,1,OKC,98,CHO,75,17.97,2,6,0.33299999999999996,0,0,,1,2,0.5,0,8,8,1,0,1,2,3,5,15,.363,.333,.000,.333,0.0,36.2,19.6,8.7,0.0,4.2,22.5,21.9,63,69
Nick Collison,20141226,OKC,1,OKC,98,CHO,75,15.33,3,5,0.6,0,2,0.0,0,0,,3,1,4,1,1,0,0,0,6,8,.600,.600,.400,.000,18.8,5.3,11.5,11.8,3.3,0.0,0.0,14.5,144,83
Reggie Jackson,20141226,OKC,1,OKC,98,CHO,75,14.72,2,8,0.25,1,1,1.0,4,4,1.0,1,1,2,2,1,0,0,2,9,7,.461,.313,.125,.500,6.5,5.5,6.0,22.1,3.5,0.0,0.0,29.4,116,82
Ish Smith,20141226,OKC,1,OKC,98,CHO,75,7.93,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-4,.000,.000,1.000,.000,12.1,10.3,11.1,0.0,0.0,9.6,0.0,27.9,16,81
Grant Jerrett,20141226,OKC,1,OKC,98,CHO,75,7.93,0,5,0.0,0,5,0.0,0,0,,1,1,2,0,0,1,0,2,0,-4,.500,.500,.000,.000,0.0,0.0,0.0,20.2,0.0,0.0,0.0,11.2,120,93
Lance Thomas,20141226,OKC,1,OKC,98,CHO,75,4.87,1,3,0.33299999999999996,0,0,,0,0,,0,1,1,0,1,0,0,1,2,-8,.333,.333,.000,.000,0.0,16.7,9.0,0.0,10.5,0.0,0.0,27.3,72,61
