Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Evan Turner,20150323,BOS,0,BOS,110,BRK,91,40.3,9,13,0.6920000000000001,0,2,0.0,1,2,0.5,0,10,10,12,0,1,2,2,19,19,.684,.692,.154,.154,0.0,21.7,12.5,39.4,0.0,1.7,12.6,17.7,136,94
Avery Bradley,20150323,BOS,0,BOS,110,BRK,91,32.37,8,16,0.5,2,4,0.5,2,3,0.667,1,6,7,1,1,0,2,2,20,8,.577,.563,.250,.188,3.7,16.2,10.9,4.2,1.6,0.0,10.4,26.7,106,95
Tyler Zeller,20150323,BOS,0,BOS,110,BRK,91,30.12,9,14,0.643,0,0,,0,0,,1,6,7,3,0,1,2,2,18,8,.643,.643,.000,.000,4.0,17.4,11.7,14.6,0.0,2.2,12.5,23.8,116,96
Brandon Bass,20150323,BOS,0,BOS,110,BRK,91,25.5,4,8,0.5,0,0,,4,4,1.0,2,3,5,2,2,0,0,0,12,10,.615,.500,.000,.500,9.4,10.3,9.9,9.5,3.9,0.0,0.0,17.1,141,93
Marcus Smart,20150323,BOS,0,BOS,110,BRK,91,23.1,1,3,0.33299999999999996,0,1,0.0,0,0,,0,1,1,0,2,0,1,3,2,1,.333,.333,.333,.000,0.0,3.8,2.2,0.0,4.3,0.0,25.0,7.8,50,95
Jae Crowder,20150323,BOS,0,BOS,110,BRK,91,30.5,3,12,0.25,1,7,0.14300000000000002,2,3,0.667,1,4,5,1,1,1,0,3,9,18,.338,.292,.583,.250,3.9,11.4,8.3,3.7,1.6,2.2,0.0,19.6,81,96
Jonas Jerebko,20150323,BOS,0,BOS,110,BRK,91,23.62,5,12,0.41700000000000004,0,2,0.0,0,0,,0,6,6,0,0,0,0,2,10,4,.417,.417,.167,.000,0.0,22.2,12.8,0.0,0.0,0.0,0.0,22.8,85,95
Phil Pressey,20150323,BOS,0,BOS,110,BRK,91,17.83,1,2,0.5,0,1,0.0,0,0,,0,1,1,4,0,0,1,3,2,14,.500,.500,.500,.000,0.0,4.9,2.8,24.3,0.0,0.0,33.3,7.5,106,104
Kelly Olynyk,20150323,BOS,0,BOS,110,BRK,91,16.67,7,12,0.583,3,5,0.6,1,2,0.5,3,2,5,2,1,1,1,4,18,13,.699,.708,.417,.167,21.6,10.5,15.2,21.5,3.0,4.0,7.2,37.3,134,92
Shavlik Randolph,20150323,BOS,0,BOS,110,BRK,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Young,20150323,BOS,0,BOS,110,BRK,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luigi Datome,20150323,BOS,0,BOS,110,BRK,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerald Wallace,20150323,BOS,0,BOS,110,BRK,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
