Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Klay Thompson,20141113,GSW,1,GSW,107,BRK,99,35.87,8,22,0.364,4,9,0.444,5,6,0.833,2,2,4,2,2,0,2,0,25,12,.507,.455,.409,.273,5.6,7.0,6.2,8.8,2.8,0.0,7.5,32.6,105,105
Draymond Green,20141113,GSW,1,GSW,107,BRK,99,32.63,7,14,0.5,3,8,0.375,0,0,,0,8,8,7,1,2,1,1,17,17,.607,.607,.571,.000,0.0,31.0,13.7,33.5,1.5,4.0,6.7,20.2,128,99
Harrison Barnes,20141113,GSW,1,GSW,107,BRK,99,32.32,4,10,0.4,1,3,0.33299999999999996,3,3,1.0,0,3,3,3,0,0,0,0,12,-1,.530,.450,.300,.300,0.0,11.7,5.2,12.7,0.0,0.0,0.0,15.4,125,110
Stephen Curry,20141113,GSW,1,GSW,107,BRK,99,31.93,6,12,0.5,3,7,0.429,2,2,1.0,1,2,3,5,0,0,3,5,17,6,.660,.625,.583,.167,3.1,7.9,5.2,23.5,0.0,0.0,18.9,21.9,116,110
Andrew Bogut,20141113,GSW,1,GSW,107,BRK,99,31.0,4,7,0.5710000000000001,0,0,,3,5,0.6,7,7,14,5,1,4,1,3,11,7,.598,.571,.000,.714,22.6,28.5,25.2,22.2,1.6,8.5,9.8,14.5,143,95
Andre Iguodala,20141113,GSW,1,GSW,107,BRK,99,31.8,2,8,0.25,0,4,0.0,1,3,0.33299999999999996,0,1,1,3,1,0,0,1,5,-1,.268,.250,.500,.375,0.0,4.0,1.8,11.9,1.6,0.0,0.0,12.9,77,108
Marreese Speights,20141113,GSW,1,GSW,107,BRK,99,16.25,4,6,0.667,0,0,,0,2,0.0,3,6,9,0,1,3,2,3,8,2,.581,.667,.000,.333,18.5,46.6,30.9,0.0,3.1,12.1,22.5,24.0,92,85
Leandro Barbosa,20141113,GSW,1,GSW,107,BRK,99,15.15,4,9,0.444,0,3,0.0,0,0,,1,0,1,3,1,1,1,0,8,-1,.444,.444,.333,.000,6.6,0.0,3.7,33.6,3.3,4.3,10.0,29.0,99,101
Shaun Livingston,20141113,GSW,1,GSW,107,BRK,99,13.05,2,2,1.0,0,0,,0,0,,0,2,2,2,0,0,0,3,4,-1,1.000,1.000,.000,.000,0.0,19.4,8.6,21.9,0.0,0.0,0.0,6.7,208,108
Justin Holiday,20141113,GSW,1,GSW,107,BRK,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Rush,20141113,GSW,1,GSW,107,BRK,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Festus Ezeli,20141113,GSW,1,GSW,107,BRK,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ognjen Kuzmic,20141113,GSW,1,GSW,107,BRK,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
