Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Jason Smith,20150413,NYK,0,NYK,112,ATL,108,36.38,7,13,0.5379999999999999,1,2,0.5,5,5,1.0,2,7,9,5,0,2,2,2,20,-1,.658,.577,.154,.385,7.8,22.0,15.6,19.5,0.0,4.7,11.6,22.2,134,119
Tim Hardaway,20150413,NYK,0,NYK,112,ATL,108,35.75,9,17,0.529,3,9,0.33299999999999996,2,3,0.667,0,2,2,5,0,1,1,3,23,-3,.628,.618,.529,.176,0.0,6.4,3.5,21.7,0.0,2.4,5.2,25.3,129,126
Lance Thomas,20150413,NYK,0,NYK,112,ATL,108,33.17,3,11,0.273,1,3,0.33299999999999996,0,0,,2,2,4,3,2,0,2,3,7,5,.318,.318,.273,.000,8.5,6.9,7.6,11.2,3.2,0.0,15.4,18.4,81,120
Langston Galloway,20150413,NYK,0,NYK,112,ATL,108,32.42,10,12,0.833,6,6,1.0,0,0,,0,5,5,6,1,0,3,3,26,-2,1.083,1.083,.500,.000,0.0,17.6,9.7,31.5,1.6,0.0,20.0,21.7,155,120
Cole Aldrich,20150413,NYK,0,NYK,112,ATL,108,9.93,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,1,1,2,-18,1.000,1.000,.000,.000,0.0,23.0,12.7,0.0,0.0,0.0,50.0,9.4,69,121
Quincy Acy,20150413,NYK,0,NYK,112,ATL,108,25.9,5,7,0.7140000000000001,1,2,0.5,1,1,1.0,1,3,4,3,0,1,2,2,12,3,.806,.786,.286,.143,5.5,13.2,9.8,16.5,0.0,3.3,21.2,17.1,131,123
Lou Amundson,20150413,NYK,0,NYK,112,ATL,108,23.78,3,4,0.75,0,0,,2,6,0.33299999999999996,2,3,5,3,2,3,1,3,8,24,.602,.750,.000,1.500,11.9,14.4,13.3,16.4,4.4,10.8,13.1,15.1,125,107
Shane Larkin,20150413,NYK,0,NYK,112,ATL,108,22.1,4,7,0.5710000000000001,0,1,0.0,1,2,0.5,0,3,3,7,2,0,3,1,9,4,.571,.571,.143,.286,0.0,15.5,8.6,44.3,4.8,0.0,27.6,23.1,109,113
Cleanthony Early,20150413,NYK,0,NYK,112,ATL,108,12.4,1,4,0.25,1,2,0.5,2,2,1.0,1,3,4,1,0,0,1,1,5,4,.512,.375,.500,.500,11.4,27.6,20.4,9.9,0.0,0.0,17.0,22.2,108,120
Ricky Ledo,20150413,NYK,0,NYK,112,ATL,108,8.17,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,1,0,0,4,.000,.000,.000,.000,17.3,0.0,7.7,0.0,0.0,0.0,50.0,11.5,39,130
Travis Wear,20150413,NYK,0,NYK,112,ATL,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Bargnani,20150413,NYK,0,NYK,112,ATL,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
