Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Alec Burks,20141107,UTA,1,DAL,105,UTA,82,32.23,5,11,0.455,1,2,0.5,3,4,0.75,0,2,2,3,0,0,4,4,14,-20,.549,.500,.182,.364,0.0,6.6,3.6,20.7,0.0,0.0,23.9,25.6,90,127
Gordon Hayward,20141107,UTA,1,DAL,105,UTA,82,28.52,3,9,0.33299999999999996,2,7,0.28600000000000003,4,4,1.0,0,5,5,4,0,1,0,0,12,-7,.558,.444,.778,.444,0.0,18.7,10.1,28.1,0.0,2.6,0.0,18.6,133,120
Enes Kanter,20141107,UTA,1,DAL,105,UTA,82,26.82,4,10,0.4,0,1,0.0,0,0,,3,7,10,0,0,0,4,3,8,-18,.400,.400,.100,.000,14.1,27.8,21.6,0.0,0.0,0.0,28.6,25.7,65,119
Trey Burke,20141107,UTA,1,DAL,105,UTA,82,26.8,4,12,0.33299999999999996,3,8,0.375,0,0,,0,2,2,3,1,0,3,0,11,-18,.458,.458,.667,.000,0.0,8.0,4.3,24.6,2.1,0.0,20.0,27.6,81,122
Derrick Favors,20141107,UTA,1,DAL,105,UTA,82,25.55,2,4,0.5,0,0,,2,2,1.0,2,5,7,1,0,1,3,3,6,-13,.615,.500,.000,.500,9.9,20.9,15.8,7.4,0.0,2.9,38.1,15.2,88,119
Dante Exum,20141107,UTA,1,DAL,105,UTA,82,26.93,4,7,0.5710000000000001,2,4,0.5,1,2,0.5,0,2,2,5,0,0,1,4,11,-6,.698,.714,.571,.286,0.0,7.9,4.3,40.7,0.0,0.0,11.3,16.3,136,126
Rudy Gobert,20141107,UTA,1,DAL,105,UTA,82,23.52,3,4,0.75,0,0,,2,4,0.5,1,2,3,3,2,4,2,2,8,-8,.694,.750,.000,1.000,5.4,9.1,7.4,26.8,4.7,12.8,25.8,16.3,114,106
Joe Ingles,20141107,UTA,1,DAL,105,UTA,82,16.02,1,3,0.33299999999999996,0,2,0.0,0,0,,2,1,3,0,0,0,1,1,2,-13,.333,.333,.667,.000,15.8,6.7,10.8,0.0,0.0,0.0,25.0,12.3,73,127
Trevor Booker,20141107,UTA,1,DAL,105,UTA,82,12.42,2,4,0.5,0,1,0.0,3,3,1.0,1,0,1,0,0,0,2,0,7,-5,.658,.500,.250,.750,10.2,0.0,4.7,0.0,0.0,0.0,27.3,29.1,100,129
Ian Clark,20141107,UTA,1,DAL,105,UTA,82,7.57,1,1,1.0,1,1,1.0,0,0,,0,2,2,0,0,0,1,0,3,-2,1.500,1.500,1.000,.000,0.0,28.2,15.3,0.0,0.0,0.0,50.0,13.0,79,119
Rodney Hood,20141107,UTA,1,DAL,105,UTA,82,5.93,0,1,0.0,0,1,0.0,0,0,,0,3,3,0,1,0,0,0,0,-3,.000,.000,1.000,.000,0.0,53.9,29.2,0.0,9.3,0.0,0.0,8.3,0,90
Steve Novak,20141107,UTA,1,DAL,105,UTA,82,3.85,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,0,.000,.000,1.000,.000,0.0,27.7,15.0,0.0,0.0,0.0,0.0,12.8,0,119
Jeremy Evans,20141107,UTA,1,DAL,105,UTA,82,3.85,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0,129
