Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Luigi Datome,20150415,BOS,0,BOS,105,MIL,100,27.48,9,15,0.6,3,7,0.429,1,1,1.0,1,2,3,2,0,1,1,1,22,-4,.712,.700,.467,.067,4.4,7.6,6.1,13.3,0.0,2.6,6.1,26.8,127,110
Marcus Smart,20150415,BOS,0,BOS,105,MIL,100,24.27,2,5,0.4,2,5,0.4,1,2,0.5,1,3,4,6,3,1,0,1,7,3,.595,.600,1.000,.400,4.9,12.9,9.2,31.2,6.2,2.9,0.0,10.9,149,95
Evan Turner,20150415,BOS,0,BOS,105,MIL,100,17.98,3,5,0.6,0,1,0.0,1,2,0.5,0,2,2,6,1,0,3,1,7,-2,.595,.600,.200,.400,0.0,11.6,6.2,47.1,2.8,0.0,33.8,22.1,100,104
Tyler Zeller,20150415,BOS,0,BOS,105,MIL,100,14.08,4,7,0.5710000000000001,0,0,,0,0,,2,1,3,1,0,0,0,1,8,-7,.571,.571,.000,.000,17.0,7.4,11.9,12.0,0.0,0.0,0.0,22.3,126,112
Brandon Bass,20150415,BOS,0,BOS,105,MIL,100,13.85,2,4,0.5,0,0,,0,0,,1,3,4,1,1,0,1,1,4,-3,.500,.500,.000,.000,8.7,22.6,16.1,9.9,3.6,0.0,20.0,16.2,92,98
Jared Sullinger,20150415,BOS,0,BOS,105,MIL,100,27.62,5,14,0.35700000000000004,1,3,0.33299999999999996,0,2,0.0,1,3,4,4,1,3,2,2,11,16,.370,.393,.214,.143,4.3,11.3,8.1,20.9,1.8,7.7,11.8,27.4,78,102
Phil Pressey,20150415,BOS,0,BOS,105,MIL,100,26.43,2,7,0.28600000000000003,0,1,0.0,1,1,1.0,2,3,5,7,0,0,1,1,5,6,.336,.286,.143,.143,9.1,11.8,10.6,33.1,0.0,0.0,11.8,14.3,108,110
James Young,20150415,BOS,0,BOS,105,MIL,100,24.45,3,7,0.429,1,5,0.2,2,4,0.5,0,1,1,2,0,0,0,3,9,5,.514,.500,.714,.571,0.0,4.3,2.3,10.9,0.0,0.0,0.0,16.0,111,113
Jonas Jerebko,20150415,BOS,0,BOS,105,MIL,100,23.13,7,13,0.5379999999999999,2,3,0.667,0,0,,0,6,6,4,2,0,3,1,16,3,.615,.615,.231,.000,0.0,27.1,14.5,30.2,4.3,0.0,18.8,31.0,98,95
Kelly Olynyk,20150415,BOS,0,BOS,105,MIL,100,22.4,5,8,0.625,4,5,0.8,2,2,1.0,0,5,5,2,1,0,1,3,16,8,.901,.875,.625,.250,0.0,23.3,12.5,13.7,2.2,0.0,10.1,19.8,145,100
Gerald Wallace,20150415,BOS,0,BOS,105,MIL,100,18.3,0,0,,0,0,,0,0,,0,1,1,2,0,0,4,1,0,0,,,,,0.0,5.7,3.0,12.5,0.0,0.0,100.0,9.8,27,112
Jae Crowder,20150415,BOS,0,BOS,105,MIL,100,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Babb,20150415,BOS,0,BOS,105,MIL,100,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
