Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Blake Griffin,20151125,LAC,1,UTA,102,LAC,91,38.68,18,23,0.7829999999999999,0,0,,4,5,0.8,1,11,12,3,0,2,3,2,40,-3,.794,.783,.000,.217,3.2,39.0,20.1,23.8,0.0,3.9,10.6,34.5,143,111
Chris Paul,20151125,LAC,1,UTA,102,LAC,91,34.93,10,15,0.667,2,2,1.0,2,2,1.0,2,3,5,8,3,0,2,3,24,-6,.756,.733,.133,.133,7.0,11.8,9.3,45.3,4.6,0.0,11.2,24.2,148,111
DeAndre Jordan,20151125,LAC,1,UTA,102,LAC,91,31.83,3,7,0.429,0,0,,2,4,0.5,6,5,11,0,3,4,3,3,8,-11,.457,.429,.000,.571,23.2,21.5,22.4,0.0,5.0,9.4,25.5,17.5,90,101
J.J. Redick,20151125,LAC,1,UTA,102,LAC,91,21.18,1,6,0.16699999999999998,1,5,0.2,0,0,,0,0,0,1,1,0,3,5,3,-14,.250,.250,.833,.000,0.0,0.0,0.0,6.3,2.5,0.0,33.3,20.1,41,118
Wesley Johnson,20151125,LAC,1,UTA,102,LAC,91,19.7,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,3,3,0,-2,.000,.000,.500,.000,0.0,7.0,3.3,0.0,0.0,0.0,60.0,12.0,0,122
Jamal Crawford,20151125,LAC,1,UTA,102,LAC,91,30.15,1,9,0.111,0,2,0.0,1,2,0.5,0,1,1,2,0,0,2,1,3,-2,.152,.111,.222,.222,0.0,4.5,2.2,8.7,0.0,0.0,16.8,18.6,40,123
Austin Rivers,20151125,LAC,1,UTA,102,LAC,91,25.65,1,3,0.33299999999999996,0,0,,1,2,0.5,1,2,3,3,2,0,1,0,3,-1,.387,.333,.000,.667,4.8,10.7,7.6,15.5,4.2,0.0,20.5,9.0,96,113
Josh Smith,20151125,LAC,1,UTA,102,LAC,91,16.67,4,7,0.5710000000000001,1,1,1.0,1,2,0.5,0,0,0,1,1,1,0,2,10,-3,.635,.643,.143,.286,0.0,0.0,0.0,10.9,3.2,4.5,0.0,22.4,135,114
Lance Stephenson,20151125,LAC,1,UTA,102,LAC,91,11.52,0,1,0.0,0,0,,0,0,,1,1,2,0,1,0,1,1,0,-8,.000,.000,.000,.000,10.7,11.9,11.3,0.0,4.6,0.0,50.0,8.2,30,111
Paul Pierce,20151125,LAC,1,UTA,102,LAC,91,8.9,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,1,0,-8,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,15.9,0,124
Luc Mbah a Moute,20151125,LAC,1,UTA,102,LAC,91,0.78,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119
Pablo Prigioni,20151125,LAC,1,UTA,102,LAC,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cole Aldrich,20151125,LAC,1,UTA,102,LAC,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
