Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Michael Carter-Williams,20160108,MIL,1,MIL,96,DAL,95,41.2,5,12,0.41700000000000004,0,1,0.0,5,8,0.625,2,10,12,8,5,1,3,2,15,-2,.483,.417,.083,.667,5.7,26.5,16.4,29.9,6.6,2.9,16.2,20.0,106,91
Khris Middleton,20160108,MIL,1,MIL,96,DAL,95,39.15,10,18,0.556,0,1,0.0,7,9,0.778,0,3,3,5,0,0,1,3,27,-2,.615,.556,.056,.500,0.0,8.4,4.3,24.8,0.0,0.0,4.4,26.1,134,117
Giannis Antetokounmpo,20160108,MIL,1,MIL,96,DAL,95,32.93,2,8,0.25,0,0,,1,4,0.25,1,4,5,1,1,1,3,5,5,-1,.256,.250,.000,.500,3.6,13.2,8.6,4.3,1.6,3.6,23.5,17.3,51,109
Jabari Parker,20160108,MIL,1,MIL,96,DAL,95,30.07,4,9,0.444,0,0,,2,2,1.0,2,0,2,3,2,0,1,4,10,-3,.506,.444,.000,.222,7.8,0.0,3.8,15.6,3.6,0.0,9.2,16.1,117,113
Greg Monroe,20160108,MIL,1,MIL,96,DAL,95,27.72,3,10,0.3,0,0,,3,5,0.6,7,5,12,0,1,0,3,3,9,-7,.369,.300,.000,.500,29.6,19.7,24.4,0.0,2.0,0.0,19.7,24.4,85,106
O.J. Mayo,20160108,MIL,1,MIL,96,DAL,95,34.63,4,8,0.5,3,5,0.6,0,1,0.0,2,3,5,6,1,1,3,0,11,10,.652,.688,.625,.125,6.8,9.4,8.2,26.4,1.6,3.5,26.2,14.7,112,112
John Henson,20160108,MIL,1,MIL,96,DAL,95,20.28,8,9,0.889,0,0,,0,0,,0,3,3,1,1,1,1,0,16,8,.889,.889,.000,.000,0.0,16.1,8.4,13.1,2.7,5.9,10.0,22.0,149,105
Rashad Vaughn,20160108,MIL,1,MIL,96,DAL,95,14.02,1,6,0.16699999999999998,1,2,0.5,0,0,,1,0,1,0,0,0,0,3,3,2,.250,.250,.333,.000,8.4,0.0,4.0,0.0,0.0,0.0,0.0,19.1,73,121
Damien Inglis,20160108,MIL,1,MIL,96,DAL,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miles Plumlee,20160108,MIL,1,MIL,96,DAL,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Ennis,20160108,MIL,1,MIL,96,DAL,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny O'Bryant,20160108,MIL,1,MIL,96,DAL,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Copeland,20160108,MIL,1,MIL,96,DAL,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
