Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Anthony Davis,20151218,NOP,0,PHO,104,NOP,88,41.8,5,12,0.41700000000000004,0,0,,6,6,1.0,3,9,12,2,2,3,4,3,16,-18,.546,.417,.000,.500,8.0,27.2,17.0,11.3,2.4,5.1,21.5,19.7,98,101
Eric Gordon,20151218,NOP,0,PHO,104,NOP,88,29.18,2,11,0.182,2,9,0.222,9,11,0.818,0,1,1,1,2,1,2,3,15,-3,.473,.273,.818,1.000,0.0,4.3,2.0,7.2,3.4,2.4,11.2,27.0,95,107
Tyreke Evans,20151218,NOP,0,PHO,104,NOP,88,24.43,4,10,0.4,0,1,0.0,4,4,1.0,1,3,4,1,2,1,3,4,12,1,.510,.400,.100,.400,4.6,15.5,9.7,10.8,4.1,2.9,20.3,26.7,89,102
Omer Asik,20151218,NOP,0,PHO,104,NOP,88,21.2,2,3,0.667,0,0,,0,0,,3,3,6,1,1,0,1,3,4,-9,.667,.667,.000,.000,15.8,17.9,16.8,10.5,2.4,0.0,25.0,8.3,121,107
Alonzo Gee,20151218,NOP,0,PHO,104,NOP,88,20.65,2,3,0.667,1,1,1.0,0,0,,2,3,5,1,0,1,1,2,5,-15,.833,.833,.333,.000,10.8,18.4,14.3,10.9,0.0,3.4,25.0,8.6,132,110
Jrue Holiday,20151218,NOP,0,PHO,104,NOP,88,26.83,4,13,0.308,1,6,0.16699999999999998,5,8,0.625,0,2,2,4,0,0,2,2,14,-18,.424,.346,.462,.615,0.0,9.4,4.4,38.0,0.0,0.0,10.8,30.5,89,114
Norris Cole,20151218,NOP,0,PHO,104,NOP,88,24.03,2,6,0.33299999999999996,0,3,0.0,0,0,,0,2,2,1,0,0,2,1,4,-11,.333,.333,.500,.000,0.0,10.5,4.9,9.1,0.0,0.0,25.0,14.7,56,114
Ryan Anderson,20151218,NOP,0,PHO,104,NOP,88,21.3,0,3,0.0,0,0,,3,3,1.0,0,2,2,0,0,0,3,1,3,4,.347,.000,.000,1.000,0.0,11.9,5.6,0.0,0.0,0.0,41.0,15.2,44,114
Ish Smith,20151218,NOP,0,PHO,104,NOP,88,15.88,4,7,0.5710000000000001,0,2,0.0,4,4,1.0,0,0,0,2,1,0,2,1,12,0,.685,.571,.286,.571,0.0,0.0,0.0,43.4,3.1,0.0,18.6,29.9,118,110
Kendrick Perkins,20151218,NOP,0,PHO,104,NOP,88,9.95,1,1,1.0,0,0,,1,2,0.5,1,1,2,0,0,1,1,2,3,-4,.798,1.000,.000,2.000,11.2,12.7,11.9,0.0,0.0,7.1,34.7,12.8,105,108
Dante Cunningham,20151218,NOP,0,PHO,104,NOP,88,4.7,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-7,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0,116
Luke Babbitt,20151218,NOP,0,PHO,104,NOP,88,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis Ajinca,20151218,NOP,0,PHO,104,NOP,88,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
