Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Marcus Morris,20160318,DET,1,DET,115,SAC,108,38.77,8,13,0.615,6,7,0.857,2,2,1.0,0,3,3,2,2,0,3,1,24,9,.865,.846,.538,.154,0.0,9.3,4.4,7.3,2.6,0.0,17.8,18.2,140,114
Kentavious Caldwell-Pope,20160318,DET,1,DET,115,SAC,108,37.45,8,16,0.5,3,6,0.5,4,4,1.0,3,3,6,2,2,0,2,4,23,10,.648,.594,.375,.250,8.7,9.6,9.2,7.6,2.7,0.0,10.1,22.0,133,114
Tobias Harris,20160318,DET,1,DET,115,SAC,108,34.98,6,14,0.429,1,4,0.25,4,4,1.0,0,5,5,3,0,0,1,3,17,17,.539,.464,.286,.286,0.0,17.2,8.2,11.5,0.0,0.0,6.0,20.0,122,119
Reggie Jackson,20160318,DET,1,DET,115,SAC,108,33.8,8,23,0.348,1,4,0.25,2,2,1.0,2,5,7,9,0,0,5,4,19,12,.398,.370,.174,.087,6.5,17.8,11.8,39.2,0.0,0.0,17.3,35.7,94,119
Andre Drummond,20160318,DET,1,DET,115,SAC,108,28.27,7,9,0.778,0,0,,0,1,0.0,4,7,11,1,2,3,2,5,14,11,.742,.778,.000,.111,15.4,29.7,22.2,5.3,3.6,8.0,17.5,16.9,129,101
Stanley Johnson,20160318,DET,1,DET,115,SAC,108,22.25,3,7,0.429,0,3,0.0,0,1,0.0,1,1,2,1,1,1,1,3,6,-12,.403,.429,.429,.143,4.9,5.4,5.1,5.7,2.3,3.4,11.8,15.8,88,112
Aron Baynes,20160318,DET,1,DET,115,SAC,108,19.73,3,8,0.375,0,0,,3,4,0.75,4,5,9,0,0,2,0,2,9,-4,.461,.375,.000,.500,22.1,30.4,26.1,0.0,0.0,7.6,0.0,20.7,124,109
Steve Blake,20160318,DET,1,DET,115,SAC,108,14.2,0,1,0.0,0,1,0.0,0,0,,1,0,1,7,0,0,1,0,0,-5,.000,.000,1.000,.000,7.7,0.0,4.0,53.8,0.0,0.0,50.0,5.9,126,121
Reggie Bullock,20160318,DET,1,DET,115,SAC,108,10.55,1,1,1.0,1,1,1.0,0,0,,1,4,5,0,0,0,0,0,3,-3,1.500,1.500,1.000,.000,10.3,45.5,27.1,0.0,0.0,0.0,0.0,4.0,274,114
Lorenzo Brown,20160318,DET,1,DET,115,SAC,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Tolliver,20160318,DET,1,DET,115,SAC,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Anthony,20160318,DET,1,DET,115,SAC,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrun Hilliard,20160318,DET,1,DET,115,SAC,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
