Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Marc Gasol,20151111,MEM,1,GSW,100,MEM,84,39.82,6,15,0.4,1,1,1.0,13,14,0.929,2,5,7,3,2,0,2,3,26,-5,.614,.433,.067,.933,6.2,15.9,11.0,21.6,2.5,0.0,8.6,26.1,127,106
Mike Conley,20151111,MEM,1,GSW,100,MEM,84,33.12,1,12,0.083,0,4,0.0,2,2,1.0,0,2,2,9,3,0,4,5,4,-3,.155,.083,.333,.167,0.0,7.6,3.8,57.8,4.5,0.0,23.7,22.9,49,103
Courtney Lee,20151111,MEM,1,GSW,100,MEM,84,31.73,1,7,0.14300000000000002,0,3,0.0,1,1,1.0,1,5,6,1,3,2,2,1,3,-5,.202,.143,.429,.143,3.9,19.9,11.8,6.7,4.7,6.3,21.2,13.4,45,96
Zach Randolph,20151111,MEM,1,GSW,100,MEM,84,30.47,6,13,0.462,0,0,,7,7,1.0,1,6,7,2,1,0,6,5,19,-8,.591,.462,.000,.538,4.0,24.9,14.3,21.7,1.6,0.0,27.2,32.6,91,106
Tony Allen,20151111,MEM,1,GSW,100,MEM,84,23.72,5,7,0.7140000000000001,1,2,0.5,4,4,1.0,3,1,4,0,1,1,0,2,15,-5,.856,.786,.286,.571,15.6,5.3,10.5,0.0,2.1,4.2,0.0,16.6,179,106
Matt Barnes,20151111,MEM,1,GSW,100,MEM,84,25.53,1,8,0.125,1,4,0.25,0,0,,1,2,3,0,2,0,1,4,3,-17,.188,.188,.500,.000,4.8,9.9,7.3,0.0,3.9,0.0,11.1,15.8,44,104
JaMychal Green,20151111,MEM,1,GSW,100,MEM,84,25.27,3,4,0.75,0,0,,3,4,0.75,2,7,9,0,1,2,3,4,9,-19,.781,.750,.000,1.000,9.7,35.0,22.2,0.0,2.0,7.9,34.2,15.6,102,98
Jeff Green,20151111,MEM,1,GSW,100,MEM,84,17.35,0,2,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,2,1,0,-5,.000,.000,.500,.000,0.0,14.6,7.2,0.0,0.0,0.0,50.0,10.4,0,112
Russ Smith,20151111,MEM,1,GSW,100,MEM,84,13.0,1,2,0.5,0,0,,3,4,0.75,0,1,1,0,1,0,1,1,5,-13,.665,.500,.000,2.000,0.0,9.7,4.8,0.0,3.8,0.0,21.0,16.5,109,104
Jarell Martin,20151111,MEM,1,GSW,100,MEM,84,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vince Carter,20151111,MEM,1,GSW,100,MEM,84,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandan Wright,20151111,MEM,1,GSW,100,MEM,84,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Adams,20151111,MEM,1,GSW,100,MEM,84,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
