Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Goran Dragic,20151117,MIA,1,MIN,103,MIA,91,36.15,5,12,0.41700000000000004,1,4,0.25,5,7,0.7140000000000001,0,2,2,9,1,0,2,6,16,4,.531,.458,.333,.583,0.0,4.7,2.5,40.7,1.3,0.0,11.7,19.9,113,106
Hassan Whiteside,20151117,MIA,1,MIN,103,MIA,91,33.82,10,14,0.7140000000000001,0,0,,2,9,0.222,4,10,14,0,0,10,4,2,22,10,.612,.714,.000,.643,11.6,25.3,18.9,0.0,0.0,18.7,18.2,27.3,97,87
Luol Deng,20151117,MIA,1,MIN,103,MIA,91,33.45,8,14,0.5710000000000001,3,8,0.375,1,3,0.33299999999999996,0,6,6,1,0,1,0,2,20,11,.653,.679,.571,.214,0.0,15.4,8.2,5.9,0.0,1.9,0.0,19.3,128,103
Dwyane Wade,20151117,MIA,1,MIN,103,MIA,91,31.9,5,13,0.385,0,1,0.0,0,0,,1,1,2,6,1,0,5,1,10,-2,.385,.385,.077,.000,3.1,2.7,2.9,31.7,1.5,0.0,27.8,23.7,71,107
Chris Bosh,20151117,MIA,1,MIN,103,MIA,91,31.52,5,12,0.41700000000000004,0,5,0.0,0,0,,2,5,7,0,0,1,1,2,10,-36,.417,.417,.417,.000,6.2,13.6,10.2,0.0,0.0,2.0,7.7,17.3,83,104
Justise Winslow,20151117,MIA,1,MIN,103,MIA,91,31.35,1,2,0.5,1,2,0.5,5,10,0.5,1,10,11,1,1,0,6,5,8,-6,.625,.750,1.000,5.000,3.1,27.3,16.0,4.4,1.5,0.0,48.4,16.6,67,96
Tyler Johnson,20151117,MIA,1,MIN,103,MIA,91,18.4,1,6,0.16699999999999998,0,2,0.0,1,1,1.0,1,1,2,1,0,0,1,2,3,-8,.233,.167,.333,.167,5.3,4.7,5.0,7.8,0.0,0.0,13.4,17.0,57,109
Gerald Green,20151117,MIA,1,MIN,103,MIA,91,11.8,1,5,0.2,0,2,0.0,0,0,,1,3,4,1,0,0,0,3,2,-15,.200,.200,.400,.000,8.3,21.8,15.5,12.7,0.0,0.0,0.0,17.8,63,101
Josh McRoberts,20151117,MIA,1,MIN,103,MIA,91,11.62,0,1,0.0,0,0,,0,0,,0,3,3,1,0,0,3,3,0,-18,.000,.000,.000,.000,0.0,22.1,11.8,11.5,0.0,0.0,75.0,14.5,12,101
Amar'e Stoudemire,20151117,MIA,1,MIN,103,MIA,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Richardson,20151117,MIA,1,MIN,103,MIA,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beno Udrih,20151117,MIA,1,MIN,103,MIA,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Udonis Haslem,20151117,MIA,1,MIN,103,MIA,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
