Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Jerami Grant,20160229,PHI,0,WAS,116,PHI,108,35.43,6,11,0.545,0,2,0.0,2,4,0.5,2,4,6,4,0,2,2,2,14,-3,.549,.545,.182,.364,6.0,13.5,9.6,15.5,0.0,3.9,13.6,18.3,107,118
Ish Smith,20160229,PHI,0,WAS,116,PHI,108,33.58,9,18,0.5,3,6,0.5,4,7,0.5710000000000001,0,1,1,7,2,1,2,1,25,-5,.593,.583,.333,.389,0.0,3.6,1.7,33.2,2.8,2.1,8.7,30.2,115,116
Isaiah Canaan,20160229,PHI,0,WAS,116,PHI,108,31.93,5,12,0.41700000000000004,3,8,0.375,0,1,0.0,0,3,3,3,0,0,0,1,13,2,.523,.542,.667,.083,0.0,11.3,5.3,12.7,0.0,0.0,0.0,17.1,107,121
Robert Covington,20160229,PHI,0,WAS,116,PHI,108,31.87,3,9,0.33299999999999996,1,7,0.14300000000000002,2,2,1.0,0,5,5,1,2,0,2,6,9,-17,.455,.389,.778,.222,0.0,18.8,8.9,3.9,3.0,0.0,16.8,16.4,78,112
Nerlens Noel,20160229,PHI,0,WAS,116,PHI,108,25.08,5,8,0.625,1,1,1.0,0,1,0.0,2,4,6,2,2,1,2,5,11,-1,.652,.688,.125,.125,8.5,19.1,13.5,11.4,3.8,2.8,19.2,18.3,110,108
Nik Stauskas,20160229,PHI,0,WAS,116,PHI,108,31.93,4,11,0.364,1,6,0.16699999999999998,1,1,1.0,0,3,3,3,2,0,0,3,10,3,.437,.409,.545,.091,0.0,11.3,5.3,12.2,3.0,0.0,0.0,15.7,97,114
Carl Landry,20160229,PHI,0,WAS,116,PHI,108,18.25,6,8,0.75,0,0,,3,5,0.6,1,1,2,0,0,0,1,5,15,-7,.735,.750,.000,.625,5.8,6.6,6.2,0.0,0.0,0.0,8.9,27.0,128,122
T.J. McConnell,20160229,PHI,0,WAS,116,PHI,108,17.33,4,7,0.5710000000000001,0,0,,0,0,,0,4,4,6,0,0,0,1,8,-11,.571,.571,.000,.000,0.0,27.7,13.0,52.0,0.0,0.0,0.0,17.7,136,116
Richaun Holmes,20160229,PHI,0,WAS,116,PHI,108,14.58,1,5,0.2,1,2,0.5,0,0,,1,1,2,1,0,0,2,3,3,-1,.300,.300,.400,.000,7.3,8.2,7.7,8.3,0.0,0.0,28.6,21.1,58,122
Kendall Marshall,20160229,PHI,0,WAS,116,PHI,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollis Thompson,20160229,PHI,0,WAS,116,PHI,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elton Brand,20160229,PHI,0,WAS,116,PHI,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jahlil Okafor,20160229,PHI,0,WAS,116,PHI,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
