Date,Team,Pos,Name,Starter,Salary
20141225,OKC,PG,Russell Westbrook,1,12000
20141225,MIA,SG,Dwyane Wade,1,8400
20141225,WAS,PG,John Wall,1,10300
20141225,LAC,PG,Chris Paul,1,10200
20141225,SAS,SG,Manu Ginobili,0,5000
20141225,CHI,SG,Jimmy Butler,1,8000
20141225,GSW,PG,Stephen Curry,1,10700
20141225,LAC,SG,Jamal Crawford,0,4700
20141225,CLE,PG,Kyrie Irving,1,9300
20141225,CHI,PG,Derrick Rose,1,6900
20141225,WAS,SG,Bradley Beal,1,6400
20141225,SAS,PG,Cory Joseph,0,5200
20141225,GSW,SG,Klay Thompson,1,7800
20141225,NYK,PG,Jose Calderon,1,4800
20141225,CLE,SG,Dion Waiters,0,4100
20141225,OKC,SG,Anthony Morrow,0,3600
20141225,LAL,PG,Ronnie Price,1,3400
20141225,SAS,SG,Danny Green,1,6500
20141225,CHI,PG,Aaron Brooks,0,4200
20141225,SAS,PG,Tony Parker,1,3000
20141225,WAS,SG,Rasual Butler,0,3900
20141225,OKC,SG,Andre Roberson,1,4400
20141225,NYK,SG,Tim Hardaway Jr.,1,6200
20141225,MIA,PG,Norris Cole,0,4000
20141225,LAL,SG,Wayne Ellington,1,3000
20141225,LAC,SG,J.J. Redick,1,4700
20141225,MIA,PG,Mario Chalmers,1,6200
20141225,OKC,PG,Reggie Jackson,0,5000
20141225,LAL,PG,Jeremy Lin,0,5100
20141225,SAS,SG,Marco Belinelli,1,4000
20141225,NYK,PG,Pablo Prigioni,0,3100
20141225,WAS,PG,Andre Miller,0,3000
20141225,NYK,PG,Shane Larkin,0,3000
20141225,CHI,PG,E'Twaun Moore,0,3000
20141225,OKC,PG,Ishmael Smith,0,3000
20141225,LAC,PG,Jordan Farmar,0,3000
20141225,LAL,SG,Nick Young,0,4800
20141225,LAL,PG,Jordan Clarkson,0,3000
20141225,GSW,PG,Shaun Livingston,0,4100
20141225,CLE,PG,Matthew Dellavedova,0,3000
20141225,CHI,SG,Tony Snell,0,3000
20141225,LAC,PG,Jared Cunningham,0,3000
20141225,CLE,SG,James Jones,0,3000
20141225,GSW,PG,Leandro Barbosa,0,3000
20141225,WAS,SG,Garrett Temple,0,3000
20141225,LAC,PF,Blake Griffin,1,11000
20141225,CHI,PF,Pau Gasol,1,9000
20141225,MIA,SF,Luol Deng,1,6500
20141225,CLE,SF,LeBron James,1,11800
20141225,NYK,SF,Carmelo Anthony,1,10400
20141225,LAL,PF,Ed Davis,1,4200
20141225,OKC,PF,Serge Ibaka,1,6800
20141225,GSW,SF,Harrison Barnes,1,5100
20141225,GSW,SF,Draymond Green,1,7300
20141225,LAL,SF,Wesley Johnson,1,4900
20141225,SAS,PF,Tim Duncan,1,8900
20141225,CLE,PF,Kevin Love,1,9400
20141225,SAS,PF,Matt Bonner,0,3000
20141225,WAS,PF,Kris Humphries,0,3700
20141225,CHI,PF,Nikola Mirotic,0,5000
20141225,CLE,PF,Tristan Thompson,0,5100
20141225,LAL,PF,Carlos Boozer,0,6400
20141225,CHI,PF,Taj Gibson,0,6400
20141225,LAC,SF,Matt Barnes,1,5100
20141225,MIA,SF,Danny Granger,0,3000
20141225,NYK,PF,Amare Stoudemire,1,5900
20141225,WAS,PF,Nene Hilario,1,5400
20141225,GSW,PF,David Lee,0,6000
20141225,OKC,SF,Perry Jones III,1,3000
20141225,MIA,SF,Shawne Williams,1,4000
20141225,GSW,SF,Andre Iguodala,0,4900
20141225,GSW,PF,Marreese Speights,1,4300
20141225,CHI,SF,Mike Dunleavy,1,4100
20141225,MIA,PF,Udonis Haslem,0,3000
20141225,WAS,SF,Paul Pierce,1,5000
20141225,CLE,SF,Shawn Marion,1,3200
20141225,GSW,SF,Justin Holiday,0,3000
20141225,WAS,PF,Kevin Seraphin,0,3000
20141225,NYK,PF,Quincy Acy,0,3000
20141225,CLE,SF,Mike Miller,1,3000
20141225,LAC,SF,Reggie Bullock,0,3000
20141225,WAS,SF,Otto Porter,0,3000
20141225,NYK,PF,Travis Wear,0,3300
20141225,LAC,PF,Glen Davis,0,3000
20141225,CHI,PF,Cameron Bairstow,0,3000
20141225,SAS,PF,Jeff Ayres,0,3000
20141225,WAS,PF,Drew Gooden,0,3000
20141225,SAS,SF,Kyle Anderson,0,3500
20141225,SAS,SF,Austin Daye,0,3000
20141225,OKC,C,Steven Adams,1,4400
20141225,LAC,C,DeAndre Jordan,1,8500
20141225,LAL,C,Jordan Hill,1,5300
20141225,MIA,C,Chris Andersen,1,3000
20141225,WAS,C,Marcin Gortat,1,6800
20141225,SAS,C,Tiago Splitter,1,4300
20141225,CHI,C,Joakim Noah,1,7000
20141225,NYK,C,Cole Aldrich,0,4000
20141225,NYK,C,Jason Smith,0,3000
20141225,SAS,C,Aron Baynes,0,3600
20141225,LAL,C,Robert Sacre,0,3000
20141225,NYK,C,Samuel Dalembert,1,3000
20141225,MIA,C,Hassan Whiteside,0,3000
20141225,OKC,C,Kendrick Perkins,0,3000
20141225,GSW,C,Ognjen Kuzmic,0,3000
20141225,LAC,C,Ekpe Udoh,0,3000
