Date,Team,Pos,Name,Starter,Salary
20150228,MIN,PG,Ricky Rubio,1,7300
20150228,UTA,PG,Trey Burke,0,4500
20150228,ATL,PG,Dennis Schroder,1,3200
20150228,BKN,PG,Deron Williams,1,6400
20150228,DET,PG,Spencer Dinwiddie,0,3300
20150228,MIA,SG,Dwyane Wade,1,6800
20150228,MIA,PG,Mario Chalmers,0,4400
20150228,WAS,PG,John Wall,1,8600
20150228,MIL,SG,Khris Middleton,1,6400
20150228,NYK,SG,Tim Hardaway Jr.,1,4100
20150228,MIL,PG,Michael Carter-Williams,1,7000
20150228,TOR,SG,Louis Williams,0,4000
20150228,BKN,SG,Joe Johnson,1,5900
20150228,MEM,PG,Mike Conley,1,6300
20150228,ATL,SG,Kyle Korver,1,4900
20150228,DET,PG,Reggie Jackson,1,6100
20150228,NYK,PG,Alexey Shved,0,3000
20150228,WAS,SG,Bradley Beal,1,5500
20150228,TOR,PG,Greivis Vasquez,1,3400
20150228,DAL,SG,Monta Ellis,1,7200
20150228,SAS,SG,Danny Green,1,4200
20150228,TOR,SG,DeMar DeRozan,1,7000
20150228,ATL,SG,Kent Bazemore,1,3200
20150228,MIN,SG,Kevin Martin,1,6600
20150228,DAL,PG,Devin Harris,0,4100
20150228,DAL,PG,Rajon Rondo,1,6200
20150228,ATL,SG,John Jenkins,0,3000
20150228,UTA,SG,Elijah Millsap,0,3700
20150228,NYK,PG,Langston Galloway,1,5200
20150228,MIL,SG,O.J. Mayo,0,4400
20150228,MIA,PG,Goran Dragic,1,6400
20150228,SAS,PG,Patty Mills,0,3000
20150228,BKN,PG,Jarrett Jack,0,6000
20150228,MIN,SG,Gary Neal,0,3000
20150228,BKN,SG,Markel Brown,1,3800
20150228,MEM,PG,Nick Calathes,0,3000
20150228,PHO,SG,Eric Bledsoe,1,8200
20150228,BKN,SG,Alan Anderson,1,3200
20150228,SAS,SG,Manu Ginobili,0,3600
20150228,MIA,SG,Henry Walker,1,3500
20150228,MEM,PG,Beno Udrih,0,3000
20150228,PHO,SG,Archie Goodwin,0,3000
20150228,DET,SG,Jodie Meeks,0,3200
20150228,DAL,PG,Jose Barea,1,4600
20150228,SAS,PG,Cory Joseph,0,3000
20150228,NYK,PG,Shane Larkin,0,3000
20150228,SAS,PG,Tony Parker,1,4800
20150228,MIN,PG,Zach LaVine,0,3000
20150228,WAS,SG,Garrett Temple,0,3400
20150228,MEM,SG,Courtney Lee,1,3200
20150228,DET,SG,Kentavious Caldwell-Pope,1,4400
20150228,WAS,PG,Ramon Sessions,0,3000
20150228,SAS,SG,Marco Belinelli,0,3000
20150228,PHO,PG,Brandon Knight,1,6200
20150228,PHO,SG,Gerald Green,0,3500
20150228,BKN,SG,Bojan Bogdanovic,0,3500
20150228,UTA,PG,Dante Exum,1,3000
20150228,MIL,PG,Tyler Ennis,0,3000
20150228,MIL,PG,Jerryd Bayless,0,4600
20150228,ATL,PG,Shelvin Mack,0,3000
20150228,PHO,SG,Marcus Thornton,0,3000
20150228,SAS,SF,Kawhi Leonard,1,7000
20150228,UTA,PF,Derrick Favors,1,7400
20150228,ATL,PF,Paul Millsap,1,7800
20150228,DET,PF,Greg Monroe,1,7900
20150228,WAS,PF,Nene Hilario,1,4600
20150228,DAL,SF,Al-Farouq Aminu,0,4800
20150228,MIN,SF,Andrew Wiggins,1,6400
20150228,PHO,PF,Marcus Morris,0,3800
20150228,DAL,PF,Dirk Nowitzki,1,6300
20150228,WAS,SF,Paul Pierce,1,4100
20150228,TOR,SF,James Johnson,1,4700
20150228,BKN,PF,Thaddeus Young,0,5100
20150228,MEM,SF,Jeff Green,1,4800
20150228,MIL,SF,Giannis Antetokounmpo,1,7300
20150228,UTA,PF,Trevor Booker,0,3000
20150228,UTA,SF,Gordon Hayward,1,7900
20150228,NYK,PF,Andrea Bargnani,1,3800
20150228,TOR,PF,Patrick Patterson,0,4100
20150228,NYK,PF,Louis Amundson,1,3200
20150228,NYK,SF,Cleanthony Early,1,3000
20150228,SAS,PF,Tim Duncan,1,6900
20150228,NYK,PF,Lance Thomas,0,3000
20150228,SAS,PF,Boris Diaw,0,3500
20150228,ATL,PF,Elton Brand,1,3000
20150228,TOR,PF,Amir Johnson,1,4200
20150228,MIL,PF,John Henson,0,5100
20150228,MEM,PF,Zach Randolph,1,7700
20150228,PHO,SF,P.J. Tucker,1,5600
20150228,MIN,PF,Kevin Garnett,1,3300
20150228,MEM,SF,Tony Allen,0,3500
20150228,MIL,PF,Ersan Ilyasova,1,4400
20150228,PHO,PF,Markieff Morris,1,6600
20150228,DAL,PF,Charlie Villanueva,0,3000
20150228,WAS,PF,Drew Gooden,0,3000
20150228,DAL,PF,Amare Stoudemire,0,3800
20150228,DET,PF,Anthony Tolliver,0,3300
20150228,MIA,SF,Michael Beasley,0,3000
20150228,MIA,PF,Udonis Haslem,0,3000
20150228,ATL,PF,Mike Scott,0,3000
20150228,NYK,PF,Jason Smith,0,4900
20150228,DET,SF,Tayshaun Prince,1,3600
20150228,PHO,PF,Brandan Wright,0,3200
20150228,PHO,SF,T.J. Warren,0,3000
20150228,DAL,SF,Richard Jefferson,1,3500
20150228,MIA,SF,Luol Deng,1,5900
20150228,MEM,PF,Jon Leuer,0,3000
20150228,UTA,SF,Rodney Hood,0,3000
20150228,DET,SF,Caron Butler,0,3500
20150228,MIN,PF,Adreian Payne,0,3200
20150228,UTA,SF,Joe Ingles,1,3200
20150228,WAS,SF,Otto Porter,0,3000
20150228,TOR,PF,Tyler Hansbrough,0,3000
20150228,SAS,PF,Matt Bonner,0,3000
20150228,DAL,PF,Bernard James,0,3600
20150228,PHO,SF,Reggie Bullock,0,3000
20150228,TOR,SF,Terrence Ross,0,3000
20150228,WAS,PF,Kevin Seraphin,0,3000
20150228,DET,SF,Shawne Williams,0,3000
20150228,MIL,PF,Johnny O'Bryant,0,3000
20150228,SAS,PF,Jeff Ayres,0,3000
20150228,WAS,C,Marcin Gortat,1,5200
20150228,MEM,C,Marc Gasol,1,7300
20150228,MIA,C,Hassan Whiteside,1,7800
20150228,BKN,C,Mason Plumlee,1,4200
20150228,UTA,C,Rudy Gobert,1,6500
20150228,SAS,C,Aron Baynes,0,3000
20150228,TOR,C,Jonas Valanciunas,1,4900
20150228,MIN,C,Gorgui Dieng,0,4900
20150228,DET,C,Andre Drummond,1,7800
20150228,PHO,C,Alex Len,1,5400
20150228,NYK,C,Cole Aldrich,0,3000
20150228,ATL,C,Mike Muscala,0,3000
20150228,MIL,C,Zaza Pachulia,1,3500
20150228,SAS,C,Tiago Splitter,1,3500
20150228,BKN,C,Brook Lopez,0,6400
20150228,MEM,C,Kosta Koufos,0,3000
20150228,MIN,C,Nikola Pekovic,1,6000
20150228,MIL,C,Miles Plumlee,0,3600
20150228,PHO,C,Earl Barron,0,3000
