Date,Team,Pos,Name,Starter,Salary
20150206,OKC,PG,Russell Westbrook,1,10900
20150206,NOR,SG,Tyreke Evans,1,7900
20150206,MIL,SG,Giannis Antetokounmpo,1,6000
20150206,GSW,PG,Stephen Curry,1,10400
20150206,TOR,SG,DeMar DeRozan,1,6800
20150206,GSW,SG,Klay Thompson,1,8200
20150206,ATL,PG,Jeff Teague,1,7400
20150206,LAC,PG,Chris Paul,1,9200
20150206,HOU,SG,James Harden,1,10300
20150206,CLE,PG,Kyrie Irving,1,8500
20150206,MIL,PG,Brandon Knight,1,7200
20150206,DET,PG,D.J. Augustin,1,6600
20150206,ORL,SG,Victor Oladipo,1,6600
20150206,IND,PG,George Hill,1,4700
20150206,ATL,SG,Kyle Korver,1,4800
20150206,MIN,PG,Ricky Rubio,1,5700
20150206,PHO,SG,Eric Bledsoe,1,8000
20150206,DEN,PG,Ty Lawson,1,7900
20150206,NYK,PG,Jose Calderon,1,4600
20150206,BKN,SG,Joe Johnson,1,5500
20150206,BKN,PG,Jarrett Jack,1,6800
20150206,LAL,PG,Jordan Clarkson,1,4600
20150206,MEM,PG,Mike Conley,1,6800
20150206,NYK,PG,Langston Galloway,1,5300
20150206,TOR,SG,Louis Williams,0,4500
20150206,SAS,PG,Tony Parker,1,4900
20150206,SAS,SG,Manu Ginobili,0,4600
20150206,BOS,SG,Marcus Thornton,0,3400
20150206,TOR,PG,Kyle Lowry,1,7500
20150206,BOS,SG,Avery Bradley,1,4500
20150206,BOS,PG,Marcus Smart,1,4600
20150206,LAC,SG,Jamal Crawford,0,5000
20150206,TOR,PG,Greivis Vasquez,1,3500
20150206,LAL,PG,Jeremy Lin,0,4000
20150206,CLE,SG,J.R. Smith,1,4700
20150206,MIL,PG,Jerryd Bayless,0,4200
20150206,OKC,SG,Andre Roberson,1,3000
20150206,NOR,SG,Quincy Pondexter,0,3100
20150206,BOS,SG,Evan Turner,1,4800
20150206,MIA,SG,Tyler Johnson,0,3500
20150206,MIN,SG,Kevin Martin,1,5700
20150206,LAC,PG,Austin Rivers,1,3000
20150206,HOU,PG,Patrick Beverley,1,4400
20150206,ATL,SG,Kent Bazemore,0,3500
20150206,PHO,PG,Isaiah Thomas,0,5400
20150206,PHO,PG,Goran Dragic,1,6100
20150206,ATL,PG,Dennis Schroder,0,3700
20150206,MIA,SG,James Ennis,0,3000
20150206,MEM,SG,Courtney Lee,1,3200
20150206,BKN,PG,Deron Williams,0,5100
20150206,MIN,PG,Maurice Williams,0,5500
20150206,DET,SG,Jodie Meeks,0,3200
20150206,ORL,PG,Elfrid Payton,1,5500
20150206,MIL,SG,O.J. Mayo,0,4500
20150206,SAS,SG,Marco Belinelli,0,3800
20150206,LAL,SG,Wayne Ellington,1,5200
20150206,MIA,PG,Mario Chalmers,1,5000
20150206,UTA,PG,Trey Burke,0,4700
20150206,MIL,PG,Jorge Gutierrez,0,3000
20150206,NOR,SG,Eric Gordon,1,6200
20150206,UTA,PG,Dante Exum,1,3000
20150206,GSW,PG,Shaun Livingston,0,3000
20150206,BKN,SG,Alan Anderson,1,3400
20150206,CLE,SG,Iman Shumpert,0,3100
20150206,MEM,PG,Beno Udrih,0,3000
20150206,SAS,SG,Danny Green,1,4800
20150206,SAS,PG,Patty Mills,0,3000
20150206,NYK,PG,Shane Larkin,0,3000
20150206,ORL,SG,Willie Green,0,3200
20150206,MIA,PG,Norris Cole,0,3400
20150206,MIA,PG,Shabazz Napier,1,3000
20150206,DET,SG,Kentavious Caldwell-Pope,1,3900
20150206,GSW,PG,Leandro Barbosa,0,3000
20150206,ORL,PG,Luke Ridnour,0,3000
20150206,DET,PG,John Lucas,0,3300
20150206,ORL,SG,Evan Fournier,0,3500
20150206,IND,PG,C.J. Watson,0,4100
20150206,DEN,SG,Arron Afflalo,1,5500
20150206,IND,SG,Rodney Stuckey,0,4800
20150206,BKN,SG,Bojan Bogdanovic,0,3000
20150206,OKC,PG,Reggie Jackson,0,3600
20150206,NOR,PG,Jimmer Fredette,0,3000
20150206,PHO,SG,Gerald Green,0,3000
20150206,NYK,SG,Tim Hardaway Jr.,0,4400
20150206,OKC,SG,Anthony Morrow,0,3100
20150206,DEN,SG,Gary Harris,0,3000
20150206,MEM,PG,Nick Calathes,0,3200
20150206,HOU,SG,Jason Terry,0,3000
20150206,LAL,SG,Nick Young,0,3000
20150206,DEN,SG,Randy Foye,0,3000
20150206,BOS,SG,James Young,0,3000
20150206,SAS,PG,Cory Joseph,0,3000
20150206,OKC,SG,Dion Waiters,0,4800
20150206,DEN,PG,Erick Green,0,3000
20150206,BOS,PG,Phil Pressey,0,3000
20150206,UTA,SG,Elijah Millsap,0,3000
20150206,SAS,SG,Reggie Williams,0,3000
20150206,MIN,PG,Zach LaVine,0,3600
20150206,LAC,SG,Dahntay Jones,0,3000
20150206,LAC,SG,C.J. Wilcox,0,3000
20150206,TOR,SG,Landry Fields,0,3000
20150206,NOR,PF,Anthony Davis,1,10800
20150206,DET,PF,Greg Monroe,1,8200
20150206,PHO,PF,Marcus Morris,0,3200
20150206,LAC,PF,Blake Griffin,1,9400
20150206,ORL,SF,Tobias Harris,1,5800
20150206,GSW,SF,Draymond Green,1,7300
20150206,BOS,PF,Jared Sullinger,1,6500
20150206,IND,PF,David West,1,6200
20150206,OKC,SF,Kevin Durant,1,9900
20150206,HOU,SF,Trevor Ariza,1,5400
20150206,HOU,SF,Josh Smith,0,5800
20150206,SAS,SF,Kawhi Leonard,1,7700
20150206,CLE,SF,LeBron James,1,10500
20150206,IND,SF,C.J. Miles,1,4000
20150206,LAL,PF,Ryan Kelly,1,3000
20150206,ATL,PF,Paul Millsap,1,7800
20150206,NYK,SF,Carmelo Anthony,1,8800
20150206,UTA,SF,Gordon Hayward,1,7800
20150206,UTA,PF,Derrick Favors,1,7000
20150206,PHI,SF,Hollis Thompson,0,3800
20150206,HOU,SF,Corey Brewer,0,3500
20150206,BKN,PF,Kevin Garnett,1,3100
20150206,TOR,SF,James Johnson,0,3000
20150206,DEN,PF,Kenneth Faried,1,6000
20150206,MIN,PF,Thaddeus Young,1,6100
20150206,PHI,SF,Luc Mbah a Moute,1,4300
20150206,MIN,SF,Andrew Wiggins,1,6600
20150206,NOR,PF,Ryan Anderson,0,5400
20150206,SAS,PF,Tim Duncan,1,7600
20150206,LAL,SF,Wesley Johnson,0,3200
20150206,PHI,PF,Robert Covington,1,5700
20150206,PHO,SF,P.J. Tucker,1,4200
