Date,Team,Pos,Name,Starter,Salary
20150112,DET,PG,Brandon Jennings,1,7900
20150112,HOU,SG,James Harden,1,10500
20150112,ORL,SG,Victor Oladipo,1,6300
20150112,TOR,PG,Kyle Lowry,1,10300
20150112,CHI,PG,Derrick Rose,1,6400
20150112,NOR,SG,Tyreke Evans,0,7700
20150112,ORL,PG,Elfrid Payton,1,5100
20150112,TOR,PG,Greivis Vasquez,0,4000
20150112,NOR,SG,Eric Gordon,1,4500
20150112,HOU,PG,Patrick Beverley,1,5100
20150112,BKN,PG,Jarrett Jack,1,6600
20150112,BKN,SG,Joe Johnson,1,6400
20150112,CHI,SG,Jimmy Butler,1,8800
20150112,ORL,SG,Devyn Marble,1,3200
20150112,BOS,PG,Marcus Smart,0,4400
20150112,CHI,PG,Aaron Brooks,0,3800
20150112,TOR,SG,Louis Williams,0,4700
20150112,BOS,SG,Avery Bradley,1,4600
20150112,DET,SG,Jodie Meeks,0,4100
20150112,CHI,SG,Tony Snell,1,3000
20150112,DET,SG,Kentavious Caldwell-Pope,1,3800
20150112,CHI,PG,Kirk Hinrich,0,3700
20150112,DET,PG,D.J. Augustin,0,3900
20150112,NOR,PG,Jrue Holiday,1,7700
20150112,HOU,SG,Jason Terry,0,3000
20150112,BOS,SG,Marcus Thornton,0,3000
20150112,ORL,PG,Luke Ridnour,0,3000
20150112,BKN,SG,Alan Anderson,0,3000
20150112,ORL,SG,Ben Gordon,0,3000
20150112,ORL,SG,Willie Green,0,3000
20150112,BKN,PG,Darius Morris,0,3000
20150112,NOR,PG,Jimmer Fredette,0,3000
20150112,BKN,SG,Sergey Karasev,0,3000
20150112,BOS,SG,James Young,0,3000
20150112,HOU,PG,Alexey Shved,0,3000
20150112,NOR,PF,Anthony Davis,1,11000
20150112,CHI,PF,Pau Gasol,1,9700
20150112,BOS,PF,Jared Sullinger,1,6600
20150112,BOS,PF,Jae Crowder,1,4100
20150112,DET,PF,Greg Monroe,1,8100
20150112,TOR,PF,Amir Johnson,1,4500
20150112,HOU,SF,Donatas Motiejunas,1,5000
20150112,HOU,SF,Josh Smith,0,5700
20150112,BKN,SF,Bojan Bogdanovic,1,3000
20150112,BOS,SF,Evan Turner,1,5200
20150112,TOR,SF,James Johnson,1,4600
20150112,ORL,PF,Channing Frye,1,4300
20150112,HOU,SF,Trevor Ariza,1,5600
20150112,NOR,PF,Ryan Anderson,0,5400
20150112,HOU,SF,Corey Brewer,0,3900
20150112,DET,PF,Jonas Jerebko,0,3200
20150112,CHI,PF,Nikola Mirotic,0,4900
20150112,BOS,PF,Brandon Bass,0,3300
20150112,DET,SF,Kyle Singler,1,3000
20150112,CHI,PF,Taj Gibson,0,5000
20150112,TOR,SF,Terrence Ross,1,4200
20150112,BKN,PF,Cory Jefferson,0,3000
20150112,NOR,PF,Dante Cunningham,1,3200
20150112,HOU,SF,Kostas Papanikolaou,0,3000
20150112,DET,PF,Joel Anthony,0,3000
20150112,ORL,SF,Maurice Harkless,0,3000
20150112,TOR,PF,Patrick Patterson,0,4100
20150112,BKN,PF,Mirza Teletovic,0,4000
20150112,TOR,PF,Tyler Hansbrough,0,3000
20150112,DET,SF,Caron Butler,0,3000
20150112,BKN,PF,Kevin Garnett,1,3400
20150112,BOS,SF,Gerald Wallace,0,3000
20150112,HOU,PF,Joey Dorsey,0,3000
20150112,DET,PF,Anthony Tolliver,0,3000
20150112,NOR,SF,Luke Babbitt,0,3000
20150112,TOR,PF,Chuck Hayes,0,3000
20150112,NOR,SF,John Salmons,0,3000
20150112,ORL,C,Nikola Vucevic,1,8500
20150112,TOR,C,Jonas Valanciunas,1,6100
20150112,BKN,C,Mason Plumlee,1,6900
20150112,DET,C,Andre Drummond,1,9100
20150112,NOR,C,Omer Asik,1,4000
20150112,BKN,C,Brook Lopez,0,7100
20150112,CHI,C,Joakim Noah,1,6900
20150112,ORL,C,Kyle O'Quinn,0,3800
20150112,HOU,C,Dwight Howard,1,8200
20150112,BOS,C,Kelly Olynyk,0,4700
20150112,BOS,C,Tyler Zeller,1,4000
20150112,BKN,C,Jerome Jordan,0,3000
20150112,NOR,C,Jeff Withey,0,3000
