Date,Team,Pos,Name,Starter,Salary
20171112,HOU,PG/SG,James Harden,1,11900
20171112,OKC,PG,Russell Westbrook,1,11000
20171112,IND,PG/SG,Victor Oladipo,1,7700
20171112,DET,PG/SG,Avery Bradley,1,5700
20171112,MIA,PG,Goran Dragic,1,6600
20171112,HOU,SG,Eric Gordon,1,6700
20171112,TOR,PG,Kyle Lowry,1,6800
20171112,BOS,PG/SG,Terry Rozier,0,5000
20171112,DAL,PG/SG,Yogi Ferrell,1,3600
20171112,DAL,PG/SG,Dennis Smith Jr.,1,5500
20171112,DET,SG,Luke Kennard,0,3000
20171112,DET,PG,Ishmael Smith,0,3600
20171112,DET,PG,Reggie Jackson,1,6000
20171112,MIA,PG/SG,Tyler Johnson,0,4500
20171112,DAL,PG/SG,Jose Barea,0,4300
20171112,IND,PG,Darren Collison,1,5900
20171112,OKC,PG/SG,Raymond Felton,0,3400
20171112,IND,PG,Cory Joseph,0,3700
20171112,TOR,PG,Fred VanVleet,0,3000
20171112,DET,PG/SG,Langston Galloway,0,3000
20171112,TOR,PG/SG,Delon Wright,0,3500
20171112,DAL,PG,Gian Clavell,0,3000
20171112,HOU,PG,Bobby Brown,0,3100
20171112,IND,PG/SG,Joseph Young,0,3000
20171112,BOS,PG,Shane Larkin,0,3800
20171112,HOU,PG,Demetrius Jackson,0,3000
20171112,BOS,SG,Jabari Bird,0,3000
20171112,BOS,PG,Kyrie Irving,0,8200
20171112,DAL,PG/SG,Seth Curry,0,4000
20171112,OKC,PG/SG,PJ Dozier,0,3000
20171112,TOR,PG,Lorenzo Brown,0,3000
20171112,MIA,PG,Derrick Walton Jr.,0,3000
20171112,HOU,PG/SG,Chris Paul,0,7500
20171112,HOU,SG,Troy Williams,0,3000
20171112,IND,PG,Edmond Sumner,0,3000
20171112,DET,PG,Dwight Buycks,0,3000
20171112,MIA,SG,Matt Williams,0,3000
20171112,DAL,PG/SG,Devin Harris,0,3500
20171112,BOS,SG,Kadeem Allen,0,3000
20171112,HOU,PG,Briante Weber,0,3000
20171112,OKC,SF,Paul George,1,7900
20171112,DAL,SF/PF,Harrison Barnes,1,6000
20171112,BOS,SG/SF,Marcus Smart,1,6100
20171112,DET,SF/PF,Tobias Harris,1,6500
20171112,TOR,SG/SF,DeMar DeRozan,1,7100
20171112,MIA,SG/SF,Dion Waiters,1,5600
20171112,MIA,SG/SF,Josh Richardson,1,4700
20171112,BOS,SG/SF,Jaylen Brown,1,6600
20171112,HOU,SG/SF,Trevor Ariza,1,5100
20171112,OKC,SF/PF,Jerami Grant,1,3900
20171112,IND,SG/SF,Lance Stephenson,0,3300
20171112,HOU,SF/PF,Luc Mbah a Moute,0,3600
