Date,Team,Pos,Name,Starter,Salary
20180207,HOU,PG/SG,James Harden,1,11300
20180207,UTA,PG,Ricky Rubio,1,6700
20180207,HOU,PG,Chris Paul,1,9400
20180207,MIA,PG,Goran Dragic,1,7100
20180207,MIN,PG,Jeff Teague,1,5700
20180207,MEM,PG/SG,Andrew Harrison,1,5000
20180207,BKN,PG/SG,Spencer Dinwiddie,1,6200
20180207,PHO,PG,Josh Gray,0,3200
20180207,DET,PG,Ishmael Smith,1,5600
20180207,SAS,PG,Patty Mills,0,3800
20180207,CLE,PG,Isaiah Thomas,1,6000
20180207,SAS,PG,Dejounte Murray,1,5800
20180207,SAS,PG,Tony Parker,0,3900
20180207,DET,PG/SG,Langston Galloway,0,3400
20180207,MIN,SG,Jamal Crawford,0,3700
20180207,MIA,PG/SG,Tyler Johnson,0,4900
20180207,BKN,PG/SG,D'Angelo Russell,0,5400
20180207,UTA,PG/SG,Donovan Mitchell,1,7000
20180207,SAS,PG/SG,Bryn Forbes,0,3700
20180207,MEM,PG,Mario Chalmers,0,4000
20180207,SAS,PG/SG,Derrick White,0,3000
20180207,UTA,PG,Raul Neto,0,3000
20180207,MIN,PG/SG,Tyus Jones,0,4000
20180207,PHO,SG,Troy Daniels,0,4100
20180207,CLE,PG,Derrick Rose,0,3500
20180207,SAS,SG,Brandon Paul,0,3200
20180207,BKN,PG/SG,Isaiah Whitehead,0,3000
20180207,MEM,PG/SG,Wayne Selden,0,4300
20180207,PHO,PG,Tyler Ulis,1,4400
20180207,HOU,PG/SG,Markel Brown,0,3000
20180207,BKN,PG/SG,Nik Stauskas,0,3400
20180207,UTA,PG/SG,Alec Burks,0,3900
20180207,MIN,PG/SG,Aaron Brooks,0,3000
20180207,HOU,PG/SG,Eric Gordon,0,5900
20180207,BKN,SG,Rashad Vaughn,0,3000
20180207,CLE,PG,Jose Calderon,0,3200
20180207,DET,PG,Dwight Buycks,0,3400
20180207,BKN,PG,Milton Doyle,0,3000
20180207,DET,PG,Reggie Jackson,0,5000
20180207,MIA,PG/SG,Dion Waiters,0,3000
20180207,MIA,PG/SG,Derrick Walton Jr.,0,3000
20180207,DET,PG,Kay Felder,0,3000
20180207,CLE,PG/SG,Dwyane Wade,0,4900
20180207,CLE,PG,London Perrantes,0,3000
20180207,CLE,PG/SG,Iman Shumpert,0,3100
20180207,HOU,SG,Troy Williams,0,3000
20180207,BKN,PG/SG,Jeremy Lin,0,3000
20180207,PHO,PG,Isaiah Canaan,0,3000
20180207,UTA,PG/SG,Dante Exum,0,3000
20180207,MEM,PG/SG,Tyreke Evans,0,7200
20180207,PHO,PG/SG,Devin Booker,0,8100
20180207,MEM,PG,Mike Conley,0,3000
20180207,HOU,SG,R.J. Hunter,0,3000
20180207,MEM,SG,Kobi Simmons,0,3000
20180207,PHO,PG/SG,Brandon Knight,0,3000
20180207,DET,SG,Reggie Hearn,0,3000
20180207,CLE,SF/PF,LeBron James,1,10900
20180207,MIN,SG/SF,Jimmy Butler,1,9500
20180207,MIA,SG/SF,Josh Richardson,1,5900
20180207,BKN,SG/SF,Allen Crabbe,1,4500
20180207,BKN,SF/PF,DeMarre Carroll,1,5500
20180207,BKN,SG/SF,Joe Harris,1,4100
20180207,DET,SG/SF,Stanley Johnson,1,4700
20180207,CLE,SG/SF,J.R. Smith,1,3800
20180207,MEM,SG/SF,Dillon Brooks,1,4400
20180207,MIN,SG/SF,Andrew Wiggins,1,6100
20180207,MEM,SF/PF,JaMychal Green,1,4700
20180207,PHO,SG/SF,Josh Jackson,1,5700
20180207,SAS,SG/SF,Danny Green,1,4900
20180207,CLE,SF/PF,Jeff Green,0,3700
20180207,UTA,SG/SF,Rodney Hood,0,4900
20180207,SAS,SF/PF,Davis Bertans,1,3700
20180207,CLE,SG/SF,Kyle Korver,0,3400
20180207,HOU,SF/PF,Luc Mbah a Moute,1,4000
20180207,HOU,SG/SF,Gerald Green,0,5000
20180207,CLE,SF/PF,Jae Crowder,1,3900
20180207,UTA,SG/SF,Joe Ingles,1,5000
20180207,CLE,SG/SF,Cedi Osman,0,3000
20180207,MIN,SF/PF,Nemanja Bjelica,0,3700
20180207,DET,SG/SF,Reggie Bullock,1,4600
20180207,PHO,SF/PF,T.J. Warren,1,6300
20180207,MIA,SF/PF,James Johnson,0,5100
20180207,MEM,SG/SF,James Ennis,0,3600
20180207,DET,SG/SF,Luke Kennard,0,3600
20180207,SAS,SG/SF,Manu Ginobili,0,4000
20180207,DET,SF/PF,Anthony Tolliver,0,4300
20180207,SAS,SG/SF,Kyle Anderson,1,4800
20180207,PHO,SG/SF,Danuel House,0,3200
20180207,HOU,SF/PF,P.J. Tucker,1,3900
