Date,Team,Pos,Name,Starter,Salary
20180214,OKC,PG,Russell Westbrook,1,11300
20180214,POR,PG,Damian Lillard,1,8800
20180214,WAS,SG,Bradley Beal,1,8900
20180214,PHI,PG/SF,Ben Simmons,1,8000
20180214,HOU,PG/SG,James Harden,1,11400
20180214,NOR,PG/SG,Jrue Holiday,1,8100
20180214,PHO,PG,Elfrid Payton,1,7500
20180214,TOR,PG,Kyle Lowry,1,7400
20180214,MEM,PG/SG,Tyreke Evans,1,7600
20180214,BOS,PG,Kyrie Irving,1,8300
20180214,CHA,PG,Kemba Walker,1,8600
20180214,DET,PG,Ishmael Smith,1,5600
20180214,IND,PG,Cory Joseph,1,4600
20180214,PHO,PG/SG,Devin Booker,1,7500
20180214,IND,PG/SG,Victor Oladipo,1,9600
20180214,UTA,PG/SG,Donovan Mitchell,1,7900
20180214,POR,PG/SG,C.J. McCollum,1,6700
20180214,MEM,PG/SG,Andrew Harrison,1,4100
20180214,HOU,PG,Chris Paul,1,9500
20180214,WAS,PG/SG,Tomas Satoransky,1,5200
20180214,GSW,PG/SG,Stephen Curry,1,9300
20180214,BKN,PG/SG,D'Angelo Russell,0,5500
20180214,LAC,PG/SG,Louis Williams,0,6800
20180214,LAL,PG/SG,Josh Hart,1,5100
20180214,LAL,PG/SF,Brandon Ingram,1,6700
20180214,LAL,SG,Kentavious Caldwell-Pope,1,5300
20180214,MIA,PG,Goran Dragic,1,6600
20180214,BOS,PG/SG,Terry Rozier,0,5800
20180214,BKN,PG/SG,Spencer Dinwiddie,1,6600
20180214,MIA,PG/SG,Tyler Johnson,1,4800
20180214,ATL,PG/SG,Malcolm Delaney,1,3500
20180214,ATL,PG/SG,Tyler Dorsey,1,3800
20180214,GSW,SG,Klay Thompson,1,6300
20180214,OKC,PG/SG,Raymond Felton,0,4900
20180214,ORL,PG/SG,D.J. Augustin,1,5000
20180214,ORL,PG/SG,Shelvin Mack,0,4700
20180214,CHI,PG,Jerian Grant,0,5700
20180214,TOR,PG/SG,Fred VanVleet,0,4500
20180214,LAC,PG/SG,Austin Rivers,1,5300
20180214,TOR,PG/SG,Delon Wright,0,3900
20180214,CHI,PG/SG,Kris Dunn,1,6500
20180214,NYK,PG,Emmanuel Mudiay,0,4500
20180214,LAC,PG/SG,Milos Teodosic,0,4200
20180214,NYK,PG,Jarrett Jack,1,4700
20180214,SAC,PG,De'Aaron Fox,1,6300
20180214,WAS,SG,Jodie Meeks,0,3800
20180214,MIA,PG/SG,Dwyane Wade,0,4600
20180214,NOR,PG,Rajon Rondo,1,6000
20180214,CHI,PG/SG,Zach LaVine,1,7300
20180214,CHA,PG,Michael Carter-Williams,0,3400
20180214,LAC,PG/SG,Avery Bradley,1,4500
20180214,POR,PG/SG,Shabazz Napier,0,4500
20180214,NYK,PG/SG,Frank Ntilikina,0,3600
20180214,GSW,PG/SG,Shaun Livingston,0,3300
20180214,NOR,PG/SG,Ian Clark,0,3500
20180214,PHI,PG,T.J. McConnell,0,4600
20180214,IND,PG/SG,Joseph Young,0,3000
20180214,LAL,PG/SG,Gary Payton,0,3000
20180214,LAL,PG/SG,Isaiah Thomas,0,5800
20180214,UTA,PG/SG,Alec Burks,0,3700
20180214,UTA,PG,Raul Neto,0,3100
20180214,PHO,SG,Troy Daniels,0,3600
20180214,PHO,PG,Tyler Ulis,0,3800
20180214,GSW,SG,Nick Young,0,3000
20180214,MEM,PG,Mario Chalmers,0,3700
20180214,DET,PG/SG,Jameer Nelson,0,3500
20180214,CHI,PG,Ryan Arcidiacono,0,3000
20180214,LAL,PG/SG,Tyler Ennis,0,3300
20180214,NOR,SG,Charles Cooke,0,3000
20180214,WAS,SG,Devin Robinson,0,3000
20180214,DET,PG,Dwight Buycks,0,3300
20180214,LAC,SG,Sindarius Thornwell,0,3000
20180214,PHO,PG,Josh Gray,0,3700
20180214,UTA,PG/SG,Nazareth Mitrou-Long,0,3000
20180214,BOS,SG,Kadeem Allen,0,3000
20180214,PHI,PG/SG,Jerryd Bayless,0,3400
20180214,NYK,PG/SG,Trey Burke,0,3600
20180214,BKN,PG/SG,Nik Stauskas,0,3300
20180214,HOU,PG/SG,Eric Gordon,0,5800
20180214,DET,PG/SG,Langston Galloway,0,3400
20180214,CHA,PG/SG,Malik Monk,0,3000
20180214,ATL,PG,Dennis Schroder,0,7200
20180214,BKN,PG/SG,Isaiah Whitehead,0,3000
20180214,SAC,PG,Frank Mason III,0,3700
20180214,NYK,PG/SG,Ron Baker,0,3000
20180214,DET,PG,Reggie Jackson,0,5000
20180214,GSW,PG,Quinn Cook,0,3000
20180214,WAS,PG,Tim Frazier,0,3600
20180214,POR,PG/SG,Wade Baldwin,0,3000
20180214,TOR,PG,Lorenzo Brown,0,3000
20180214,CHI,PG,Antonio Blakeney,0,3000
20180214,MIA,PG/SG,Derrick Walton Jr.,0,3000
20180214,DET,PG,Kay Felder,0,3000
20180214,SAC,PG/SG,Iman Shumpert,0,3100
20180214,WAS,PG,John Wall,0,7800
20180214,PHI,PG/SG,Markelle Fultz,0,3500
20180214,GSW,PG/SF,Patrick McCaw,0,3000
20180214,CHI,PG/SG,Cameron Payne,0,3000
20180214,LAL,PG,Lonzo Ball,0,6700
20180214,IND,PG,Edmond Sumner,0,3000
20180214,BKN,PG/SG,Jeremy Lin,0,3000
20180214,BOS,SG,Jabari Bird,0,3000
20180214,MEM,PG,Mike Conley,0,3000
20180214,UTA,PG,Ricky Rubio,0,6700
20180214,CHA,PG,Marcus Paige,0,3000
