Date,Team,Pos,Name,Starter,Salary
20171113,LAC,PG/SG,Louis Williams,0,5600
20171113,MIN,SG,Jimmy Butler,1,6700
20171113,PHI,PG/SF,Ben Simmons,1,8500
20171113,UTA,PG/SG,Donovan Mitchell,1,5800
20171113,WAS,PG,John Wall,1,9300
20171113,POR,PG,Damian Lillard,1,9100
20171113,LAL,PG/SG,Jordan Clarkson,0,4500
20171113,LAL,SG,Kentavious Caldwell-Pope,1,4500
20171113,WAS,SG,Bradley Beal,1,7300
20171113,CLE,PG/SG,Dwyane Wade,0,4600
20171113,MIN,PG,Jeff Teague,1,6200
20171113,ATL,SG,Marco Belinelli,0,3800
20171113,NOR,PG/SG,Jrue Holiday,1,6800
20171113,MIL,PG/SG,Eric Bledsoe,1,6100
20171113,MEM,PG,Mario Chalmers,0,3700
20171113,GSW,PG/SG,Shaun Livingston,1,3500
20171113,GSW,SG,Klay Thompson,1,6900
20171113,SAC,PG/SG,George Hill,1,3800
20171113,POR,PG/SG,C.J. McCollum,1,7200
20171113,NYK,PG/SG,Frank Ntilikina,0,3800
20171113,LAL,PG,Lonzo Ball,1,7300
20171113,DEN,PG/SG,Jamal Murray,1,4800
20171113,ATL,PG,Dennis Schroder,1,7100
20171113,LAC,PG/SG,Austin Rivers,1,5500
20171113,PHI,PG,T.J. McConnell,0,4700
20171113,SAC,PG,De'Aaron Fox,0,5300
20171113,SAC,PG/SG,Garrett Temple,1,3500
20171113,POR,PG/SG,Shabazz Napier,0,3100
20171113,UTA,PG,Raul Neto,0,3000
20171113,ORL,PG,Shelvin Mack,0,3700
20171113,PHO,PG,Tyler Ulis,1,3700
20171113,MIN,SG,Jamal Crawford,0,3800
20171113,UTA,PG/SG,Alec Burks,0,3200
20171113,GSW,SG,Nick Young,0,3300
20171113,MIL,PG/SG,Malcolm Brogdon,0,5400
20171113,MIL,PG/SF,DeAndre Liggins,0,3000
20171113,MEM,PG,Mike Conley,1,6500
20171113,ORL,PG,Elfrid Payton,1,7000
20171113,NOR,PG/SG,Jameer Nelson,0,3900
20171113,LAC,PG,Jawun Evans,0,3000
20171113,LAC,SG,Sindarius Thornwell,1,3000
20171113,NYK,PG,Jarrett Jack,1,3900
20171113,WAS,PG,Tim Frazier,0,3600
20171113,PHO,PG,Mike James,0,4900
20171113,MIN,PG/SG,Tyus Jones,0,3000
20171113,NOR,PG/SG,Ian Clark,0,3400
20171113,MIL,PG/SG,Matthew Dellavedova,0,3200
20171113,WAS,SG,Jodie Meeks,0,3400
20171113,ORL,PG/SF,Mario Hezonja,0,3000
20171113,ATL,PG/SG,Malcolm Delaney,0,3700
20171113,CLE,PG/SG,Iman Shumpert,1,3600
20171113,NOR,PG,Rajon Rondo,0,5200
20171113,UTA,PG,Ricky Rubio,1,7100
20171113,DEN,PG,Emmanuel Mudiay,0,4700
20171113,DEN,SG,Malik Beasley,0,3000
20171113,WAS,PG/SG,Tomas Satoransky,0,3200
20171113,LAL,PG/SG,Vander Blue,0,3000
20171113,GSW,PG,Quinn Cook,0,3000
20171113,NYK,SG,Damyean Dotson,0,3000
20171113,LAC,SG,C.J. Williams,0,3000
20171113,ORL,PG/SG,D.J. Augustin,0,4400
20171113,SAC,PG/SG,Frank Mason III,0,3000
20171113,MIN,PG/SG,Aaron Brooks,0,3000
20171113,UTA,PG,Nate Wolters,0,3000
20171113,LAL,PG/SG,Tyler Ennis,0,3000
20171113,CLE,PG,Jose Calderon,0,3000
20171113,NOR,SG,Charles Cooke,0,3000
