Date,Team,Pos,Name,Starter,Salary
20180213,HOU,PG/SG,James Harden,1,11000
20180213,OKC,PG,Russell Westbrook,1,11400
20180213,DAL,PG/SG,Jose Barea,1,4700
20180213,TOR,PG,Kyle Lowry,1,7200
20180213,MIN,PG,Jeff Teague,1,6000
20180213,MIA,PG,Goran Dragic,1,6400
20180213,MIL,PG/SG,Eric Bledsoe,1,7200
20180213,HOU,PG,Chris Paul,1,9100
20180213,MIA,PG/SG,Dwyane Wade,0,4700
20180213,SAS,PG,Dejounte Murray,1,5700
20180213,TOR,PG/SG,Fred VanVleet,0,4600
20180213,DEN,PG/SG,Jamal Murray,1,6100
20180213,ATL,PG,Dennis Schroder,1,7000
20180213,DAL,PG,Dennis Smith Jr.,1,7300
20180213,SAC,PG,De'Aaron Fox,1,6300
20180213,SAS,PG,Tony Parker,0,3900
20180213,DEN,SG,Gary Harris,1,6000
20180213,CLE,PG/SG,Jordan Clarkson,0,5100
20180213,TOR,PG/SG,Delon Wright,0,4000
20180213,MIA,PG/SG,Tyler Johnson,1,4800
20180213,CLE,PG/SG,George Hill,1,4900
20180213,HOU,PG/SG,Eric Gordon,0,5000
20180213,SAS,PG,Patty Mills,0,4700
20180213,MIN,SG,Jamal Crawford,0,3600
20180213,MIL,PG/SG,Jason Terry,0,3000
20180213,ATL,PG/SG,Malcolm Delaney,0,3600
20180213,DEN,PG/SG,Devin Harris,0,3400
20180213,MIL,SG,Sterling Brown,0,3500
20180213,SAS,PG/SG,Bryn Forbes,0,3600
20180213,OKC,PG/SG,Raymond Felton,0,4900
20180213,DAL,PG/SG,Kyle Collinsworth,0,3300
20180213,MIN,PG/SG,Tyus Jones,0,4000
20180213,ATL,PG/SG,Tyler Dorsey,0,3900
20180213,MIL,PG/SG,Sean Kilpatrick,0,3400
20180213,DAL,PG/SG,Yogi Ferrell,0,4500
20180213,DEN,PG/SG,Malik Beasley,0,3300
20180213,SAS,PG/SG,Derrick White,0,4000
20180213,MIN,PG/SG,Aaron Brooks,0,3000
20180213,SAS,SG,Brandon Paul,0,3200
20180213,DEN,PG,Monte Morris,0,3000
20180213,CLE,PG,London Perrantes,0,3200
20180213,MIL,PG/SG,Xavier Munford,0,3000
20180213,CLE,PG,Jose Calderon,0,3400
20180213,SAC,PG,Frank Mason III,0,3700
20180213,DAL,PG/SG,Seth Curry,0,3000
20180213,MIA,PG/SG,Dion Waiters,0,3000
20180213,OKC,PG/SG,PJ Dozier,0,3000
20180213,TOR,PG,Lorenzo Brown,0,3000
20180213,MIA,PG/SG,Derrick Walton Jr.,0,3000
20180213,ATL,PG,Josh Magette,0,3000
20180213,SAC,PG/SG,Iman Shumpert,0,3100
20180213,MIL,PG/SG,Malcolm Brogdon,0,4900
20180213,HOU,SG,Troy Williams,0,3000
20180213,HOU,SG,R.J. Hunter,0,3000
20180213,MIL,PG/SG,Matthew Dellavedova,0,3700
20180213,HOU,PG/SG,Markel Brown,0,3000
20180213,CLE,SF/PF,LeBron James,1,11500
20180213,MIL,SF/PF,Giannis Antetokounmpo,1,10700
20180213,DEN,SF/PF,Wilson Chandler,1,4300
20180213,OKC,SF,Paul George,1,9900
20180213,DEN,SG/SF,Will Barton,1,6600
20180213,OKC,SF/PF,Carmelo Anthony,1,6000
20180213,MIL,SG/SF,Khris Middleton,1,7400
20180213,TOR,SG/SF,DeMar DeRozan,1,8100
20180213,CLE,SG/SF,J.R. Smith,1,4600
20180213,MIN,SG/SF,Jimmy Butler,1,9300
20180213,ATL,SG/SF,Kent Bazemore,1,5400
20180213,SAC,SG/SF,Bogdan Bogdanovic,1,5200
20180213,ATL,SF/PF,Ersan Ilyasova,1,4500
20180213,DAL,SF/PF,Harrison Barnes,1,6500
20180213,SAC,SG/SF,Vince Carter,0,3600
20180213,HOU,SF/PF,Ryan Anderson,0,4400
20180213,MIA,SG/SF,Wayne Ellington,0,4200
20180213,OKC,SF/PF,Jerami Grant,0,4900
20180213,MIA,SG/SF,Josh Richardson,1,5800
20180213,MIA,SF/PF,James Johnson,0,4700
20180213,SAC,SG/SF,Justin Jackson,1,3600
20180213,DAL,SG/SF,Wes Matthews,1,5700
20180213,CLE,SG/SF,Rodney Hood,0,4800
20180213,SAS,SG/SF,Danny Green,1,5000
20180213,SAS,SF/PF,Davis Bertans,1,4800
20180213,ATL,SG/SF,Taurean Prince,1,4700
20180213,HOU,SF/PF,Luc Mbah a Moute,1,4100
20180213,SAC,SG/SF,Garrett Temple,0,3900
20180213,CLE,SF/PF,Jeff Green,0,4400
20180213,MIN,SG/SF,Andrew Wiggins,1,6200
20180213,MIL,SG/SF,Tony Snell,1,3600
20180213,DAL,SF,Doug McDermott,0,3800
20180213,SAC,SG/SF,Buddy Hield,0,4900
20180213,DEN,SF/PF,Trey Lyles,0,5100
20180213,HOU,SF/PF,P.J. Tucker,1,3800
20180213,TOR,SG/SF,C.J. Miles,0,3900
20180213,TOR,PF,Pascal Siakam,0,3800
20180213,MIL,SF/PF,Jabari Parker,0,4500
20180213,SAS,SG/SF,Kyle Anderson,1,5800
20180213,MIA,SF/PF,Justise Winslow,1,3900
20180213,SAS,SG/SF,Manu Ginobili,0,4300
20180213,CLE,SG/SF,Cedi Osman,1,4600
20180213,TOR,SF/PF,OG Anunoby,1,3300
20180213,ATL,SG/SF,DeAndre Bembry,0,3000
20180213,HOU,SG/SF,Gerald Green,0,4800
20180213,DEN,PF,Darrell Arthur,0,3400
20180213,OKC,SG/SF,Alex Abrines,1,3800
20180213,TOR,SG/SF,Norman Powell,0,3400
20180213,MIN,SF/PF,Nemanja Bjelica,0,3600
20180213,CLE,SG/SF,Kyle Korver,0,4000
20180213,SAC,SF,JaKarr Sampson,0,3000
20180213,DAL,PF,Maxi Kleber,0,3700
20180213,OKC,SF,Josh Huestis,0,3400
20180213,SAS,SG/SF,Darrun Hilliard,0,3000
20180213,DAL,SF,Jalen Jones,0,3000
20180213,DEN,SF/PF,Juan Hernangomez,0,3100
20180213,SAC,PF,Jack Cooley,0,3000
20180213,HOU,SG/SF,Trevor Ariza,0,4900
20180213,CLE,SG/SF,John Holland,0,3000
20180213,ATL,SF,Andrew White,0,3000
20180213,MIN,SG/SF,Shabazz Muhammad,0,3000
20180213,DAL,SF,Johnathan Motley,0,3000
20180213,TOR,PF,Lucas Nogueira,0,3200
20180213,MIN,SG/SF,Marcus Georges-Hunt,0,3000
20180213,OKC,SG/SF,Kyle Singler,0,3000
20180213,DEN,SF/PF,Richard Jefferson,0,3000
20180213,MIA,SF/PF,Luke Babbitt,0,3000
20180213,OKC,SG/SF,Terrance Ferguson,0,3000
20180213,DAL,SF,Dorian Finney-Smith,0,3000
20180213,TOR,SG/SF,Malachi Richardson,0,3000
20180213,DAL,PF,Nerlens Noel,0,3000
20180213,OKC,SG/SF,Andre Roberson,0,3000
20180213,SAC,SF/PF,Bruno Caboclo,0,3000
20180213,MIN,SG/SF,Anthony Brown,0,3000
20180213,DEN,SG/SF,Torrey Craig,0,3400
20180213,OKC,SF,Daniel Hamilton,0,3000
20180213,MIL,SF/PF,Mirza Teletovic,0,3000
20180213,MIA,SG/SF,Derrick Jones,0,3400
20180213,SAS,SF/PF,Kawhi Leonard,0,7100
20180213,ATL,PF,Tyler Cavanaugh,0,3000
20180213,SAS,SF/PF,Rudy Gay,0,4500
20180213,MIA,SG/SF,Rodney McGruder,0,3000
20180213,DEN,PF,Tyler Lydon,0,3000
20180213,TOR,PF,Malcolm Miller,0,3000
20180213,MIN,PF,Amile Jefferson,0,3000
20180213,TOR,PF,Alfonzo McKinnie,0,3000
20180213,MIN,C,Karl-Anthony Towns,1,9200
20180213,DEN,C,Nikola Jokic,1,8900
20180213,OKC,C,Steven Adams,1,6800
20180213,SAS,PF/C,Joffrey Lauvergne,0,3300
20180213,CLE,PF/C,Larry Nance,0,4500
20180213,SAC,PF/C,Zach Randolph,1,6100
20180213,HOU,C,Clint Capela,1,7500
20180213,DAL,PF/C,Dwight Powell,0,5500
20180213,ATL,PF/C,Dewayne Dedmon,1,5300
20180213,MIA,C,Hassan Whiteside,1,7600
20180213,TOR,PF/C,Serge Ibaka,1,5000
20180213,MIL,C,Tyler Zeller,0,3300
20180213,DAL,PF/C,Dirk Nowitzki,1,5400
20180213,SAC,C,Kosta Koufos,0,4300
20180213,SAS,PF/C,Pau Gasol,1,5600
20180213,TOR,C,Jonas Valanciunas,1,6100
20180213,MIA,PF/C,Bam Adebayo,0,5000
20180213,SAC,C,Willie Cauley-Stein,1,5900
20180213,ATL,PF/C,John Collins,0,4700
20180213,MIN,PF/C,Taj Gibson,1,5300
20180213,MIL,PF/C,Thon Maker,1,3700
20180213,ATL,PF/C,Mike Muscala,0,3300
20180213,HOU,C,Nene Hilario,0,3500
20180213,CLE,PF/C,Tristan Thompson,1,4500
20180213,MIN,PF/C,Gorgui Dieng,0,3400
20180213,TOR,PF/C,Jakob Poeltl,0,3600
20180213,DAL,C,Salah Mejri,0,3400
20180213,OKC,PF/C,Patrick Patterson,0,3800
20180213,MIN,C,Cole Aldrich,0,3000
20180213,OKC,PF/C,Nick Collison,0,3000
20180213,MIA,PF/C,Kelly Olynyk,0,4900
20180213,CLE,PF/C,Ante Zizic,0,3000
20180213,MIL,PF/C,D.J. Wilson,0,3000
20180213,OKC,C,Dakari Johnson,0,3000
20180213,DEN,PF/C,Kenneth Faried,0,3100
20180213,MIL,C,Marshall Plumlee,0,3000
20180213,HOU,PF/C,Tarik Black,0,3300
20180213,MIA,PF/C,Udonis Haslem,0,3000
20180213,MIA,PF/C,Jordan Mickey,0,3300
20180213,CLE,PF/C,Kevin Love,0,6700
20180213,ATL,C,Miles Plumlee,0,3500
20180213,SAC,PF/C,Harry Giles,0,3000
20180213,HOU,PF/C,Zhou Qi,0,3000
20180213,HOU,PF/C,Chinanu Onuaku,0,3000
20180213,DEN,PF/C,Mason Plumlee,0,4600
20180213,MIL,C,John Henson,0,5200
20180213,DEN,PF/C,Paul Millsap,0,5600
20180213,MIN,C,Justin Patton,0,3000
20180213,SAC,PF/C,Skal Labissiere,0,4800
20180213,SAS,PF/C,LaMarcus Aldridge,0,7600
20180213,ATL,NA,Isaiah Taylor,0,N/A
