Date,Team,Pos,Name,Starter,Salary
20180208,CHA,PG,Kemba Walker,1,8400
20180208,BOS,PG,Kyrie Irving,1,7900
20180208,WAS,SG,Bradley Beal,1,8600
20180208,GSW,PG/SG,Stephen Curry,1,9900
20180208,ORL,PG/SG,D.J. Augustin,1,3600
20180208,DAL,PG,Dennis Smith Jr.,1,6500
20180208,POR,PG,Damian Lillard,1,9000
20180208,LAL,SG,Kentavious Caldwell-Pope,1,4800
20180208,ATL,PG,Dennis Schroder,1,7300
20180208,LAL,PG/SG,Josh Hart,1,5500
20180208,WAS,PG/SG,Tomas Satoransky,1,4900
20180208,POR,PG/SG,C.J. McCollum,1,6800
20180208,GSW,SG,Klay Thompson,1,6300
20180208,TOR,PG/SG,Fred VanVleet,0,4600
20180208,NYK,PG,Jarrett Jack,1,4800
20180208,ATL,PG/SG,Tyler Dorsey,0,3500
20180208,OKC,PG/SG,Raymond Felton,1,3400
20180208,DAL,PG/SG,Jose Barea,1,4700
20180208,TOR,PG/SG,Delon Wright,0,4000
20180208,NYK,PG/SG,Trey Burke,0,3800
20180208,TOR,PG,Kyle Lowry,1,8100
20180208,ORL,PG/SG,Shelvin Mack,0,3600
20180208,ATL,PG/SG,Malcolm Delaney,0,3400
20180208,BOS,PG/SG,Terry Rozier,0,5900
20180208,DAL,PG/SG,Yogi Ferrell,0,4400
20180208,LAL,PG/SG,Alex Caruso,0,3300
20180208,WAS,PG,Tim Frazier,0,3700
20180208,NYK,PG/SG,Frank Ntilikina,0,3700
20180208,GSW,SG,Nick Young,0,3000
20180208,GSW,PG/SG,Shaun Livingston,0,3300
20180208,POR,PG/SG,Shabazz Napier,0,4400
20180208,CHA,PG,Michael Carter-Williams,0,3400
20180208,GSW,PG/SF,Patrick McCaw,0,3000
20180208,WAS,SG,Jodie Meeks,0,3000
20180208,OKC,PG/SG,PJ Dozier,0,3000
20180208,LAL,PG/SG,Gary Payton,0,3000
20180208,LAL,PG/SG,Tyler Ennis,0,3400
20180208,CHA,PG/SG,Malik Monk,0,3000
20180208,DAL,PG/SG,Devin Harris,0,3600
20180208,BOS,SG,Kadeem Allen,0,3000
20180208,CHA,PG/SG,Julyan Stone,0,3000
20180208,NYK,PG/SG,Ron Baker,0,3000
20180208,GSW,PG,Quinn Cook,0,3000
20180208,WAS,SG,Devin Robinson,0,3000
20180208,DAL,PG/SG,Seth Curry,0,3000
20180208,POR,PG/SG,Wade Baldwin,0,3000
20180208,TOR,PG,Lorenzo Brown,0,3000
20180208,BOS,PG,Shane Larkin,0,3300
20180208,ATL,PG,Josh Magette,0,3000
20180208,OKC,PG,Russell Westbrook,0,11900
20180208,WAS,PG,John Wall,0,8000
20180208,LAL,PG,Lonzo Ball,0,6800
20180208,BOS,SG,Jabari Bird,0,3000
20180208,CHA,PG,Marcus Paige,0,3000
20180208,OKC,SF,Paul George,1,8800
20180208,WAS,SF/PF,Otto Porter,1,6700
20180208,GSW,SF/PF,Kevin Durant,1,10000
20180208,NYK,SF/PF,Michael Beasley,1,6300
20180208,LAL,SF/PF,Kyle Kuzma,0,5100
20180208,NYK,PF,Luke Kornet,0,3000
20180208,POR,SF/PF,Al-Farouq Aminu,1,5300
20180208,LAL,SG/SF,Brandon Ingram,1,6500
20180208,BOS,SG/SF,Jaylen Brown,1,5600
20180208,TOR,PF,Pascal Siakam,0,3700
20180208,ATL,SG/SF,Taurean Prince,1,4900
20180208,ORL,SG/SF,Evan Fournier,1,6600
20180208,CHA,SG/SF,Nicolas Batum,1,6600
20180208,ORL,SF/PF,Mario Hezonja,1,5300
20180208,TOR,SG/SF,DeMar DeRozan,1,8500
20180208,DAL,SG/SF,Wes Matthews,1,5800
20180208,BOS,SF/PF,Marcus Morris,0,5200
20180208,WAS,SF/PF,Markieff Morris,1,6000
20180208,TOR,SG/SF,C.J. Miles,0,3700
20180208,OKC,SF/PF,Jerami Grant,0,4800
20180208,ATL,SG/SF,Kent Bazemore,1,6200
20180208,CHA,SF/PF,Marvin Williams,1,4200
20180208,GSW,SG/SF,Andre Iguodala,0,3800
20180208,WAS,SG/SF,Kelly Oubre,0,4500
20180208,BOS,SF/PF,Jayson Tatum,1,5600
20180208,POR,SG/SF,Evan Turner,0,3900
20180208,POR,SF/PF,Maurice Harkless,1,3500
20180208,ORL,SG/SF,Jonathon Simmons,1,5400
20180208,OKC,SG/SF,Alex Abrines,0,3500
20180208,NYK,SG/SF,Tim Hardaway Jr.,1,6400
20180208,WAS,PF,Mike Scott,0,3700
20180208,OKC,SF,Daniel Hamilton,0,3000
20180208,LAL,SG/SF,Corey Brewer,0,3300
20180208,CHA,SF,Michael Kidd-Gilchrist,1,4300
20180208,TOR,SF/PF,OG Anunoby,1,3300
20180208,CHA,SG/SF,Jeremy Lamb,0,4200
20180208,NYK,SG/SF,Courtney Lee,1,5500
20180208,ORL,SG/SF,Wes Iwundu,0,3000
20180208,GSW,SF/PF,Kevon Looney,0,3200
20180208,DAL,PF,Maxi Kleber,0,3700
20180208,NYK,SF/PF,Lance Thomas,0,3000
20180208,OKC,SG/SF,Kyle Singler,0,3000
20180208,CHA,SG/SF,Treveon Graham,0,3500
20180208,OKC,SF,Josh Huestis,1,3400
20180208,TOR,PF,Lucas Nogueira,0,3200
20180208,DAL,SF,Jalen Jones,0,3000
20180208,TOR,SG/SF,Norman Powell,0,3400
20180208,ORL,SG/SF,Arron Afflalo,0,3000
20180208,NYK,SG/SF,Damyean Dotson,0,3000
20180208,POR,SG/SF,Pat Connaughton,0,3400
20180208,OKC,SG/SF,Terrance Ferguson,0,3200
20180208,GSW,SF/PF,Omri Casspi,0,3300
20180208,POR,SF/PF,Jake Layman,0,3000
20180208,DAL,SF,Dorian Finney-Smith,0,3000
20180208,ORL,SF/PF,Aaron Gordon,0,7800
20180208,CHA,SG/SF,Dwayne Bacon,0,3000
20180208,ATL,SG/SF,Marco Belinelli,0,3900
20180208,DAL,SF,Johnathan Motley,0,3000
20180208,BOS,SG/SF,Semi Ojeleye,0,3300
20180208,POR,PF,Caleb Swanigan,0,3000
20180208,BOS,PF,Abdel Nader,0,3000
20180208,ATL,SG/SF,DeAndre Bembry,0,3000
20180208,ORL,SG/SF,Terrence Ross,0,3400
20180208,GSW,PF,Chris Boucher,0,3000
20180208,POR,SG/SF,C.J. Wilcox,0,3000
20180208,OKC,SF/PF,Carmelo Anthony,0,6200
20180208,DAL,SF/PF,Doug McDermott,0,3300
20180208,DAL,PF,Nerlens Noel,0,3000
20180208,ATL,SF,Andrew White,0,3000
20180208,OKC,SG/SF,Andre Roberson,0,3000
20180208,TOR,SF,Bruno Caboclo,0,3000
20180208,ORL,SF/PF,Jonathan Isaac,0,3000
20180208,BOS,SG/SF,Marcus Smart,0,4900
20180208,ATL,PF,Tyler Cavanaugh,0,3000
20180208,ORL,SG/SF,Jamel Artis,0,3000
20180208,BOS,SG/SF,Gordon Hayward,0,3000
20180208,LAL,SF/PF,Luol Deng,0,3000
20180208,TOR,PF,Malcolm Miller,0,3000
20180208,DAL,SF/PF,Harrison Barnes,0,6400
20180208,TOR,PF,Alfonzo McKinnie,0,3000
20180208,POR,C,Jusuf Nurkic,1,5800
20180208,DAL,PF/C,Dirk Nowitzki,1,5000
20180208,GSW,PF/C,Draymond Green,1,7800
20180208,TOR,C,Jonas Valanciunas,1,5700
20180208,GSW,PF/C,David West,0,3500
20180208,DAL,PF/C,Dwight Powell,1,4500
20180208,WAS,C,Marcin Gortat,1,4700
20180208,CHA,PF/C,Frank Kaminsky,0,4400
20180208,TOR,PF/C,Serge Ibaka,1,5400
20180208,ATL,PF/C,John Collins,0,4800
20180208,BOS,PF/C,Al Horford,1,7400
20180208,CHA,C,Dwight Howard,1,8300
20180208,LAL,PF/C,Julius Randle,1,6600
20180208,OKC,C,Steven Adams,1,6700
20180208,LAL,C,Brook Lopez,1,5400
20180208,NYK,PF/C,Kyle O'Quinn,1,4400
20180208,ORL,PF/C,Marreese Speights,0,4100
20180208,TOR,PF/C,Jakob Poeltl,0,3600
20180208,ORL,PF/C,Bismack Biyombo,1,5200
20180208,DAL,C,Salah Mejri,0,3100
20180208,BOS,C,Greg Monroe,0,4300
20180208,ATL,PF/C,Dewayne Dedmon,0,4800
20180208,POR,PF/C,Ed Davis,0,4300
20180208,LAL,C,Ivica Zubac,0,3000
20180208,BOS,PF/C,Daniel Theis,0,3800
20180208,ATL,PF/C,Mike Muscala,0,3400
20180208,ATL,C,Miles Plumlee,1,3600
20180208,GSW,C,Zaza Pachulia,1,3700
20180208,POR,PF/C,Zach Collins,0,3600
20180208,WAS,C,Ian Mahinmi,0,3600
20180208,BOS,C,Aron Baynes,1,3800
20180208,ORL,PF/C,Khem Birch,0,3500
20180208,CHA,C,Cody Zeller,0,3800
20180208,OKC,PF/C,Patrick Patterson,1,3800
20180208,ATL,PF/C,Ersan Ilyasova,1,4600
20180208,GSW,C,JaVale McGee,0,3000
20180208,OKC,PF/C,Nick Collison,0,3000
20180208,OKC,C,Dakari Johnson,0,3000
20180208,NYK,PF/C,Isaiah Hicks,0,3000
20180208,POR,PF/C,Meyers Leonard,0,3000
20180208,LAL,PF/C,Thomas Bryant,0,3000
20180208,DAL,PF/C,Josh McRoberts,0,3000
20180208,WAS,PF/C,Chris McCullough,0,3000
20180208,WAS,PF/C,Jason Smith,0,3200
20180208,BOS,PF/C,Guerschon Yabusele,0,3000
20180208,NYK,PF/C,Enes Kanter,0,7500
20180208,NYK,C,Joakim Noah,0,3000
20180208,CHA,PF/C,Guillermo Hernangomez,0,3300
20180208,NYK,PF/C,Kristaps Porzingis,0,3000
20180208,ORL,C,Nikola Vucevic,0,7000
20180208,GSW,PF/C,Jordan Bell,0,4000
20180208,CHA,PF/C,Mangok Mathiang,0,3000
20180208,GSW,C,Damian Jones,0,3000
20180208,DAL,NA,Kyle Collinsworth,0,N/A
20180208,ATL,NA,Isaiah Taylor,0,N/A
