Date,Name,FPTS,PTS,3P,AST,TRB,STL,BLK,TOV,DD,TD
20141031,Aaron Brooks,16.25,13.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0
20141031,Tony Snell,15.25,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
20141031,Mike Dunleavy,43.75,0.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
20141031,Pau Gasol,41.25,21.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0
20141031,Taj Gibson,18.25,22.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0
20141031,Doug McDermott,2.0,12.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0
20141031,Nikola Mirotic,0.0,5.0,1.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0
20141031,Joakim Noah,34.25,3.0,0.0,2.0,6.0,0.0,3.0,2.0,0.0,0.0
20141031,Kyrie Irving,27.25,22.0,1.0,7.0,5.0,2.0,1.0,4.0,0.0,0.0
20141031,Dion Waiters,13.75,10.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0
20141031,Matthew Dellavedova,9.25,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
20141031,LeBron James,62.5,17.0,1.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0
20141031,Kevin Love,47.5,19.0,3.0,4.0,14.0,0.0,0.0,2.0,1.0,0.0
20141031,Tristan Thompson,40.75,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
20141031,Shawn Marion,9.25,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
20141031,Mike Miller,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20141031,Anderson Varejao,18.5,10.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0
20141031,Donald Sloan,30.25,16.0,1.0,6.0,10.0,1.0,0.0,4.0,1.0,0.0
20141031,Rodney Stuckey,15.75,16.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0
20141031,Chris Copeland,26.5,11.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
20141031,C.J. Miles,25.75,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
20141031,Damjan Rudez,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20141031,Solomon Hill,8.75,3.0,1.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0
20141031,Luis Scola,7.25,10.0,0.0,2.0,6.0,2.0,0.0,4.0,0.0,0.0
20141031,Lavoy Allen,27.0,6.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0
20141031,Roy Hibbert,20.5,22.0,0.0,0.0,8.0,0.0,7.0,3.0,0.0,0.0
20141031,Ian Mahinmi,11.75,4.0,0.0,1.0,9.0,0.0,1.0,2.0,0.0,0.0
20141031,Chris Paul,35.0,22.0,1.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0
20141031,Jamal Crawford,33.5,16.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0
20141031,J.J. Redick,27.25,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20141031,Chris Douglas-Roberts,2.5,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
20141031,Jordan Farmar,2.25,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20141031,Blake Griffin,52.25,23.0,0.0,3.0,7.0,1.0,0.0,3.0,0.0,0.0
20141031,Matt Barnes,10.25,7.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0
20141031,DeAndre Jordan,33.25,8.0,0.0,1.0,10.0,1.0,0.0,2.0,0.0,0.0
20141031,Spencer Hawes,16.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
20141031,Kobe Bryant,39.5,25.0,1.0,2.5,3.5,1.5,0.0,1.5,0.0,0.0
20141031,Jeremy Lin,37.0,6.5,0.0,3.5,2.0,0.0,0.0,3.0,0.0,0.0
20141031,Ronnie Price,17.0,6.5,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0
20141031,Wayne Ellington,12.75,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20141031,Jordan Clarkson,5.5,6.0,0.5,2.0,3.0,0.0,0.0,0.5,0.0,0.0
20141031,Xavier Henry,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20141031,Jordan Hill,31.25,6.5,0.0,1.5,10.5,0.0,0.5,1.0,0.0,0.0
20141031,Carlos Boozer,23.25,10.5,0.0,1.5,5.5,1.0,0.0,4.0,0.0,0.0
20141031,Ed Davis,17.0,12.5,0.0,1.5,7.5,1.5,2.0,0.0,0.0,0.0
20141031,Wesley Johnson,13.25,8.0,0.5,1.0,1.5,0.5,0.5,0.0,0.0,0.0
20141031,Robert Sacre,9.0,4.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0
20141031,Mike Conley,27.0,16.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0
20141031,Tony Allen,24.5,8.0,0.0,5.0,3.0,3.0,0.0,3.0,0.0,0.0
20141031,Courtney Lee,20.5,14.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0
20141031,Beno Udrih,15.75,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
20141031,Quincy Pondexter,5.75,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20141031,Vince Carter,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20141031,Zach Randolph,46.75,25.0,0.0,1.0,13.0,1.0,1.0,5.0,1.0,0.0
20141031,Jon Leuer,2.75,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
20141031,Marc Gasol,37.5,32.0,0.0,3.0,9.0,2.0,2.0,3.0,0.0,0.0
20141031,Kosta Koufos,10.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20141031,O.J. Mayo,40.25,17.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0
20141031,Brandon Knight,36.75,22.0,2.0,13.0,8.0,0.0,1.0,4.0,1.0,0.0
20141031,Giannis Antetokounmpo,18.5,10.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
20141031,Jerryd Bayless,13.5,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
20141031,John Henson,32.25,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
20141031,Jabari Parker,26.0,8.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
20141031,Khris Middleton,18.5,17.0,0.0,2.0,6.0,0.0,1.0,4.0,0.0,0.0
20141031,Jared Dudley,11.5,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
20141031,Ersan Ilyasova,-0.5,6.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
20141031,Larry Sanders,39.25,10.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0
20141031,Tony Wroten,28.75,22.0,1.0,7.0,8.0,3.0,0.0,1.0,0.0,0.0
20141031,Alexey Shved,10.0,18.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
20141031,Nerlens Noel,39.0,6.0,0.0,0.0,10.0,0.0,3.0,2.0,0.0,0.0
20141031,Hollis Thompson,24.25,5.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0
20141031,Malcolm Thomas,18.75,4.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0
20141031,Chris Johnson,16.0,12.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
20141031,K.J. McDaniels,13.75,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
20141031,Brandon Davies,2.75,12.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0
20141031,JaKarr Sampson,1.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20141031,Henry Sims,18.0,10.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
20141031,Eric Bledsoe,31.25,16.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0
20141031,Isaiah Thomas,30.5,23.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0
20141031,Gerald Green,16.75,4.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0
20141031,Goran Dragic,14.25,18.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0
20141031,Markieff Morris,41.75,12.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
20141031,Marcus Morris,14.75,21.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
20141031,Anthony Tolliver,3.5,7.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0
20141031,Alex Len,28.75,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
20141031,Miles Plumlee,12.0,10.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
20141031,Damian Lillard,35.25,10.0,2.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0
20141031,Steve Blake,19.25,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20141031,C.J. McCollum,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
20141031,LaMarcus Aldridge,35.5,27.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0
20141031,Nicolas Batum,23.75,16.0,2.0,6.0,5.0,1.0,1.0,2.0,0.0,0.0
20141031,Dorell Wright,7.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
20141031,Chris Kaman,23.5,12.0,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0
20141031,Robin Lopez,23.5,11.0,0.0,0.0,10.0,1.0,2.0,0.0,1.0,0.0
20141031,Joel Freeland,2.75,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
20141031,Darren Collison,43.5,13.0,1.0,8.0,4.0,5.0,1.0,1.0,0.0,0.0
20141031,Ben McLemore,13.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0
20141031,Nik Stauskas,4.5,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20141031,Ramon Sessions,3.5,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
20141031,Rudy Gay,55.0,14.0,0.0,0.0,9.0,1.0,1.0,3.0,0.0,0.0
20141031,Omri Casspi,16.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
20141031,Reggie Evans,12.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0
20141031,Jason Thompson,7.0,2.0,0.0,0.0,7.0,2.0,1.0,4.0,0.0,0.0
20141031,Carl Landry,7.0,8.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
