Date,Team,Pos,Name,Starter,Salary
20190110,OKC,PG,Russell Westbrook,1,11300
20190110,SAS,PG/SG,Derrick White,1,4900
20190110,MIA,PG/SF,Justise Winslow,1,5900
20190110,BOS,PG,Kyrie Irving,1,9000
20190110,DEN,PG/SG,Jamal Murray,1,7300
20190110,SAS,PG/SG,Patty Mills,0,3500
20190110,DEN,PG/SG,Malik Beasley,1,3800
20190110,SAC,PG,De'Aaron Fox,1,7600
20190110,SAS,PG/SG,Bryn Forbes,1,4300
20190110,DET,PG/SG,Bruce Brown,1,3700
20190110,LAC,PG/SG,Louis Williams,0,6900
20190110,BOS,PG/SG,Marcus Smart,1,4700
20190110,DEN,PG,Monte Morris,0,3800
20190110,MIA,PG/SG,Dwyane Wade,0,5100
20190110,OKC,PG/SG,Dennis Schroder,0,4800
20190110,MIA,PG/SG,Tyler Johnson,0,4400
20190110,LAC,PG/SG,Patrick Beverley,0,3800
20190110,DET,PG,Jose Calderon,0,3200
20190110,SAC,PG/SG,Yogi Ferrell,0,3300
20190110,DET,PG/SG,Langston Galloway,0,3100
20190110,DET,PG/SG,Reggie Jackson,1,5000
20190110,LAC,PG/SG,Tyrone Wallace,0,3100
20190110,DET,SG,Khyri Thomas,0,3000
20190110,BOS,PG/SG,Terry Rozier,0,4000
20190110,LAC,SG,Avery Bradley,1,3400
20190110,LAC,PG/SG,Shai Gilgeous-Alexander,1,4600
20190110,BOS,PG/SG,Brad Wanamaker,0,3000
20190110,SAC,PG/SG,Frank Mason III,0,3000
20190110,DEN,PG/SG,Brandon Goodwin,0,3000
20190110,OKC,PG/SG,Raymond Felton,0,3000
20190110,DEN,SG,Gary Harris,0,5600
20190110,MIA,PG/SG,Wayne Ellington,0,3100
20190110,LAC,PG,Milos Teodosic,0,3000
20190110,SAS,PG,Dejounte Murray,0,3000
20190110,BOS,PG/SG,PJ Dozier,0,3000
20190110,OKC,PG/SG,Deonte Burton,0,3000
20190110,MIA,PG,Goran Dragic,0,5500
20190110,LAC,SG,Jerome Robinson,0,3000
20190110,SAS,PG/SG,Lonnie Walker,0,3000
20190110,DEN,PG,Isaiah Thomas,0,4000
20190110,DET,PG,Ishmael Smith,0,3300
20190110,DET,PG/SG,Keenan Evans,0,3000
20190110,DET,PG,Zach Lofton,0,3000
20190110,OKC,PF,Jerami Grant,1,4800
20190110,OKC,SF/PF,Paul George,1,9800
20190110,SAS,SG/SF,DeMar DeRozan,1,8300
20190110,LAC,SF/PF,Tobias Harris,1,7400
20190110,BOS,SF/PF,Marcus Morris,1,5600
20190110,MIA,SG/SF,Josh Richardson,1,5800
20190110,LAC,SF/PF,Danilo Gallinari,1,7100
20190110,DET,SG/SF,Reggie Bullock,1,4600
20190110,MIA,SF/PF,Derrick Jones,0,4000
20190110,DEN,SG/SF,Torrey Craig,1,4000
20190110,SAS,SG/SF,Marco Belinelli,0,3200
20190110,BOS,SF/PF,Jayson Tatum,1,6000
20190110,OKC,SG/SF,Terrance Ferguson,1,3400
20190110,MIA,SF/PF,James Johnson,1,4200
20190110,SAC,SF/PF,Nemanja Bjelica,1,5400
20190110,SAS,SF/PF,Davis Bertans,0,3700
20190110,DET,SF/PF,Stanley Johnson,0,3100
20190110,SAC,SG/SF,Buddy Hield,1,6700
20190110,MIA,SG/SF,Dion Waiters,0,3500
20190110,SAC,SG/SF,Bogdan Bogdanovic,0,6200
20190110,SAC,SG/SF,Iman Shumpert,1,3700
20190110,OKC,SF,Abdel Nader,0,3200
20190110,DEN,SF/PF,Trey Lyles,0,3600
20190110,DET,SG/SF,Luke Kennard,1,3300
20190110,BOS,SF/PF,Gordon Hayward,0,5700
20190110,DEN,SF/PF,Juan Hernangomez,0,3700
20190110,SAC,SF/PF,Justin Jackson,0,4100
20190110,BOS,SG/SF,Jaylen Brown,0,4500
20190110,MIA,SG/SF,Rodney McGruder,1,3300
