Date,Team,Pos,Name,Starter,Salary
20181114,POR,PG,Damian Lillard,1,8800
20181114,OKC,PG/SG,Dennis Schroder,1,7800
20181114,MIN,PG,Jeff Teague,1,5600
20181114,BOS,PG,Kyrie Irving,1,8000
20181114,PHO,PG/SG,Devin Booker,1,7600
20181114,MEM,PG,Mike Conley,1,6800
20181114,MIL,PG/SG,Eric Bledsoe,1,6300
20181114,NOR,PG/SG,Jrue Holiday,1,8500
20181114,MIA,PG/SG,Tyler Johnson,0,4100
20181114,POR,PG/SG,C.J. McCollum,1,6600
20181114,WAS,SG,Bradley Beal,1,7500
20181114,MEM,PG,Shelvin Mack,0,3800
20181114,CHI,PG,Shaquille Harrison,0,3200
20181114,WAS,PG,John Wall,1,9100
20181114,TOR,PG,Kyle Lowry,1,8100
20181114,BKN,PG/SG,Spencer Dinwiddie,0,4900
20181114,MIA,PG,Goran Dragic,1,6300
20181114,CLE,PG,Collin Sexton,1,5000
20181114,PHO,PG,Isaiah Canaan,1,3900
20181114,DAL,PG,Luka Doncic,1,6900
20181114,LAL,PG/SF,Brandon Ingram,1,5700
20181114,CHI,PG/SG,Zach LaVine,1,7900
20181114,DAL,PG/SG,Jose Barea,0,4300
20181114,UTA,PG,Ricky Rubio,1,5800
20181114,MIN,SG,Josh Okogie,0,3700
20181114,LAL,PG,Lonzo Ball,1,5400
20181114,CHI,PG,Ryan Arcidiacono,1,4100
20181114,MEM,PG/SF,Kyle Anderson,1,4800
20181114,CLE,PG,Andrew Harrison,0,3000
20181114,BKN,PG/SG,D'Angelo Russell,1,6700
20181114,SAS,PG,Derrick White,1,4700
20181114,PHI,PG/SF,Ben Simmons,1,8700
20181114,NYK,PG,Allonzo Trier,0,4500
20181114,BKN,PG/SG,Shabazz Napier,0,3200
20181114,DET,PG/SG,Reggie Jackson,1,5600
20181114,MIA,PG/SF,Justise Winslow,1,5300
20181114,BOS,PG/SG,Terry Rozier,0,4300
20181114,WAS,PG/SG,Tomas Satoransky,0,3000
20181114,OKC,SG,Hamidou Diallo,0,3100
20181114,DET,PG,Ishmael Smith,0,4200
20181114,PHO,PG/SG,Jamal Crawford,0,3100
20181114,OKC,SG,Deonte Burton,0,3000
20181114,NYK,SG,Damyean Dotson,0,4000
20181114,SAS,PG/SG,Patty Mills,0,4100
20181114,WAS,PG/SG,Austin Rivers,0,3400
20181114,DET,PG/SG,Langston Galloway,0,3900
20181114,UTA,PG/SG,Donovan Mitchell,1,7400
20181114,NYK,PG,Emmanuel Mudiay,1,3700
20181114,ORL,PG,D.J. Augustin,1,4700
20181114,DAL,PG,Jalen Brunson,0,3100
20181114,DAL,PG,Dennis Smith Jr.,1,5400
20181114,SAS,PG/SG,Bryn Forbes,1,3900
20181114,ORL,SG,Wes Iwundu,1,3200
20181114,PHI,SG,Furkan Korkmaz,0,3400
20181114,TOR,PG/SG,Fred VanVleet,0,4000
20181114,OKC,PG/SG,Raymond Felton,0,3600
20181114,LAL,SG,Josh Hart,0,4200
20181114,MEM,SG,MarShon Brooks,0,3300
20181114,MEM,SG,Wayne Selden,0,3000
20181114,PHI,PG/SG,Markelle Fultz,0,4000
20181114,MIL,PG/SG,Malcolm Brogdon,1,5200
20181114,BOS,PG/SG,Marcus Smart,0,3900
20181114,LAL,PG/SG,Lance Stephenson,0,3300
20181114,CLE,PG/SG,Jordan Clarkson,0,5600
20181114,NYK,PG,Frank Ntilikina,0,3900
20181114,UTA,SG,Alec Burks,0,3700
20181114,LAL,PG,Rajon Rondo,0,5200
20181114,CHI,PG,Antonio Blakeney,0,3300
20181114,PHI,PG,Landry Shamet,0,3300
20181114,ORL,PG,Jerian Grant,0,3500
20181114,UTA,PG/SG,Dante Exum,0,3500
20181114,PHO,SG,De'Anthony Melton,0,3000
20181114,BOS,PG/SG,Brad Wanamaker,0,3000
20181114,TOR,PG/SG,Delon Wright,0,3300
20181114,CHI,SG,Chandler Hutchison,0,3500
20181114,DET,PG,Jose Calderon,0,3000
20181114,DAL,PG/SG,Devin Harris,0,3200
20181114,MIN,PG,Tyus Jones,0,3700
20181114,NOR,PG/SG,Tim Frazier,0,3000
20181114,UTA,SG,Grayson Allen,0,3000
20181114,MEM,PG/SG,Yuta Watanabe,0,3000
20181114,MIL,SG,Donte DiVincenzo,0,3200
20181114,NYK,PG/SG,Ron Baker,0,3000
20181114,CHI,PG/SG,Cameron Payne,0,3400
20181114,TOR,SG,Malachi Richardson,0,3000
20181114,NOR,PG/SG,Ian Clark,0,3300
20181114,POR,PG/SG,Seth Curry,0,3100
20181114,OKC,SG,Timothe Luwawu,0,3000
20181114,POR,PG,Wade Baldwin,0,3000
20181114,TOR,PG,Lorenzo Brown,0,3000
20181114,POR,SG,Gary Trent Jr.,0,3000
20181114,MEM,PG,Jevon Carter,0,3000
20181114,NOR,PG,Frank Jackson,0,3000
20181114,NYK,PG/SG,Trey Burke,0,3300
20181114,MIL,SG,Jaylen Morris,0,3000
20181114,PHI,PG/SG,T.J. McConnell,0,3500
20181114,DET,SG,Bruce Brown,0,3100
20181114,DET,SG,Khyri Thomas,0,3000
20181114,ORL,PG,Isaiah Briscoe,0,3000
20181114,PHI,PG,Demetrius Jackson,0,3000
20181114,MIL,PG/SG,Matthew Dellavedova,0,3000
20181114,LAL,SG,Sviatoslav Mykhailiuk,0,3000
20181114,PHO,SG,Troy Daniels,0,3000
20181114,WAS,SG,Devin Robinson,0,3000
20181114,SAS,PG,Dejounte Murray,0,3000
20181114,POR,SG,Anfernee Simons,0,3000
20181114,PHI,PG,Shake Milton,0,3000
20181114,MIA,PG/SG,Dwyane Wade,0,4700
20181114,CHI,PG,Tyler Ulis,0,3000
20181114,CHI,PG,Rawle Alkins,0,3000
20181114,SAS,SG,Lonnie Walker,0,3000
20181114,CLE,PG/SG,George Hill,0,4000
20181114,BOS,SG,Jabari Bird,0,3000
20181114,PHO,PG,Elie Okobo,0,3200
20181114,UTA,PG,Nazareth Mitrou-Long,0,3000
