Date,Team,Pos,Name,Starter,Salary
20181106,POR,PG/SG,C.J. McCollum,1,6200
20181106,WAS,PG,John Wall,1,8800
20181106,CHA,PG,Kemba Walker,1,9300
20181106,WAS,SG,Bradley Beal,1,7400
20181106,DAL,PG,Luka Doncic,1,7700
20181106,DAL,PG,Dennis Smith Jr.,1,5700
20181106,ATL,PG,Trae Young,1,7300
20181106,PHO,PG/SG,Devin Booker,1,8200
20181106,BKN,PG/SG,D'Angelo Russell,1,6000
20181106,BKN,PG/SG,Spencer Dinwiddie,0,4800
20181106,POR,PG,Damian Lillard,1,9600
20181106,ATL,PG/SG,Jeremy Lin,0,3900
20181106,ATL,SG,Kevin Huerter,1,3300
20181106,PHO,PG,Isaiah Canaan,1,3800
20181106,CHA,SG,Malik Monk,0,4600
20181106,DAL,PG/SG,Jose Barea,0,4000
20181106,BKN,PG/SG,Shabazz Napier,0,3100
20181106,MIL,PG/SG,Eric Bledsoe,1,6300
20181106,ATL,SG,Vince Carter,0,3200
20181106,CHA,PG,Tony Parker,0,4200
20181106,MIL,PG/SG,Malcolm Brogdon,1,5000
20181106,WAS,PG/SG,Austin Rivers,0,3100
20181106,MIL,SG,Donte DiVincenzo,0,3400
20181106,PHO,PG,Elie Okobo,0,3500
20181106,ATL,PG,Tyler Dorsey,0,3000
20181106,POR,PG/SG,Seth Curry,0,3100
20181106,WAS,PG/SG,Tomas Satoransky,0,3000
20181106,DAL,PG,Jalen Brunson,0,3100
20181106,PHO,PG/SG,Jamal Crawford,0,3100
20181106,POR,SG,Anfernee Simons,0,3000
20181106,POR,PG,Wade Baldwin,0,3000
20181106,CHA,SG,Dwayne Bacon,0,3000
20181106,ATL,SG,Daniel Hamilton,0,3000
20181106,MIL,SG,Sterling Brown,0,3000
20181106,MIL,PG/SG,Matthew Dellavedova,0,3000
20181106,PHO,SG,Troy Daniels,0,3100
20181106,CHA,PG,Joe Chealey,0,3000
20181106,MIL,SG,Jaylen Morris,0,3000
20181106,WAS,SG,Devin Robinson,0,3000
20181106,DAL,PG,Daryl Macon,0,3000
20181106,WAS,PG,Chasson Randle,0,3000
20181106,POR,SG,Gary Trent Jr.,0,3000
20181106,CHA,SG,J.P. Macura,0,3000
20181106,CHA,PG,Devonte' Graham,0,3000
20181106,BKN,SG,Theo Pinson,0,3000
20181106,WAS,PG/SG,Jordan McRae,0,3000
20181106,ATL,PG,Jaylen Adams,0,3000
20181106,MIL,SG,Jodie Meeks,0,3000
20181106,DAL,PG/SG,Devin Harris,0,3200
20181106,MIL,PG,Trevon Duval,0,3000
20181106,PHO,SG,De'Anthony Melton,0,3000
20181106,DAL,SF/PF,Harrison Barnes,1,5500
20181106,WAS,SF/PF,Otto Porter,1,5100
20181106,MIL,SG/SF,Khris Middleton,1,7000
20181106,MIL,SF/PF,Giannis Antetokounmpo,1,12600
20181106,POR,SG/SF,Evan Turner,0,4900
20181106,BKN,SF,Caris LeVert,1,7200
20181106,CHA,SF/PF,Marvin Williams,1,3700
20181106,ATL,SG/SF,Kent Bazemore,1,5900
20181106,DAL,SG/SF,Wes Matthews,1,5100
20181106,DAL,SF,Dorian Finney-Smith,0,3500
20181106,CHA,SG/SF,Nicolas Batum,1,6500
20181106,BKN,SG/SF,Allen Crabbe,0,3500
20181106,PHO,SF/PF,Trevor Ariza,1,4900
20181106,CHA,SG/SF,Jeremy Lamb,1,5200
20181106,POR,SF/PF,Al-Farouq Aminu,1,5400
20181106,ATL,SF,Alex Poythress,0,3100
20181106,ATL,SF,DeAndre Bembry,0,4300
20181106,POR,PF,Jake Layman,1,3200
20181106,MIL,SG/SF,Tony Snell,0,3100
20181106,BKN,SG/SF,Joe Harris,1,4600
20181106,CHA,SF,Miles Bridges,0,3600
20181106,POR,PF,Zach Collins,0,4100
20181106,CHA,SF/PF,Michael Kidd-Gilchrist,0,4400
20181106,WAS,SF/PF,Jeff Green,0,4000
20181106,WAS,SG/SF,Kelly Oubre,0,4900
20181106,PHO,SF,Mikal Bridges,0,3400
20181106,WAS,SF/PF,Markieff Morris,1,5300
20181106,BKN,SF/PF,Jared Dudley,1,3300
20181106,ATL,PF,Omari Spellman,1,3500
20181106,POR,SG/SF,Nik Stauskas,0,3600
20181106,PHO,SF/PF,T.J. Warren,0,5000
20181106,PHO,SF,Josh Jackson,0,3700
20181106,DAL,PF,Maxi Kleber,0,3400
20181106,MIL,SG/SF,Pat Connaughton,0,3100
20181106,WAS,SF,Troy Brown Jr.,0,3000
20181106,DAL,SG/SF,Ryan Broekhoff,0,3000
20181106,BKN,PF,Rodions Kurucs,0,3000
20181106,PHO,PF,Dragan Bender,0,3000
20181106,POR,PF,Caleb Swanigan,0,3100
20181106,DAL,SF,Kostas Antetokounmpo,0,3000
20181106,BKN,SF,Dzanan Musa,0,3000
20181106,DAL,PF,Ray Spalding,0,3000
20181106,ATL,SF,Taurean Prince,0,6100
20181106,MIL,PF,D.J. Wilson,0,3000
20181106,PHO,SF,George King,0,3000
