Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
LaMarcus Aldridge,20160219,SAS,0,SAS,119,LAL,113,34.72,6,11,0.545,0,0,,4,4,1.0,2,6,8,3,1,2,1,4,16,9,.627,.545,.000,.364,7.5,21.8,14.7,10.4,1.5,4.7,7.3,18.0,137,120
Tony Parker,20160219,SAS,0,SAS,119,LAL,113,31.92,9,16,0.563,0,0,,7,7,1.0,1,0,1,6,1,0,2,0,25,9,.655,.563,.000,.438,4.1,0.0,2.0,26.2,1.6,0.0,9.5,29.9,137,129
Kyle Anderson,20160219,SAS,0,SAS,119,LAL,113,29.18,7,14,0.5,0,1,0.0,0,0,,0,3,3,3,2,0,0,3,14,1,.500,.500,.071,.000,0.0,13.0,6.6,13.5,3.6,0.0,0.0,21.7,118,121
Tim Duncan,20160219,SAS,0,SAS,119,LAL,113,27.92,4,9,0.444,0,0,,4,5,0.8,5,8,13,1,0,3,0,1,12,6,.536,.444,.000,.556,23.2,36.2,29.8,4.2,0.0,8.7,0.0,18.2,141,116
Danny Green,20160219,SAS,0,SAS,119,LAL,113,19.43,1,4,0.25,0,0,,0,0,,1,2,3,2,1,2,0,5,2,7,.250,.250,.000,.000,6.7,13.0,9.9,10.8,2.7,8.4,0.0,9.3,100,117
Patty Mills,20160219,SAS,0,SAS,119,LAL,113,25.88,6,13,0.462,3,7,0.429,0,0,,0,1,1,7,1,0,3,0,15,8,.577,.577,.538,.000,0.0,4.9,2.5,35.2,2.0,0.0,18.8,28.0,112,127
Rasual Butler,20160219,SAS,0,SAS,119,LAL,113,19.42,3,4,0.75,2,3,0.667,2,2,1.0,1,1,2,1,0,1,0,2,10,1,1.025,1.000,.750,.500,6.7,6.5,6.6,6.1,0.0,4.2,0.0,11.4,211,128
Boris Diaw,20160219,SAS,0,SAS,119,LAL,113,19.25,5,7,0.7140000000000001,0,0,,0,0,,1,2,3,2,0,0,3,2,10,2,.714,.714,.000,.000,6.7,13.1,10.0,14.0,0.0,0.0,30.0,23.5,102,129
Jonathon Simmons,20160219,SAS,0,SAS,119,LAL,113,18.4,3,4,0.75,1,1,1.0,0,0,,1,2,3,1,0,0,1,0,7,-6,.875,.875,.250,.000,7.1,13.7,10.4,6.5,0.0,0.0,20.0,12.3,139,128
David West,20160219,SAS,0,SAS,119,LAL,113,12.68,4,6,0.667,0,0,,0,0,,1,1,2,4,0,1,0,3,8,1,.667,.667,.000,.000,10.2,10.0,10.1,46.1,0.0,6.4,0.0,21.4,160,125
Boban Marjanovic,20160219,SAS,0,SAS,119,LAL,113,0.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133
Ray McCallum,20160219,SAS,0,SAS,119,LAL,113,0.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133
Kawhi Leonard,20160219,SAS,0,SAS,119,LAL,113,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
