Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Chandler Parsons,20160312,DAL,1,IND,112,DAL,105,40.78,5,13,0.385,2,3,0.667,0,0,,0,5,5,5,1,0,1,4,12,-8,.462,.462,.231,.000,0.0,14.0,7.2,16.8,1.2,0.0,7.1,15.6,97,117
Wesley Matthews,20160312,DAL,1,IND,112,DAL,105,35.83,7,13,0.5379999999999999,1,4,0.25,0,0,,0,5,5,6,2,0,2,1,15,-8,.577,.577,.308,.000,0.0,15.9,8.2,25.4,2.8,0.0,13.3,19.0,107,113
Dirk Nowitzki,20160312,DAL,1,IND,112,DAL,105,35.32,10,16,0.625,3,5,0.6,7,8,0.875,0,5,5,2,2,0,0,2,30,-1,.768,.719,.313,.500,0.0,16.2,8.3,9.9,2.8,0.0,0.0,25.0,152,113
Deron Williams,20160312,DAL,1,IND,112,DAL,105,32.35,3,10,0.3,2,5,0.4,5,6,0.833,0,3,3,8,2,0,5,3,13,-10,.514,.400,.500,.600,0.0,10.6,5.4,32.5,3.1,0.0,28.3,24.7,91,113
Zaza Pachulia,20160312,DAL,1,IND,112,DAL,105,17.32,3,9,0.33299999999999996,0,0,,0,0,,4,5,9,1,0,0,0,1,6,-8,.333,.333,.000,.000,27.7,33.0,30.4,8.5,0.0,0.0,0.0,23.6,96,115
J.J. Barea,20160312,DAL,1,IND,112,DAL,105,23.72,5,8,0.625,0,1,0.0,0,0,,1,2,3,5,0,0,2,0,10,4,.625,.625,.125,.000,5.1,9.6,7.4,32.8,0.0,0.0,20.0,19.1,113,121
David Lee,20160312,DAL,1,IND,112,DAL,105,19.18,5,6,0.833,0,0,,0,0,,2,6,8,1,0,1,1,4,10,0,.833,.833,.000,.000,12.5,35.7,24.4,8.8,0.0,4.7,14.3,16.5,140,111
Raymond Felton,20160312,DAL,1,IND,112,DAL,105,18.12,2,5,0.4,0,1,0.0,0,0,,0,1,1,1,0,0,1,4,4,-1,.400,.400,.200,.000,0.0,6.3,3.2,7.4,0.0,0.0,16.7,15.0,71,121
Devin Harris,20160312,DAL,1,IND,112,DAL,105,17.38,1,5,0.2,0,3,0.0,3,4,0.75,0,1,1,1,0,0,1,2,5,-3,.370,.200,.600,.800,0.0,6.6,3.4,7.2,0.0,0.0,12.9,20.2,75,121
Salah Mejri,20160312,DAL,1,IND,112,DAL,105,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Villanueva,20160312,DAL,1,IND,112,DAL,105,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Anderson,20160312,DAL,1,IND,112,DAL,105,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Powell,20160312,DAL,1,IND,112,DAL,105,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
