Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Arron Afflalo,20160219,NYK,0,BRK,109,NYK,98,38.55,6,9,0.667,3,4,0.75,2,2,1.0,0,2,2,2,1,0,2,1,17,-8,.860,.833,.444,.222,0.0,5.8,2.9,8.7,1.3,0.0,16.8,14.0,137,119
Carmelo Anthony,20160219,NYK,0,BRK,109,NYK,98,37.5,8,16,0.5,2,4,0.5,4,4,1.0,2,5,7,6,3,1,2,2,22,-8,.619,.563,.250,.250,6.0,14.9,10.4,29.8,4.1,1.9,10.1,23.9,125,109
Kristaps Porzingis,20160219,NYK,0,BRK,109,NYK,98,34.52,6,15,0.4,1,5,0.2,5,5,1.0,1,7,8,2,1,3,4,4,18,1,.523,.433,.333,.333,3.2,22.6,12.9,10.1,1.5,6.0,18.9,27.8,92,109
Robin Lopez,20160219,NYK,0,BRK,109,NYK,98,30.72,4,9,0.444,0,1,0.0,2,2,1.0,3,4,7,0,0,0,0,1,10,-13,.506,.444,.111,.222,10.9,14.5,12.7,0.0,0.0,0.0,0.0,14.6,117,121
Jose Calderon,20160219,NYK,0,BRK,109,NYK,98,21.77,3,9,0.33299999999999996,1,3,0.33299999999999996,0,0,,0,4,4,2,0,1,1,1,7,-17,.389,.389,.333,.000,0.0,20.5,10.3,15.0,0.0,3.2,10.0,20.8,79,116
Langston Galloway,20160219,NYK,0,BRK,109,NYK,98,26.23,4,8,0.5,1,4,0.25,0,1,0.0,0,5,5,4,1,0,0,3,9,6,.533,.563,.500,.125,0.0,21.3,10.6,25.5,1.9,0.0,0.0,14.6,121,115
Jerian Grant,20160219,NYK,0,BRK,109,NYK,98,16.03,2,4,0.5,0,0,,2,2,1.0,1,4,5,3,0,0,2,2,6,3,.615,.500,.000,.500,7.0,27.8,17.4,29.9,0.0,0.0,29.1,19.4,107,118
Derrick Williams,20160219,NYK,0,BRK,109,NYK,98,11.33,2,5,0.4,2,3,0.667,0,0,,0,2,2,1,0,0,1,0,6,-8,.600,.600,.600,.000,0.0,19.7,9.8,15.4,0.0,0.0,16.7,24.0,100,120
Lance Thomas,20160219,NYK,0,BRK,109,NYK,98,11.0,0,5,0.0,0,2,0.0,0,0,,1,1,2,0,0,0,2,2,0,-3,.000,.000,.400,.000,10.1,10.1,10.1,0.0,0.0,0.0,28.6,28.8,11,121
Kyle O'Quinn,20160219,NYK,0,BRK,109,NYK,98,7.17,1,1,1.0,0,0,,1,2,0.5,0,1,1,0,0,1,1,1,3,-10,.798,1.000,.000,2.000,0.0,15.6,7.8,0.0,0.0,9.7,34.7,18.2,92,110
Kevin Seraphin,20160219,NYK,0,BRK,109,NYK,98,5.17,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,0,0,2,.000,.000,.000,.000,0.0,21.6,10.8,0.0,0.0,0.0,50.0,17.5,0,119
Sasha Vujacic,20160219,NYK,0,BRK,109,NYK,98,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lou Amundson,20160219,NYK,0,BRK,109,NYK,98,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
