Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Anthony Brown,20160128,LAL,1,CHI,114,LAL,91,34.77,3,9,0.33299999999999996,1,4,0.25,0,0,,0,3,3,1,1,0,1,1,7,-16,.389,.389,.444,.000,0.0,9.9,4.5,5.0,1.4,0.0,10.0,12.7,74,120
Jordan Clarkson,20160128,LAL,1,CHI,114,LAL,91,26.65,5,14,0.35700000000000004,2,3,0.667,4,5,0.8,2,2,4,4,0,0,2,0,16,-29,.658,.500,.000,.750,0.0,34.3,15.7,7.3,1.9,2.3,15.8,20.9,115,111
Julius Randle,20160128,LAL,1,CHI,114,LAL,91,26.65,4,8,0.5,0,0,,6,6,1.0,0,8,8,1,1,1,2,2,14,-18,.494,.429,.214,.357,7.2,8.6,7.8,31.3,0.0,0.0,11.0,30.0,102,124
Kobe Bryant,20160128,LAL,1,CHI,114,LAL,91,25.08,4,13,0.308,2,7,0.28600000000000003,0,0,,0,4,4,3,2,0,2,2,10,-9,.385,.385,.538,.000,0.0,18.2,8.3,23.6,4.0,0.0,13.3,26.3,75,113
Roy Hibbert,20160128,LAL,1,CHI,114,LAL,91,19.0,3,7,0.429,0,0,,0,0,,1,0,1,1,0,1,1,4,6,-12,.429,.429,.000,.000,5.1,0.0,2.7,10.3,0.0,3.2,12.5,18.5,84,123
Nick Young,20160128,LAL,1,CHI,114,LAL,91,28.67,5,10,0.5,3,6,0.5,1,2,0.5,2,1,3,0,0,0,2,2,14,-11,.643,.650,.600,.200,6.7,4.0,5.5,0.0,0.0,0.0,15.5,19.8,105,125
D'Angelo Russell,20160128,LAL,1,CHI,114,LAL,91,23.8,1,7,0.14300000000000002,1,4,0.25,0,0,,0,4,4,4,1,0,3,1,3,-2,.214,.214,.571,.000,0.0,19.2,8.8,26.9,2.1,0.0,30.0,18.5,49,117
Brandon Bass,20160128,LAL,1,CHI,114,LAL,91,22.57,2,5,0.4,0,0,,2,2,1.0,1,3,4,3,0,2,0,1,6,-3,.510,.400,.000,.400,4.3,15.2,9.2,23.0,0.0,5.5,0.0,11.5,128,117
Larry Nance,20160128,LAL,1,CHI,114,LAL,91,17.72,3,6,0.5,0,0,,1,2,0.5,3,2,5,1,0,0,1,2,7,-9,.509,.500,.000,.333,16.3,12.9,14.7,11.3,0.0,0.0,12.7,19.6,105,123
Ryan Kelly,20160128,LAL,1,CHI,114,LAL,91,5.03,2,2,1.0,0,0,,2,4,0.5,1,2,3,0,0,0,0,0,6,-2,.347,.000,.000,1.000,0.0,0.0,0.0,0.0,9.9,0.0,0.0,25.2,82,105
Tarik Black,20160128,LAL,1,CHI,114,LAL,91,5.03,0,2,0.0,0,0,,2,2,1.0,0,0,0,0,1,0,0,2,2,-2,.798,1.000,.000,2.000,19.1,45.4,31.1,0.0,0.0,0.0,0.0,32.9,159,114
Marcelo Huertas,20160128,LAL,1,CHI,114,LAL,91,5.03,0,2,0.0,0,1,0.0,0,0,,1,1,2,3,0,0,0,0,0,-2,.000,.000,.500,.000,19.1,22.7,20.7,89.4,0.0,0.0,0.0,17.5,82,120
Metta World Peace,20160128,LAL,1,CHI,114,LAL,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
