Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Ish Smith,20160326,PHI,0,POR,108,PHI,105,35.5,8,14,0.5710000000000001,1,2,0.5,0,1,0.0,2,12,14,9,1,0,3,1,17,2,.589,.607,.143,.071,4.9,30.0,17.4,43.2,1.3,0.0,17.2,20.2,114,101
Hollis Thompson,20160326,PHI,0,POR,108,PHI,105,34.6,6,13,0.462,5,11,0.455,0,0,,1,6,7,2,1,1,1,3,17,4,.654,.654,.846,.000,2.5,15.4,8.9,9.0,1.3,2.1,7.1,16.7,122,104
Jerami Grant,20160326,PHI,0,POR,108,PHI,105,31.17,4,11,0.364,0,1,0.0,5,10,0.5,4,3,7,3,0,4,2,4,13,-7,.422,.364,.091,.909,11.2,8.6,9.9,14.1,0.0,9.3,11.5,23.0,94,103
Isaiah Canaan,20160326,PHI,0,POR,108,PHI,105,23.9,2,11,0.182,0,5,0.0,2,2,1.0,0,2,2,0,0,0,0,1,6,-19,.253,.182,.455,.182,0.0,7.4,3.7,0.0,0.0,0.0,0.0,20.5,55,111
Carl Landry,20160326,PHI,0,POR,108,PHI,105,16.1,5,6,0.833,0,0,,2,2,1.0,0,2,2,1,0,0,0,4,12,-13,.872,.833,.000,.333,0.0,11.0,5.5,12.4,0.0,0.0,0.0,17.6,177,110
Robert Covington,20160326,PHI,0,POR,108,PHI,105,29.6,6,17,0.353,1,9,0.111,4,5,0.8,1,10,11,0,2,0,3,2,17,6,.443,.382,.529,.294,2.9,30.0,16.4,0.0,3.1,0.0,13.5,30.9,79,97
Nik Stauskas,20160326,PHI,0,POR,108,PHI,105,25.5,4,8,0.5,3,6,0.5,2,2,1.0,1,4,5,1,0,0,2,2,13,16,.732,.688,.750,.250,3.4,13.9,8.6,6.0,0.0,0.0,18.4,17.6,118,109
T.J. McConnell,20160326,PHI,0,POR,108,PHI,105,14.13,2,4,0.5,0,0,,0,0,,0,0,0,2,0,0,1,1,4,-3,.500,.500,.000,.000,0.0,0.0,0.0,21.1,0.0,0.0,20.0,14.6,91,113
Kendall Marshall,20160326,PHI,0,POR,108,PHI,105,9.27,0,2,0.0,0,2,0.0,0,0,,0,0,0,2,0,0,1,0,0,4,.000,.000,1.000,.000,0.0,0.0,0.0,26.6,0.0,0.0,33.3,13.3,33,113
Elton Brand,20160326,PHI,0,POR,108,PHI,105,7.85,1,1,1.0,0,0,,0,0,,0,2,2,0,1,0,0,3,2,2,1.000,1.000,.000,.000,0.0,22.6,11.2,0.0,5.9,0.0,0.0,5.2,200,93
Richaun Holmes,20160326,PHI,0,POR,108,PHI,105,6.37,1,4,0.25,0,0,,2,2,1.0,1,1,2,0,0,1,0,1,4,0,.410,.250,.000,.500,13.7,14.0,13.8,0.0,0.0,11.4,0.0,31.6,99,100
Sonny Weems,20160326,PHI,0,POR,108,PHI,105,6.0,0,2,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,0,0,0,-7,.000,.000,1.000,.000,0.0,14.8,7.3,20.5,0.0,0.0,0.0,13.7,28,109
Nerlens Noel,20160326,PHI,0,POR,108,PHI,105,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
