Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Evan Fournier,20151230,ORL,1,ORL,100,BRK,93,40.45,5,12,0.41700000000000004,3,8,0.375,4,4,1.0,1,2,3,5,2,0,2,2,17,11,.618,.542,.667,.333,2.8,5.4,4.1,19.7,2.7,0.0,12.7,17.4,132,106
Tobias Harris,20151230,ORL,1,ORL,100,BRK,93,36.57,5,13,0.385,0,3,0.0,2,3,0.667,2,6,8,2,1,0,2,0,12,12,.419,.385,.231,.231,6.1,17.9,12.1,8.9,1.5,0.0,12.3,20.0,95,104
Nikola Vucevic,20151230,ORL,1,ORL,100,BRK,93,35.15,9,18,0.5,0,0,,2,2,1.0,5,4,9,3,0,0,2,4,20,17,.530,.500,.000,.111,15.9,12.4,14.1,17.3,0.0,0.0,9.6,26.6,119,109
Channing Frye,20151230,ORL,1,ORL,100,BRK,93,22.33,3,7,0.429,2,5,0.4,0,0,,1,5,6,1,0,0,1,1,8,-12,.571,.571,.714,.000,5.0,24.4,14.8,7.3,0.0,0.0,12.5,16.0,116,105
Elfrid Payton,20151230,ORL,1,ORL,100,BRK,93,4.8,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,0,,,,,0.0,0.0,0.0,27.8,0.0,0.0,100.0,9.3,42,113
Victor Oladipo,20151230,ORL,1,ORL,100,BRK,93,29.35,3,11,0.273,2,5,0.4,4,4,1.0,2,5,7,3,1,0,5,2,12,15,.470,.364,.455,.364,7.6,18.6,13.2,15.8,1.8,0.0,28.2,27.1,87,103
Aaron Gordon,20151230,ORL,1,ORL,100,BRK,93,26.03,3,5,0.6,1,1,1.0,3,4,0.75,3,4,7,0,1,2,0,2,10,8,.740,.700,.200,.800,12.9,16.8,14.8,0.0,2.1,5.9,0.0,11.6,169,99
Shabazz Napier,20151230,ORL,1,ORL,100,BRK,93,17.18,2,4,0.5,1,2,0.5,2,2,1.0,1,2,3,5,1,0,2,3,7,-9,.717,.625,.500,.500,6.5,12.7,9.6,45.9,3.1,0.0,29.1,17.9,130,102
Mario Hezonja,20151230,ORL,1,ORL,100,BRK,93,8.0,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,1,0,0,0,3,.000,.000,1.000,.000,0.0,0.0,0.0,16.7,0.0,9.5,0.0,5.6,64,106
Andrew Nicholson,20151230,ORL,1,ORL,100,BRK,93,7.28,3,5,0.6,0,1,0.0,0,0,,1,0,1,0,0,0,1,0,6,0,.600,.600,.200,.000,15.3,0.0,7.6,0.0,0.0,0.0,16.7,36.9,102,113
Jason Smith,20151230,ORL,1,ORL,100,BRK,93,6.55,2,3,0.667,0,0,,2,2,1.0,0,3,3,0,0,1,0,4,6,-1,.773,.667,.000,.667,0.0,50.0,25.3,0.0,0.0,11.6,0.0,26.5,169,88
Dewayne Dedmon,20151230,ORL,1,ORL,100,BRK,93,6.3,1,3,0.33299999999999996,0,0,,0,0,,1,2,3,0,0,0,0,0,2,-9,.333,.333,.000,.000,17.7,34.6,26.3,0.0,0.0,0.0,0.0,21.3,97,102
Devyn Marble,20151230,ORL,1,ORL,100,BRK,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
