Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
LeBron James,20160114,CLE,0,SAS,99,CLE,95,37.33,9,17,0.529,1,3,0.33299999999999996,3,4,0.75,2,5,7,5,0,0,4,4,22,9,.586,.559,.176,.235,6.0,14.3,10.2,24.3,0.0,0.0,17.6,28.2,109,110
Kevin Love,20160114,CLE,0,SAS,99,CLE,95,37.15,4,10,0.4,2,4,0.5,0,0,,0,12,12,1,0,0,2,3,10,6,.500,.500,.400,.000,0.0,34.5,17.6,3.9,0.0,0.0,16.7,14.9,87,104
Tristan Thompson,20160114,CLE,0,SAS,99,CLE,95,35.4,7,11,0.636,0,0,,4,5,0.8,4,10,14,1,1,0,2,3,18,1,.682,.636,.000,.455,12.6,30.1,21.6,4.8,1.5,0.0,13.2,19.8,130,102
J.R. Smith,20160114,CLE,0,SAS,99,CLE,95,32.57,7,13,0.5379999999999999,3,7,0.429,0,0,,0,1,1,0,0,1,1,4,17,4,.654,.654,.538,.000,0.0,3.3,1.7,0.0,0.0,2.2,7.1,19.9,120,111
Kyrie Irving,20160114,CLE,0,SAS,99,CLE,95,32.43,6,17,0.353,2,5,0.4,2,2,1.0,0,2,2,4,1,0,3,1,16,-7,.447,.412,.294,.118,0.0,6.6,3.4,20.3,1.6,0.0,14.4,29.8,89,109
Matthew Dellavedova,20160114,CLE,0,SAS,99,CLE,95,19.53,2,8,0.25,1,4,0.25,0,0,,1,1,2,3,0,0,2,3,5,-2,.313,.313,.500,.000,5.7,5.5,5.6,22.3,0.0,0.0,20.0,23.7,72,113
Iman Shumpert,20160114,CLE,0,SAS,99,CLE,95,18.77,3,3,1.0,1,1,1.0,0,0,,0,1,1,1,2,0,2,1,7,-13,1.167,1.167,.333,.000,0.0,5.7,2.9,8.4,5.5,0.0,40.0,12.3,126,101
Timofey Mozgov,20160114,CLE,0,SAS,99,CLE,95,15.25,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,4,0,-6,,,,,7.3,7.0,7.2,0.0,0.0,0.0,100.0,3.0,51,112
Richard Jefferson,20160114,CLE,0,SAS,99,CLE,95,11.27,0,3,0.0,0,2,0.0,0,0,,1,1,2,0,0,1,0,0,0,-12,.000,.000,.667,.000,9.9,9.5,9.7,0.0,0.0,6.5,0.0,12.3,25,106
Jared Cunningham,20160114,CLE,0,SAS,99,CLE,95,0.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114
Sasha Kaun,20160114,CLE,0,SAS,99,CLE,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Jones,20160114,CLE,0,SAS,99,CLE,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderson Varejao,20160114,CLE,0,SAS,99,CLE,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
