Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Rudy Gay,20160409,SAC,1,SAC,114,OKC,112,37.78,9,19,0.474,1,6,0.16699999999999998,5,7,0.7140000000000001,4,4,8,3,4,2,1,4,24,4,.543,.500,.316,.368,10.8,13.7,12.1,11.4,5.3,5.2,4.3,25.8,126,108
Darren Collison,20160409,SAC,1,SAC,114,OKC,112,36.78,10,16,0.625,4,6,0.667,3,3,1.0,0,5,5,8,1,0,4,2,27,-7,.779,.750,.375,.188,0.0,17.6,7.8,32.7,1.4,0.0,18.8,24.4,139,118
DeMarcus Cousins,20160409,SAC,1,SAC,114,OKC,112,31.9,7,24,0.292,0,3,0.0,1,4,0.25,3,4,7,3,2,1,2,6,15,-6,.291,.292,.125,.167,9.6,16.3,12.5,13.1,3.1,3.1,7.2,36.7,76,113
James Anderson,20160409,SAC,1,SAC,114,OKC,112,24.4,2,7,0.28600000000000003,1,4,0.25,0,0,,0,1,1,0,1,0,1,2,5,-12,.357,.357,.571,.000,0.0,5.3,2.3,0.0,2.0,0.0,12.5,13.8,71,121
Willie Cauley-Stein,20160409,SAC,1,SAC,114,OKC,112,21.17,2,2,1.0,0,0,,0,2,0.0,3,1,4,2,3,0,0,1,4,-15,.694,1.000,.000,1.000,14.5,6.1,10.8,11.2,7.1,0.0,0.0,5.7,164,109
Seth Curry,20160409,SAC,1,SAC,114,OKC,112,33.13,7,13,0.5379999999999999,6,10,0.6,0,0,,1,1,2,3,0,0,1,2,20,12,.769,.769,.769,.000,3.1,3.9,3.4,12.5,0.0,0.0,7.1,17.8,155,126
Quincy Acy,20160409,SAC,1,SAC,114,OKC,112,21.0,3,5,0.6,0,1,0.0,1,2,0.5,3,5,8,0,1,0,1,1,7,16,.595,.600,.200,.400,14.6,30.9,21.8,0.0,2.4,0.0,14.5,13.8,119,112
Kosta Koufos,20160409,SAC,1,SAC,114,OKC,112,16.98,4,5,0.8,0,0,,0,0,,2,2,4,1,0,1,1,4,8,12,.800,.800,.000,.000,12.0,15.3,13.5,8.4,0.0,5.8,16.7,14.9,142,119
Ben McLemore,20160409,SAC,1,SAC,114,OKC,112,16.85,1,3,0.33299999999999996,1,2,0.5,1,2,0.5,0,1,1,2,0,0,0,1,4,6,.515,.500,.667,.667,0.0,7.7,3.4,13.5,0.0,0.0,0.0,9.7,135,125
Eric Moreland,20160409,SAC,1,SAC,114,OKC,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duje Dukan,20160409,SAC,1,SAC,114,OKC,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajon Rondo,20160409,SAC,1,SAC,114,OKC,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caron Butler,20160409,SAC,1,SAC,114,OKC,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
