Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Otto Porter,20151107,WAS,0,ATL,114,WAS,99,39.38,8,12,0.667,3,5,0.6,4,4,1.0,1,2,3,1,1,0,1,2,23,-12,.836,.792,.417,.333,3.3,5.7,4.6,4.3,1.2,0.0,6.8,16.4,153,120
Bradley Beal,20151107,WAS,0,ATL,114,WAS,99,36.93,5,12,0.41700000000000004,0,2,0.0,1,1,1.0,3,3,6,7,0,0,8,4,11,-15,.442,.417,.167,.083,10.5,9.1,9.7,28.9,0.0,0.0,39.1,24.3,74,122
John Wall,20151107,WAS,0,ATL,114,WAS,99,36.27,6,16,0.375,2,6,0.33299999999999996,5,5,1.0,1,1,2,11,2,1,7,2,19,-5,.522,.438,.375,.313,3.6,3.1,3.3,48.4,2.7,2.2,27.8,30.5,95,116
Marcin Gortat,20151107,WAS,0,ATL,114,WAS,99,26.22,4,8,0.5,0,0,,2,2,1.0,1,9,10,1,2,1,3,1,10,-20,.563,.500,.000,.250,4.9,38.3,22.9,6.0,3.7,3.1,25.3,19.9,88,104
Kris Humphries,20151107,WAS,0,ATL,114,WAS,99,25.08,3,10,0.3,1,5,0.2,2,2,1.0,0,6,6,0,0,0,1,3,9,-15,.414,.350,.500,.200,0.0,26.7,14.4,0.0,0.0,0.0,8.4,20.8,79,118
Nene Hilario,20151107,WAS,0,ATL,114,WAS,99,21.78,5,6,0.833,0,0,,0,1,0.0,1,9,10,3,3,0,1,4,10,5,.776,.833,.000,.167,6.0,46.1,27.5,24.5,6.6,0.0,13.4,15.0,137,97
Jared Dudley,20151107,WAS,0,ATL,114,WAS,99,20.23,2,5,0.4,0,2,0.0,0,0,,0,1,1,0,0,1,1,0,4,4,.400,.400,.400,.000,0.0,5.5,3.0,0.0,0.0,4.0,16.7,13.0,65,120
Gary Neal,20151107,WAS,0,ATL,114,WAS,99,17.65,3,7,0.429,2,4,0.5,0,0,,0,1,1,3,2,0,1,1,8,-10,.571,.571,.571,.000,0.0,6.3,3.4,27.3,5.5,0.0,12.5,19.9,109,110
Ramon Sessions,20151107,WAS,0,ATL,114,WAS,99,14.57,2,2,1.0,0,0,,0,0,,1,1,2,1,1,0,1,1,4,-7,1.000,1.000,.000,.000,8.9,7.7,8.2,10.5,3.3,0.0,33.3,9.0,131,115
Garrett Temple,20151107,WAS,0,ATL,114,WAS,99,0.95,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125
Kelly Oubre,20151107,WAS,0,ATL,114,WAS,99,0.95,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,123,125
Drew Gooden,20151107,WAS,0,ATL,114,WAS,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeJuan Blair,20151107,WAS,0,ATL,114,WAS,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
