Date,Name,FPTS,PTS,3P,AST,TRB,STL,BLK,TOV,DD,TD
20181018,Dario Saric,33.0,6.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0
20181018,J.J. Redick,17.25,16.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
20181018,Jonah Bolden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181018,Joel Embiid,60.0,23.0,1.0,2.0,10.0,1.0,2.0,5.0,1.0,0.0
20181018,Amir Johnson,17.75,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
20181019,Trae Young,40.5,14.0,1.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0
20181019,Jeremy Lin,14.0,8.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0
20181019,Kevin Huerter,8.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
20181019,Tyler Dorsey,6.5,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
20181019,Jaylen Adams,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20181019,Alex Poythress,24.25,9.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0
20181019,Kent Bazemore,19.5,14.0,2.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0
20181019,Vince Carter,17.0,12.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
20181019,Miles Plumlee,23.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Alex Len,16.5,7.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0
20181019,Kyrie Irving,37.0,7.0,1.0,7.0,4.0,0.0,0.0,3.0,0.0,0.0
20181019,Terry Rozier,21.75,11.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0
20181019,Marcus Smart,15.5,7.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0
20181019,Brad Wanamaker,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20181019,Jayson Tatum,32.75,23.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0
20181019,Gordon Hayward,27.75,10.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
20181019,Jaylen Brown,19.0,12.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
20181019,Marcus Morris,14.0,16.0,2.0,0.0,10.0,2.0,0.0,1.0,1.0,0.0
20181019,Guerschon Yabusele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Semi Ojeleye,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20181019,Al Horford,45.5,9.0,0.0,2.0,4.0,0.0,4.0,3.0,0.0,0.0
20181019,Aron Baynes,14.0,8.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0
20181019,Daniel Theis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20181019,D'Angelo Russell,33.25,8.0,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0
20181019,Spencer Dinwiddie,21.75,23.0,0.0,6.0,4.0,1.0,0.0,4.0,0.0,0.0
20181019,Theo Pinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Caris LeVert,42.0,27.0,0.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0
20181019,Jared Dudley,20.25,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
20181019,Joe Harris,17.0,13.0,1.0,5.0,6.0,1.0,0.0,2.0,0.0,0.0
20181019,Rodions Kurucs,16.75,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
20181019,Treveon Graham,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
20181019,Dzanan Musa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Jarrett Allen,37.25,17.0,2.0,0.0,10.0,0.0,4.0,2.0,1.0,0.0
20181019,Ed Davis,19.0,8.0,0.0,3.0,7.0,1.0,0.0,2.0,0.0,0.0
20181019,Kenneth Faried,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Kemba Walker,39.0,41.0,7.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0
20181019,Malik Monk,15.75,18.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0
20181019,Tony Parker,11.75,8.0,0.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0
20181019,Dwayne Bacon,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Nicolas Batum,34.5,5.0,1.0,3.0,7.0,2.0,2.0,2.0,0.0,0.0
20181019,Michael Kidd-Gilchrist,34.25,10.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0
20181019,Miles Bridges,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
20181019,Jeremy Lamb,22.25,10.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
20181019,Marvin Williams,13.5,5.0,1.0,1.0,9.0,0.0,4.0,1.0,0.0,0.0
20181019,Cody Zeller,23.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
20181019,Frank Kaminsky,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Bismack Biyombo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Jordan Clarkson,28.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
20181019,Collin Sexton,18.0,9.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
20181019,George Hill,10.75,15.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0
20181019,Cedi Osman,40.25,17.0,2.0,4.0,10.0,2.0,0.0,3.0,1.0,0.0
20181019,Rodney Hood,15.75,12.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
20181019,Sam Dekker,9.75,4.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0
20181019,Kyle Korver,1.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,David Nwaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Kevin Love,60.75,21.0,1.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0
20181019,Tristan Thompson,32.5,3.0,0.0,1.0,13.0,0.0,0.0,4.0,0.0,0.0
20181019,Ante Zizic,13.25,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
20181019,Channing Frye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Stephen Curry,52.5,32.0,5.0,9.0,8.0,1.0,0.0,3.0,0.0,0.0
20181019,Klay Thompson,19.5,14.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
20181019,Shaun Livingston,16.25,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0
20181019,Quinn Cook,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
20181019,Kevin Durant,63.25,27.0,0.0,6.0,8.0,1.0,1.0,3.0,0.0,0.0
20181019,Jonas Jerebko,21.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
20181019,Alfonzo McKinnie,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Jordan Bell,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
20181019,Draymond Green,38.25,2.0,0.0,5.0,13.0,3.0,0.0,6.0,0.0,0.0
20181019,Damian Jones,18.5,12.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0
20181019,Kevon Looney,10.0,10.0,0.0,2.0,10.0,1.0,2.0,1.0,1.0,0.0
20181019,Victor Oladipo,34.25,16.0,3.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0
20181019,Darren Collison,17.5,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0
20181019,Cory Joseph,5.75,11.0,1.0,3.0,6.0,1.0,2.0,2.0,0.0,0.0
20181019,Aaron Holiday,2.75,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20181019,Edmond Sumner,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Tyreke Evans,27.25,14.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0
20181019,Doug McDermott,19.5,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20181019,Thaddeus Young,9.25,10.0,0.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0
20181019,Bojan Bogdanovic,8.75,19.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0
20181019,Domantas Sabonis,33.25,14.0,0.0,2.0,15.0,0.0,0.0,3.0,1.0,0.0
20181019,Myles Turner,17.0,8.0,0.0,1.0,8.0,0.0,4.0,1.0,0.0,0.0
20181019,Kyle O'Quinn,6.75,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20181019,Patrick Beverley,19.5,0.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0
20181019,Shai Gilgeous-Alexander,10.75,11.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0
20181019,Avery Bradley,10.5,8.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0
20181019,Tyrone Wallace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Tobias Harris,50.75,19.0,2.0,1.0,10.0,0.0,3.0,2.0,1.0,0.0
20181019,Danilo Gallinari,35.75,16.0,4.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0
20181019,Luc Mbah a Moute,8.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20181019,Mike Scott,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Marcin Gortat,20.5,6.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
20181019,Boban Marjanovic,19.25,18.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0
20181019,Montrezl Harrell,11.5,6.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0
20181019,Mike Conley,40.0,11.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
20181019,Shelvin Mack,14.5,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
20181019,Dillon Brooks,6.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20181019,Wayne Selden,4.25,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,MarShon Brooks,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
20181019,Garrett Temple,44.0,12.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
20181019,Jaren Jackson,41.75,10.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0
20181019,Kyle Anderson,22.5,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
20181019,Omri Casspi,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,JaMychal Green,17.75,9.0,1.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0
20181019,Chandler Parsons,17.5,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
20181019,Marc Gasol,28.75,13.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0
20181019,Eric Bledsoe,39.0,17.0,3.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0
20181019,Malcolm Brogdon,34.5,10.0,2.0,6.0,3.0,1.0,0.0,4.0,0.0,0.0
20181019,Donte DiVincenzo,11.0,8.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
20181019,Sterling Brown,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Matthew Dellavedova,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Giannis Antetokounmpo,56.75,25.0,0.0,8.0,18.0,0.0,1.0,8.0,1.0,0.0
20181019,Khris Middleton,37.0,19.0,3.0,4.0,9.0,2.0,1.0,2.0,0.0,0.0
20181019,Tony Snell,15.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
20181019,Pat Connaughton,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,John Henson,28.25,4.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0
20181019,Brook Lopez,17.75,14.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0
20181019,Ersan Ilyasova,10.75,13.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
20181019,Christian Wood,1.75,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20181019,Derrick Rose,29.0,8.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
20181019,Jeff Teague,22.75,27.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0
20181019,Tyus Jones,13.5,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
20181019,Josh Okogie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Jimmy Butler,57.75,23.0,1.0,3.0,7.0,4.0,1.0,1.0,0.0,0.0
20181019,Andrew Wiggins,34.75,20.0,2.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0
20181019,Taj Gibson,25.0,6.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0
20181019,Anthony Tolliver,18.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20181019,James Nunnally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Keita Bates-Diop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Luol Deng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Karl-Anthony Towns,33.25,8.0,1.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0
20181019,Gorgui Dieng,19.0,12.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0
20181019,Jrue Holiday,43.5,10.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
20181019,Elfrid Payton,29.0,10.0,0.0,10.0,10.0,1.0,0.0,1.0,1.0,1.0
20181019,Ian Clark,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Frank Jackson,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Nikola Mirotic,52.75,30.0,6.0,3.0,10.0,0.0,0.0,1.0,1.0,0.0
20181019,E'Twaun Moore,17.0,21.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0
20181019,Darius Miller,15.25,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
20181019,Solomon Hill,7.25,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
20181019,Cheick Diallo,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
20181019,Anthony Davis,54.5,32.0,0.0,8.0,16.0,3.0,3.0,1.0,1.0,0.0
20181019,Julius Randle,32.0,25.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
20181019,Jahlil Okafor,8.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20181019,Trey Burke,23.25,15.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0
20181019,Frank Ntilikina,22.75,5.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0
20181019,Allonzo Trier,13.25,15.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0
20181019,Ron Baker,2.5,2.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0
20181019,Damyean Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Kevin Knox,26.0,10.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
20181019,Lance Thomas,7.5,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20181019,Mario Hezonja,4.75,15.0,3.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0
20181019,Enes Kanter,48.0,16.0,0.0,3.0,11.0,1.0,1.0,1.0,1.0,0.0
20181019,Noah Vonleh,11.5,12.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0
20181019,Mitchell Robinson,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Raymond Felton,23.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
20181019,Dennis Schroder,21.0,21.0,2.0,6.0,8.0,3.0,1.0,3.0,0.0,0.0
20181019,Hamidou Diallo,6.75,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20181019,Deonte Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Paul George,40.0,27.0,4.0,5.0,2.0,4.0,0.0,5.0,0.0,0.0
20181019,Jerami Grant,19.5,7.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0
20181019,Alex Abrines,16.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
20181019,Terrance Ferguson,4.5,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
20181019,Abdel Nader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Steven Adams,43.0,17.0,0.0,4.0,11.0,2.0,0.0,2.0,1.0,0.0
20181019,Nerlens Noel,17.25,3.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0
20181019,Patrick Patterson,10.0,7.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0
20181019,Jerian Grant,16.75,7.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0
20181019,Isaiah Briscoe,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,D.J. Augustin,5.25,11.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
20181019,Aaron Gordon,27.0,26.0,4.0,2.0,16.0,0.0,0.0,4.0,1.0,0.0
20181019,Terrence Ross,17.25,4.0,0.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0
20181019,Evan Fournier,16.5,13.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0
20181019,Jonathon Simmons,12.25,12.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
20181019,Jonathan Isaac,9.25,6.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0
20181019,Khem Birch,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Nikola Vucevic,35.0,12.0,0.0,4.0,8.0,1.0,0.0,4.0,0.0,0.0
20181019,Mohamed Bamba,10.75,13.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
20181019,Jarell Martin,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,De'Aaron Fox,33.75,21.0,0.0,7.0,4.0,3.0,0.0,3.0,0.0,0.0
20181019,Yogi Ferrell,14.5,12.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
20181019,Marvin Bagley,41.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
20181019,Buddy Hield,26.5,19.0,1.0,1.0,6.0,1.0,1.0,4.0,0.0,0.0
20181019,Iman Shumpert,13.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
20181019,Harry Giles,12.5,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
20181019,Justin Jackson,10.0,8.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
20181019,Nemanja Bjelica,6.75,18.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0
20181019,Ben McLemore,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Willie Cauley-Stein,29.75,23.0,0.0,4.0,7.0,1.0,2.0,0.0,0.0,0.0
20181019,Skal Labissiere,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Kyle Lowry,33.0,27.0,5.0,8.0,1.0,1.0,1.0,3.0,0.0,0.0
20181019,Fred VanVleet,29.0,14.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0
20181019,Lorenzo Brown,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20181019,Malachi Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Kawhi Leonard,51.0,24.0,1.0,2.0,12.0,0.0,0.0,2.0,1.0,0.0
20181019,Danny Green,30.25,11.0,3.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0
20181019,OG Anunoby,14.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20181019,Pascal Siakam,12.25,13.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
20181019,Norman Powell,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,C.J. Miles,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20181019,Serge Ibaka,33.5,9.0,1.0,1.0,7.0,2.0,3.0,2.0,0.0,0.0
20181019,Jonas Valanciunas,9.25,6.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
20181019,Greg Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Ricky Rubio,33.25,1.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0
20181019,Donovan Mitchell,32.0,24.0,3.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0
20181019,Dante Exum,15.5,13.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0
20181019,Alec Burks,5.0,13.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
20181019,Grayson Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Joe Ingles,47.0,22.0,4.0,6.0,1.0,4.0,0.0,5.0,0.0,0.0
20181019,Jae Crowder,36.75,13.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
20181019,Georges Niang,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181019,Royce O'Neale,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
20181019,Rudy Gobert,40.25,19.0,0.0,0.0,15.0,0.0,3.0,2.0,1.0,0.0
20181019,Derrick Favors,13.25,18.0,0.0,1.0,9.0,0.0,1.0,2.0,0.0,0.0
20181019,Ekpe Udoh,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181020,Kyrie Irving,27.75,14.0,1.0,6.5,4.0,0.0,0.5,2.0,0.0,0.0
20181020,Marcus Smart,23.0,4.5,1.0,4.5,2.5,0.0,0.5,1.0,0.0,0.0
20181020,Terry Rozier,14.75,9.5,1.5,2.0,6.5,0.5,0.5,0.5,0.0,0.0
20181020,Brad Wanamaker,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
20181020,Jayson Tatum,46.0,19.5,1.5,2.5,9.0,1.0,0.5,3.0,0.0,0.0
20181020,Marcus Morris,27.0,12.0,2.0,0.5,6.0,1.0,0.5,1.5,0.5,0.0
20181020,Jaylen Brown,17.25,12.5,2.0,1.0,4.5,0.0,0.0,1.5,0.0,0.0
20181020,Guerschon Yabusele,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181020,Semi Ojeleye,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
20181020,Al Horford,29.0,11.5,1.5,5.5,7.0,0.5,2.5,3.0,0.5,0.0
20181020,Aron Baynes,16.75,6.5,1.0,1.5,5.0,0.0,0.5,1.0,0.0,0.0
20181020,Daniel Theis,8.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
20181020,D'Angelo Russell,31.5,11.5,1.5,5.5,3.5,1.0,0.5,3.0,0.0,0.0
20181020,Spencer Dinwiddie,22.75,16.5,1.0,6.0,3.5,0.5,0.0,4.0,0.0,0.0
20181020,Theo Pinson,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181020,Caris LeVert,33.5,27.5,1.0,4.5,5.0,0.5,0.5,3.5,0.0,0.0
20181020,Joe Harris,30.0,12.0,2.0,3.0,5.0,0.5,0.0,3.0,0.0,0.0
20181020,Rodions Kurucs,19.5,7.0,1.0,0.5,3.0,0.0,0.0,1.5,0.0,0.0
20181020,Allen Crabbe,13.25,5.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
20181020,Jared Dudley,12.0,4.0,0.5,3.0,4.0,2.0,0.0,0.0,0.0,0.0
20181020,Dzanan Musa,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181020,Ed Davis,21.0,6.5,0.0,2.0,8.5,0.5,0.0,1.0,0.0,0.0
20181020,Kenneth Faried,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20181020,Jarrett Allen,11.75,16.0,1.0,0.0,10.5,0.0,4.0,2.0,1.0,0.0
