Date,Team,Pos,Name,Starter,Salary
20160103,CHI,SG,Jimmy Butler,1,7700
20160103,LAL,SG,Louis Williams,1,5400
20160103,TOR,PG,Kyle Lowry,1,8100
20160103,NYK,SG,Arron Afflalo,1,4500
20160103,PHO,PG,Brandon Knight,1,7400
20160103,POR,SG,C.J. McCollum,1,8100
20160103,LAL,PG,Jordan Clarkson,1,5300
20160103,DEN,PG,Jameer Nelson,1,5400
20160103,TOR,SG,DeMar DeRozan,1,8200
20160103,MIA,PG,Goran Dragic,1,5800
20160103,WAS,PG,John Wall,1,9900
20160103,NYK,PG,Jerian Grant,0,3000
20160103,POR,SG,Gerald Henderson,0,3400
20160103,MIA,SG,Tyler Johnson,0,3700
20160103,MIA,SG,Gerald Green,0,4300
20160103,POR,SG,Allen Crabbe,1,4800
20160103,ATL,SG,Kyle Korver,1,4100
20160103,WAS,SG,Garrett Temple,1,4600
20160103,WAS,PG,Ramon Sessions,0,4100
20160103,PHO,PG,Ronnie Price,0,3300
20160103,TOR,PG,Cory Joseph,0,3600
20160103,NYK,PG,Jose Calderon,1,4100
20160103,CHI,PG,Kirk Hinrich,1,3200
20160103,ATL,PG,Shelvin Mack,0,3000
20160103,MIA,SG,Dwyane Wade,1,6900
20160103,LAL,PG,D'Angelo Russell,0,4900
20160103,PHO,SG,Devin Booker,1,4200
20160103,MIA,PG,Beno Udrih,0,3100
20160103,POR,PG,Tim Frazier,0,3200
20160103,ATL,PG,Jeff Teague,1,6500
20160103,CHI,PG,Aaron Brooks,0,4300
20160103,DEN,SG,Gary Harris,1,4700
20160103,TOR,SG,Terrence Ross,0,4100
20160103,DEN,PG,Randy Foye,0,3900
20160103,DEN,SG,Will Barton,0,7300
20160103,NYK,SG,Langston Galloway,0,3600
20160103,CHI,SG,E'Twaun Moore,0,3000
20160103,PHO,SG,Archie Goodwin,0,3000
20160103,WAS,SG,Jarell Eddie,0,3000
20160103,LAL,SG,Nick Young,0,3400
20160103,ATL,SG,Justin Holiday,0,3000
20160103,LAL,PG,Marcelo Huertas,0,3000
20160103,MIA,SG,Josh Richardson,0,3000
20160103,ATL,SG,Lamar Patterson,0,3000
20160103,DEN,SG,Mike Miller,0,3000
20160103,WAS,SG,Gary Neal,0,4000
20160103,CHI,PG,Derrick Rose,0,5900
20160103,TOR,SG,Norman Powell,0,3000
20160103,TOR,PG,Delon Wright,0,3000
20160103,NYK,SG,Sasha Vujacic,0,3000
20160103,ATL,PG,Dennis Schroder,0,5000
20160103,PHO,PG,Bryce Cotton,0,3000
20160103,LAL,SG,Kobe Bryant,0,6400
20160103,WAS,SG,Bradley Beal,0,6900
20160103,DEN,PG,Emmanuel Mudiay,0,5400
20160103,POR,PG,Damian Lillard,0,8800
20160103,PHO,SG,Eric Bledsoe,0,8300
20160103,WAS,SG,Alan Anderson,0,3000
20160103,PHO,SG,Sonny Weems,0,3000
20160103,ATL,PF,Paul Millsap,1,8000
20160103,DEN,SF,Danilo Gallinari,1,6700
20160103,MIA,PF,Chris Bosh,1,7500
20160103,TOR,PF,Luis Scola,1,4800
20160103,NYK,SF,Carmelo Anthony,1,8300
20160103,LAL,PF,Larry Nance,1,4100
20160103,ATL,SF,Kent Bazemore,1,5600
20160103,PHO,SF,Mirza Teletovic,0,3900
20160103,DEN,PF,Kenneth Faried,1,6300
20160103,CHI,PF,Nikola Mirotic,1,5000
20160103,POR,PF,Ed Davis,0,3900
20160103,NYK,PF,Kristaps Porzingis,1,6900
20160103,CHI,PF,Taj Gibson,1,5700
20160103,MIA,SF,Luol Deng,1,4700
20160103,POR,SF,Al-Farouq Aminu,1,5000
20160103,LAL,PF,Julius Randle,0,5600
20160103,POR,PF,Noah Vonleh,1,3100
