Date,Team,Pos,Name,Starter,Salary
20151210,OKC,PG,Russell Westbrook,1,10400
20151210,SAC,PG,Rajon Rondo,1,8500
20151210,CHI,SG,Jimmy Butler,1,7500
20151210,ATL,PG,Jeff Teague,1,6800
20151210,BKN,PG,Shane Larkin,0,4500
20151210,PHI,PG,T.J. McConnell,0,4600
20151210,ATL,SG,Kyle Korver,1,4500
20151210,NYK,SG,Arron Afflalo,1,4400
20151210,BKN,PG,Jarrett Jack,1,6200
20151210,SAC,PG,Darren Collison,0,4800
20151210,LAC,PG,Chris Paul,1,8400
20151210,CHI,PG,Derrick Rose,1,6500
20151210,PHI,PG,Tony Wroten,1,3700
20151210,NYK,PG,Jose Calderon,1,4300
20151210,ATL,PG,Dennis Schroder,0,5000
20151210,LAC,SG,J.J. Redick,1,4000
20151210,NYK,SG,Langston Galloway,0,3700
20151210,PHI,PG,Isaiah Canaan,1,5000
20151210,CHI,PG,Aaron Brooks,0,3600
20151210,SAC,SG,Ben McLemore,1,3700
20151210,PHI,SG,Nik Stauskas,0,3400
20151210,CHI,PG,Kirk Hinrich,0,3200
20151210,OKC,SG,Dion Waiters,0,4100
20151210,NYK,SG,Sasha Vujacic,0,3000
20151210,LAC,SG,Austin Rivers,0,3600
20151210,OKC,SG,Anthony Morrow,0,3100
20151210,SAC,SG,Marco Belinelli,0,4000
20151210,PHI,SG,Hollis Thompson,0,3800
20151210,BKN,SG,Markel Brown,0,3200
20151210,BKN,SG,Wayne Ellington,0,3100
20151210,OKC,SG,Andre Roberson,1,3200
20151210,LAC,SG,Jamal Crawford,0,5700
20151210,OKC,PG,D.J. Augustin,0,3100
20151210,NYK,PG,Jerian Grant,0,3100
20151210,OKC,PG,Cameron Payne,0,3000
20151210,ATL,SG,Justin Holiday,0,3000
20151210,ATL,SG,Lamar Patterson,0,3000
20151210,ATL,SG,Tim Hardaway Jr.,0,3000
20151210,SAC,PG,Seth Curry,0,3000
20151210,CHI,SG,E'Twaun Moore,0,3000
20151210,ATL,PG,Shelvin Mack,0,3000
20151210,LAC,PG,Pablo Prigioni,0,3000
20151210,SAC,SG,James Anderson,0,3000
20151210,BKN,PG,Donald Sloan,0,3000
20151210,PHI,PG,Kendall Marshall,0,3000
20151210,LAC,SG,C.J. Wilcox,0,3000
20151210,BKN,SG,Rondae Hollis-Jefferson,0,4600
20151210,OKC,SF,Kevin Durant,1,10100
20151210,NYK,SF,Carmelo Anthony,1,7600
20151210,SAC,PF,DeMarcus Cousins,1,10200
20151210,OKC,PF,Serge Ibaka,1,6000
20151210,LAC,PF,Blake Griffin,1,9200
20151210,BKN,PF,Thaddeus Young,1,7400
20151210,NYK,PF,Kristaps Porzingis,1,7800
20151210,ATL,SF,Kent Bazemore,0,4900
20151210,SAC,SF,Rudy Gay,1,7000
20151210,ATL,PF,Paul Millsap,1,8300
20151210,NYK,SF,Lance Thomas,0,3100
20151210,SAC,SF,Omri Casspi,1,5300
20151210,PHI,SF,Jerami Grant,0,5100
20151210,CHI,PF,Taj Gibson,1,4000
20151210,ATL,SF,Thabo Sefolosha,1,4900
20151210,LAC,PF,Josh Smith,0,3700
20151210,CHI,PF,Nikola Mirotic,0,5200
20151210,PHI,PF,Nerlens Noel,1,5800
20151210,NYK,PF,Kyle O'Quinn,0,3100
20151210,BKN,SF,Bojan Bogdanovic,1,4200
