Date,Team,Pos,Name,Starter,Salary
20151229,OKC,PG,Russell Westbrook,1,10500
20151229,HOU,SG,James Harden,1,10300
20151229,MIL,SG,Khris Middleton,1,6100
20151229,MIL,PG,Michael Carter-Williams,1,6700
20151229,DEN,SG,Will Barton,0,6900
20151229,ATL,PG,Jeff Teague,1,6300
20151229,MIA,SG,Dwyane Wade,1,6800
20151229,DET,PG,Reggie Jackson,1,7300
20151229,MIA,PG,Goran Dragic,1,5500
20151229,CLE,SG,Iman Shumpert,0,3800
20151229,OKC,PG,Cameron Payne,0,3000
20151229,MEM,PG,Mario Chalmers,0,3900
20151229,MEM,PG,Mike Conley,1,6400
20151229,DEN,SG,Gary Harris,1,4300
20151229,NYK,PG,Jose Calderon,1,3800
20151229,HOU,PG,Ty Lawson,0,3800
20151229,MIA,SG,Tyler Johnson,0,3700
20151229,MIL,SG,O.J. Mayo,0,5100
20151229,CLE,PG,Matthew Dellavedova,1,4800
20151229,CLE,SG,J.R. Smith,1,4600
20151229,NYK,SG,Arron Afflalo,1,4800
20151229,DET,SG,Kentavious Caldwell-Pope,1,5200
20151229,DEN,PG,Jameer Nelson,1,5600
20151229,MIL,PG,Jerryd Bayless,0,4900
20151229,MEM,SG,Courtney Lee,1,4300
20151229,DEN,PG,Randy Foye,0,4200
20151229,CLE,PG,Maurice Williams,0,4300
20151229,DET,PG,Brandon Jennings,0,4000
20151229,ATL,SG,Kyle Korver,1,4000
20151229,OKC,SG,Andre Roberson,1,3300
20151229,OKC,SG,Anthony Morrow,0,3100
20151229,NYK,SG,Langston Galloway,0,3700
20151229,HOU,PG,Patrick Beverley,1,4600
20151229,MIA,SG,Gerald Green,0,4500
20151229,ATL,PG,Shelvin Mack,0,3000
20151229,ATL,SG,Lamar Patterson,0,3000
20151229,OKC,SG,Dion Waiters,0,3800
20151229,HOU,PG,Jason Terry,0,3300
20151229,MIA,PG,Beno Udrih,0,3600
20151229,NYK,PG,Jerian Grant,0,3000
20151229,MEM,SG,Vince Carter,0,3000
20151229,DET,SG,Darrun Hilliard,0,3000
20151229,MIL,SG,Rashad Vaughn,0,3000
20151229,DEN,SG,Mike Miller,0,3000
20151229,CLE,SG,James Jones,0,3100
20151229,CLE,SG,Jared Cunningham,0,3000
20151229,OKC,PG,D.J. Augustin,0,3100
20151229,MIA,SG,Josh Richardson,0,3000
20151229,MIL,PG,Tyler Ennis,0,3000
20151229,MEM,SG,Jordan Adams,0,3000
20151229,ATL,SG,Justin Holiday,0,3000
20151229,DEN,PG,Emmanuel Mudiay,0,5400
20151229,NYK,SG,Sasha Vujacic,0,3000
20151229,ATL,PG,Dennis Schroder,0,5000
20151229,DET,PG,Steve Blake,0,3100
20151229,CLE,PG,Kyrie Irving,0,6200
20151229,CLE,SG,Joe Harris,0,3000
20151229,DET,SG,Jodie Meeks,0,3000
20151229,MIL,PG,Greivis Vasquez,0,3500
20151229,ATL,PF,Paul Millsap,1,7700
20151229,CLE,SF,LeBron James,1,9600
20151229,OKC,SF,Kevin Durant,1,10000
20151229,MIL,SF,Giannis Antetokounmpo,1,6500
20151229,NYK,SF,Carmelo Anthony,1,8300
