Date,Team,Pos,Name,Starter,Salary
20160304,POR,PG,Damian Lillard,1,9000
20160304,CHA,PG,Kemba Walker,1,7800
20160304,BOS,PG,Isaiah Thomas,1,7600
20160304,CHA,SG,Nicolas Batum,1,6600
20160304,DEN,PG,Emmanuel Mudiay,1,5400
20160304,TOR,PG,Kyle Lowry,1,8500
20160304,PHI,PG,Ishmael Smith,1,6200
20160304,ORL,PG,Elfrid Payton,1,5200
20160304,MIL,SG,Khris Middleton,1,7300
20160304,MIA,SG,Dwyane Wade,1,7200
20160304,TOR,SG,DeMar DeRozan,1,7400
20160304,BKN,SG,Markel Brown,0,3400
20160304,CLE,PG,Kyrie Irving,1,7500
20160304,MIA,PG,Goran Dragic,1,6900
20160304,MEM,PG,Mario Chalmers,0,4000
20160304,PHO,PG,Ronnie Price,1,4100
20160304,POR,SG,C.J. McCollum,1,6900
20160304,WAS,PG,John Wall,1,9400
20160304,BOS,SG,Evan Turner,0,5000
20160304,DEN,SG,Gary Harris,1,4600
20160304,UTA,PG,Shelvin Mack,1,4100
20160304,MIN,SG,Zach LaVine,1,5600
20160304,PHI,SG,Hollis Thompson,1,3400
20160304,PHO,SG,Devin Booker,1,4500
20160304,IND,SG,Monta Ellis,1,5800
20160304,BKN,PG,Shane Larkin,0,3400
20160304,ATL,SG,Kyle Korver,1,4400
20160304,ATL,PG,Jeff Teague,1,5900
20160304,NYK,PG,Jose Calderon,1,3600
20160304,IND,PG,George Hill,1,4900
20160304,NYK,SG,Arron Afflalo,1,4400
20160304,BKN,SG,Bojan Bogdanovic,1,4400
20160304,ORL,SG,Mario Hezonja,1,3900
20160304,CLE,SG,J.R. Smith,1,4900
20160304,BKN,PG,Donald Sloan,1,4900
20160304,DEN,PG,D.J. Augustin,0,3900
20160304,WAS,PG,Ramon Sessions,0,3600
20160304,MIL,SG,O.J. Mayo,1,3700
20160304,POR,SG,Gerald Henderson,0,3700
20160304,MEM,PG,Mike Conley,1,6700
20160304,DEN,SG,Will Barton,0,6200
20160304,ATL,PG,Dennis Schroder,0,4800
20160304,UTA,SG,Rodney Hood,1,5500
20160304,MIN,PG,Ricky Rubio,1,6200
20160304,MEM,SG,Vince Carter,0,3500
20160304,TOR,SG,Norman Powell,1,3000
20160304,MIA,SG,Josh Richardson,0,3600
20160304,CLE,PG,Matthew Dellavedova,0,3700
20160304,MIN,PG,Tyus Jones,0,3000
20160304,ORL,SG,Evan Fournier,1,5800
20160304,LAL,PG,Marcelo Huertas,0,3000
20160304,TOR,PG,Cory Joseph,0,3900
20160304,WAS,SG,Bradley Beal,0,5800
20160304,PHI,PG,Isaiah Canaan,0,3900
20160304,BOS,SG,Avery Bradley,1,5000
20160304,BKN,SG,Sean Kilpatrick,0,3000
20160304,PHO,PG,Archie Goodwin,0,3900
20160304,LAL,PG,D'Angelo Russell,1,6300
20160304,BOS,PG,Marcus Smart,0,4700
20160304,MIN,SG,Andrew Wiggins,1,6000
20160304,NYK,SG,Langston Galloway,0,3800
20160304,MIA,SG,Gerald Green,0,3500
20160304,CLE,SG,Iman Shumpert,1,3400
20160304,ORL,PG,C.J. Watson,0,3000
20160304,UTA,PG,Trey Burke,0,3200
20160304,IND,SG,Rodney Stuckey,0,3600
20160304,CHA,PG,Jeremy Lin,0,4000
20160304,PHI,PG,T.J. McConnell,0,3300
20160304,BKN,SG,Wayne Ellington,1,3800
20160304,LAL,SG,Nick Young,1,3100
20160304,ATL,SG,Tim Hardaway Jr.,0,3000
20160304,MIL,PG,Jerryd Bayless,0,4600
20160304,POR,SG,Allen Crabbe,0,3500
20160304,CHA,SG,Courtney Lee,1,3900
20160304,CLE,SG,James Jones,0,3000
20160304,CHA,SG,Jeremy Lamb,0,3300
