Date,Team,Pos,Name,Starter,Salary
20160305,WAS,PG,John Wall,1,9300
20160305,HOU,SG,James Harden,1,10500
20160305,CHI,SG,Jimmy Butler,1,8300
20160305,MIN,PG,Ricky Rubio,1,6300
20160305,CLE,SG,Iman Shumpert,0,3400
20160305,LAC,PG,Chris Paul,1,9500
20160305,MIN,SG,Andrew Wiggins,1,6000
20160305,ATL,PG,Jeff Teague,1,5900
20160305,BOS,PG,Isaiah Thomas,1,7600
20160305,NOR,PG,Jrue Holiday,0,7200
20160305,IND,SG,Monta Ellis,1,5800
20160305,CHI,PG,Derrick Rose,1,6900
20160305,CLE,PG,Kyrie Irving,1,7500
20160305,NYK,SG,Arron Afflalo,1,4300
20160305,MIN,SG,Zach LaVine,1,5700
20160305,SAC,PG,Darren Collison,0,4900
20160305,BKN,SG,Markel Brown,0,3400
20160305,BKN,PG,Shane Larkin,0,3400
20160305,HOU,PG,Patrick Beverley,1,4700
20160305,BKN,SG,Sean Kilpatrick,0,3000
20160305,IND,PG,George Hill,1,4900
20160305,BOS,SG,Avery Bradley,1,5000
20160305,SAS,SG,Manu Ginobili,0,3800
20160305,CLE,SG,J.R. Smith,1,4800
20160305,SAC,PG,Rajon Rondo,1,7800
20160305,UTA,PG,Shelvin Mack,1,4100
20160305,LAC,SG,Austin Rivers,0,3000
20160305,DET,PG,Steve Blake,0,3000
20160305,CLE,PG,Matthew Dellavedova,0,3700
20160305,DET,PG,Reggie Jackson,1,6600
20160305,UTA,SG,Rodney Hood,1,5500
20160305,WAS,SG,Garrett Temple,0,3200
20160305,NYK,PG,Jose Calderon,1,3600
20160305,DET,SG,Kentavious Caldwell-Pope,1,4700
20160305,ATL,PG,Dennis Schroder,0,4800
20160305,BOS,SG,Evan Turner,0,5000
20160305,WAS,SG,Alan Anderson,0,3000
20160305,SAS,PG,Patty Mills,0,4000
20160305,ATL,SG,Kyle Korver,1,4400
20160305,WAS,SG,Bradley Beal,1,5800
20160305,CHI,SG,E'Twaun Moore,0,5100
20160305,NOR,PG,Norris Cole,1,4800
20160305,SAS,PG,Tony Parker,1,5000
20160305,SAC,SG,Marco Belinelli,0,3700
20160305,NOR,SG,Eric Gordon,1,5300
20160305,MIN,PG,Tyus Jones,0,3000
20160305,LAC,SG,J.J. Redick,1,5000
20160305,UTA,SG,Joe Ingles,0,3000
20160305,NOR,PG,Toney Douglas,0,3000
20160305,LAC,SG,Jamal Crawford,0,5300
20160305,BKN,SG,Bojan Bogdanovic,1,4400
20160305,HOU,PG,Jason Terry,0,3000
20160305,BKN,SG,Wayne Ellington,1,3800
20160305,NYK,PG,Jerian Grant,0,3000
20160305,UTA,PG,Raul Neto,0,3000
20160305,IND,SG,Rodney Stuckey,0,3600
20160305,BKN,PG,Donald Sloan,1,4900
20160305,LAC,PG,Pablo Prigioni,0,3000
20160305,NYK,SG,Langston Galloway,0,3800
20160305,BOS,PG,Marcus Smart,0,4700
20160305,SAC,SG,Ben McLemore,1,3000
20160305,ATL,SG,Tim Hardaway Jr.,0,3000
20160305,SAS,PG,Andre Miller,0,3000
20160305,DET,SG,Darrun Hilliard,0,3000
20160305,WAS,PG,Ramon Sessions,0,3600
20160305,CHI,SG,Justin Holiday,0,3000
20160305,BOS,SG,James Young,0,3000
20160305,BOS,PG,Terry Rozier,0,3000
20160305,CLE,SG,Jordan McRae,0,3000
20160305,NYK,SG,Sasha Vujacic,0,3000
20160305,SAS,SG,Rasual Butler,0,3000
20160305,SAC,PG,Seth Curry,0,3000
20160305,CLE,SG,James Jones,0,3000
20160305,CHI,PG,Aaron Brooks,0,3600
20160305,LAC,SG,C.J. Wilcox,0,3000
20160305,SAS,SG,Danny Green,0,4600
20160305,NOR,SG,Bryce Dejean-Jones,0,3000
20160305,DET,SG,Jodie Meeks,0,3000
20160305,SAC,SG,James Anderson,0,3000
20160305,ATL,PG,Kirk Hinrich,0,3000
20160305,IND,SG,Joseph Young,0,3000
20160305,UTA,PG,Trey Burke,0,3200
20160305,UTA,SG,Alec Burks,0,4100
20160305,ATL,SG,Lamar Patterson,0,3000
20160305,WAS,SG,Gary Neal,0,3100
20160305,BKN,SG,Rondae Hollis-Jefferson,0,4500
20160305,CLE,PG,Maurice Williams,0,3000
20160305,BKN,PG,Jarrett Jack,0,6200
20160305,UTA,PG,Dante Exum,0,3000
20160305,NOR,SG,Tyreke Evans,0,6700
20160305,BOS,SG,R.J. Hunter,0,3000
20160305,WAS,SG,Jarell Eddie,0,3000
20160305,DET,PG,Spencer Dinwiddie,0,3000
20160305,UTA,PF,Derrick Favors,1,7100
20160305,CLE,SF,LeBron James,1,9800
20160305,ATL,PF,Paul Millsap,1,8000
20160305,SAS,SF,Kawhi Leonard,1,7900
20160305,NOR,PF,Anthony Davis,1,9600
20160305,BKN,PF,Thomas Robinson,1,3000
20160305,IND,SF,Paul George,1,8100
20160305,NYK,SF,Carmelo Anthony,1,8300
20160305,SAC,PF,DeMarcus Cousins,1,10100
20160305,UTA,SF,Gordon Hayward,1,6600
20160305,BKN,PF,Willie Reed,1,3000
20160305,ATL,SF,Kent Bazemore,1,5300
20160305,LAC,SF,Jeff Green,1,4500
20160305,HOU,SF,Corey Brewer,0,3600
20160305,SAS,PF,Boris Diaw,1,3200
20160305,HOU,SF,Trevor Ariza,1,6000
20160305,DET,SF,Tobias Harris,1,6200
20160305,SAC,PF,Quincy Acy,1,3100
20160305,BOS,SF,Jae Crowder,1,6000
20160305,WAS,PF,Markieff Morris,1,5400
20160305,UTA,PF,Trevor Booker,0,3500
20160305,SAS,PF,David West,1,3700
20160305,SAC,SF,Rudy Gay,1,6100
20160305,MIN,SF,Shabazz Muhammad,0,4200
20160305,CHI,PF,Taj Gibson,1,4900
20160305,CHI,SF,Mike Dunleavy,1,4200
20160305,CLE,PF,Kevin Love,1,7000
20160305,ATL,SF,Thabo Sefolosha,0,3500
20160305,NYK,PF,Kyle O'Quinn,0,3000
20160305,DET,SF,Reggie Bullock,0,3100
20160305,SAS,SF,Kyle Anderson,0,3500
20160305,CLE,PF,Tristan Thompson,0,5100
20160305,IND,PF,Jordan Hill,0,4000
20160305,SAC,SF,Omri Casspi,0,4200
20160305,NOR,PF,Ryan Anderson,0,5600
20160305,NYK,SF,Derrick Williams,1,3100
20160305,IND,SF,Solomon Hill,0,3000
20160305,MIN,PF,Gorgui Dieng,1,6600
20160305,NYK,SF,Lance Thomas,0,3000
20160305,LAC,SF,Wesley Johnson,0,4100
20160305,CHI,PF,Nikola Mirotic,0,4500
20160305,WAS,SF,Otto Porter,1,4700
20160305,HOU,PF,Clint Capela,0,4200
20160305,HOU,PF,Josh Smith,0,3700
20160305,WAS,PF,Nene Hilario,0,3900
20160305,MIN,PF,Adreian Payne,0,3000
20160305,CHI,SF,Doug McDermott,0,4100
20160305,LAC,SF,Paul Pierce,1,3100
20160305,HOU,PF,Donatas Motiejunas,1,3000
20160305,NOR,SF,Alonzo Gee,0,3000
20160305,BOS,PF,Jonas Jerebko,0,3100
20160305,BOS,PF,Amir Johnson,1,4200
20160305,BKN,PF,Chris McCullough,0,3000
20160305,SAS,PF,Matt Bonner,0,3000
20160305,NOR,SF,Dante Cunningham,1,3400
20160305,IND,PF,Myles Turner,1,5400
20160305,UTA,SF,Chris Johnson,0,3000
20160305,DET,SF,Marcus Morris,1,5100
20160305,WAS,SF,Jared Dudley,0,3900
20160305,ATL,PF,Kris Humphries,0,3300
20160305,ATL,PF,Mike Scott,0,3300
20160305,SAS,SF,Jonathon Simmons,1,3000
20160305,CLE,SF,Richard Jefferson,0,3000
20160305,HOU,PF,Montrezl Harrell,0,3000
20160305,MIN,SF,Tayshaun Prince,0,3000
20160305,CHI,PF,Bobby Portis,0,5200
20160305,UTA,PF,Trey Lyles,0,3200
20160305,MIN,SF,Damjan Rudez,0,3000
20160305,BKN,SF,Sergey Karasev,0,3000
20160305,DET,PF,Justin Harper,0,3000
