Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
DeMar DeRozan,20150401,TOR,0,TOR,113,MIN,99,30.28,6,12,0.5,1,1,1.0,4,5,0.8,1,1,2,3,1,0,1,0,17,4,.599,.542,.083,.417,4.8,4.8,4.8,14.6,1.8,0.0,6.6,24.6,127,114
Greivis Vasquez,20150401,TOR,0,TOR,113,MIN,99,29.52,5,6,0.833,4,5,0.8,0,0,,0,4,4,2,1,0,1,4,14,26,1.167,1.167,.833,.000,0.0,19.7,9.9,9.6,1.8,0.0,14.3,11.6,181,111
Terrence Ross,20150401,TOR,0,TOR,113,MIN,99,28.12,6,11,0.545,2,5,0.4,2,2,1.0,1,1,2,1,0,0,0,1,16,9,.673,.636,.455,.182,5.2,5.2,5.2,5.4,0.0,0.0,0.0,20.7,144,118
Amir Johnson,20150401,TOR,0,TOR,113,MIN,99,19.78,3,7,0.429,2,4,0.5,0,0,,1,3,4,6,1,0,2,3,8,8,.571,.571,.571,.000,7.4,22.1,14.7,41.9,2.7,0.0,22.2,22.3,121,109
Jonas Valanciunas,20150401,TOR,0,TOR,113,MIN,99,18.78,7,9,0.778,0,0,,1,2,0.5,1,3,4,1,0,1,0,3,15,-3,.759,.778,.000,.222,7.7,23.2,15.5,10.6,0.0,4.1,0.0,25.7,155,111
Tyler Hansbrough,20150401,TOR,0,TOR,113,MIN,99,29.22,3,3,1.0,0,0,,4,7,0.5710000000000001,2,9,11,1,0,0,0,2,10,17,.822,1.000,.000,2.333,10.0,44.8,27.4,4.4,0.0,0.0,0.0,10.2,178,112
Lou Williams,20150401,TOR,0,TOR,113,MIN,99,26.17,6,13,0.462,3,9,0.33299999999999996,3,3,1.0,0,1,1,2,3,0,4,1,18,25,.628,.577,.692,.231,0.0,5.6,2.8,11.8,6.2,0.0,21.8,34.3,101,105
Patrick Patterson,20150401,TOR,0,TOR,113,MIN,99,23.27,0,4,0.0,0,4,0.0,0,0,,0,1,1,6,1,0,1,0,0,20,.000,.000,1.000,.000,0.0,6.3,3.1,29.5,2.3,0.0,20.0,10.5,75,113
James Johnson,20150401,TOR,0,TOR,113,MIN,99,22.82,5,7,0.7140000000000001,1,2,0.5,2,4,0.5,2,2,4,2,1,2,2,2,13,2,.742,.786,.286,.571,12.7,12.7,12.7,13.4,2.4,6.7,18.6,23.1,129,105
Greg Stiemsma,20150401,TOR,0,TOR,113,MIN,99,4.95,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-14,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,19.8,0,117
Bruno Caboclo,20150401,TOR,0,TOR,113,MIN,99,3.55,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-12,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,100,117
Landry Fields,20150401,TOR,0,TOR,113,MIN,99,3.55,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-12,.000,.000,.000,.000,0.0,41.0,20.5,32.2,0.0,0.0,0.0,13.8,67,113
Chuck Hayes,20150401,TOR,0,TOR,113,MIN,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
