Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kemba Walker,20150114,CHO,1,SAS,98,CHO,93,35.45,9,24,0.375,1,4,0.25,9,10,0.9,1,0,1,3,0,3,4,1,28,-4,.493,.396,.167,.417,2.7,0.0,1.5,19.5,0.0,6.3,12.3,39.4,98,105
Cody Zeller,20150114,CHO,1,SAS,98,CHO,93,32.22,4,9,0.444,0,0,,0,0,,0,10,10,4,0,0,0,2,8,-5,.444,.444,.000,.000,0.0,38.2,16.6,22.0,0.0,0.0,0.0,12.0,110,104
Gerald Henderson,20150114,CHO,1,SAS,98,CHO,93,29.62,4,12,0.33299999999999996,0,1,0.0,3,4,0.75,1,3,4,2,1,1,2,3,11,-5,.400,.333,.083,.333,3.2,12.5,7.2,12.2,1.7,2.5,12.7,22.9,84,103
Bismack Biyombo,20150114,CHO,1,SAS,98,CHO,93,29.2,4,6,0.667,0,0,,4,9,0.444,7,8,15,0,0,5,0,2,12,-10,.602,.667,.000,1.500,22.6,33.7,27.4,0.0,0.0,12.8,0.0,14.7,140,93
Michael Kidd-Gilchrist,20150114,CHO,1,SAS,98,CHO,93,26.93,2,8,0.25,0,0,,4,4,1.0,1,4,5,2,0,0,1,1,8,-13,.410,.250,.000,.500,3.5,18.3,9.9,12.1,0.0,0.0,9.3,17.2,95,108
P.J. Hairston,20150114,CHO,1,SAS,98,CHO,93,21.2,4,9,0.444,3,5,0.6,0,0,,1,2,3,0,0,0,0,1,11,5,.611,.611,.556,.000,4.4,11.6,7.5,0.0,0.0,0.0,0.0,18.3,132,109
Lance Stephenson,20150114,CHO,1,SAS,98,CHO,93,18.38,3,8,0.375,0,0,,2,6,0.33299999999999996,0,1,1,2,0,0,1,3,8,0,.376,.375,.000,.750,0.0,6.7,2.9,20.8,0.0,0.0,8.6,27.3,80,110
Jason Maxiell,20150114,CHO,1,SAS,98,CHO,93,17.52,1,4,0.25,0,0,,1,2,0.5,4,1,5,0,2,1,0,0,3,4,.307,.250,.000,.500,21.5,7.0,15.2,0.0,5.8,4.3,0.0,12.0,101,93
Marvin Williams,20150114,CHO,1,SAS,98,CHO,93,16.93,0,2,0.0,0,2,0.0,0,0,,0,4,4,0,1,0,2,4,0,4,.000,.000,1.000,.000,0.0,29.1,12.6,0.0,3.0,0.0,50.0,10.2,0,99
Brian Roberts,20150114,CHO,1,SAS,98,CHO,93,12.55,2,4,0.5,0,1,0.0,0,0,,0,0,0,2,0,0,0,1,4,-1,.500,.500,.250,.000,0.0,0.0,0.0,30.2,0.0,0.0,0.0,13.7,121,111
Jeffery Taylor,20150114,CHO,1,SAS,98,CHO,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Neal,20150114,CHO,1,SAS,98,CHO,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Vonleh,20150114,CHO,1,SAS,98,CHO,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
