Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Evan Turner,20150103,BOS,0,CHI,109,BOS,104,39.98,12,22,0.545,4,5,0.8,1,2,0.5,0,5,5,6,1,0,7,3,29,-3,.634,.636,.227,.091,0.0,11.2,6.4,27.3,1.2,0.0,23.4,31.7,97,104
Jeff Green,20150103,BOS,0,CHI,109,BOS,104,37.8,4,18,0.222,0,3,0.0,3,3,1.0,0,9,9,2,1,1,4,3,11,-2,.285,.222,.167,.167,0.0,21.4,12.1,7.1,1.3,1.9,17.2,26.2,55,96
Avery Bradley,20150103,BOS,0,CHI,109,BOS,104,36.4,8,15,0.5329999999999999,0,1,0.0,1,2,0.5,1,1,2,0,1,0,2,2,17,6,.535,.533,.067,.133,3.2,2.5,2.8,0.0,1.3,0.0,11.2,20.9,95,109
Jared Sullinger,20150103,BOS,0,CHI,109,BOS,104,35.78,8,17,0.47100000000000003,0,3,0.0,0,0,,8,8,16,2,1,1,2,1,16,5,.471,.471,.176,.000,26.3,20.1,22.8,8.9,1.4,2.1,10.5,22.5,103,97
Tyler Zeller,20150103,BOS,0,CHI,109,BOS,104,27.7,4,5,0.8,0,0,,2,2,1.0,0,1,1,4,1,0,1,6,10,0,.850,.800,.000,.400,0.0,3.2,1.8,20.5,1.8,0.0,14.5,10.5,152,107
Marcus Smart,20150103,BOS,0,CHI,109,BOS,104,16.92,2,3,0.667,0,0,,0,0,,0,0,0,1,1,0,1,3,4,-13,.667,.667,.000,.000,0.0,0.0,0.0,8.1,2.9,0.0,25.0,10.0,100,107
Jae Crowder,20150103,BOS,0,CHI,109,BOS,104,15.2,4,7,0.5710000000000001,0,1,0.0,2,2,1.0,0,3,3,2,2,1,0,2,10,-3,.635,.571,.143,.286,0.0,17.7,10.1,22.5,6.5,4.8,0.0,22.0,137,86
Brandan Wright,20150103,BOS,0,CHI,109,BOS,104,14.85,1,3,0.33299999999999996,0,0,,0,0,,1,2,3,3,0,1,1,1,2,1,.333,.333,.000,.000,7.9,12.1,10.3,25.8,0.0,5.0,25.0,11.4,87,104
Kelly Olynyk,20150103,BOS,0,CHI,109,BOS,104,13.85,0,2,0.0,0,2,0.0,0,0,,0,2,2,2,0,1,0,4,0,-4,.000,.000,1.000,.000,0.0,13.0,7.4,17.0,0.0,5.3,0.0,6.1,49,102
Brandon Bass,20150103,BOS,0,CHI,109,BOS,104,13.55,0,1,0.0,0,0,,0,0,,0,2,2,1,0,0,0,2,0,-10,.000,.000,.000,.000,0.0,13.3,7.5,8.7,0.0,0.0,0.0,3.1,48,105
Phil Pressey,20150103,BOS,0,CHI,109,BOS,104,12.98,2,7,0.28600000000000003,1,2,0.5,0,0,,0,2,2,3,1,1,2,1,5,-2,.357,.357,.286,.000,0.0,13.8,7.9,33.2,3.8,5.7,22.2,29.4,70,95
Gerald Wallace,20150103,BOS,0,CHI,109,BOS,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jameer Nelson,20150103,BOS,0,CHI,109,BOS,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
