Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
DeAndre Jordan,20141201,LAC,1,LAC,127,MIN,101,26.2,5,5,1.0,0,0,,1,2,0.5,2,11,13,2,1,4,4,2,11,22,.935,1.000,.000,.400,10.5,42.9,29.0,11.5,1.8,10.5,40.5,16.5,106,87
Blake Griffin,20141201,LAC,1,LAC,127,MIN,101,25.33,8,14,0.5710000000000001,0,0,,7,8,0.875,1,7,8,3,0,1,1,2,23,22,.656,.571,.000,.571,5.4,28.2,18.5,22.0,0.0,2.7,5.4,31.9,136,101
Chris Paul,20141201,LAC,1,LAC,127,MIN,101,24.58,3,7,0.429,0,2,0.0,6,6,1.0,1,2,3,8,1,0,2,2,12,22,.622,.429,.286,.857,5.6,8.3,7.1,44.4,2.0,0.0,17.2,20.7,138,103
Matt Barnes,20141201,LAC,1,LAC,127,MIN,101,23.47,3,7,0.429,2,5,0.4,0,0,,1,4,5,2,0,0,1,2,8,24,.571,.571,.714,.000,5.8,17.4,12.5,11.7,0.0,0.0,12.5,14.9,113,105
J.J. Redick,20141201,LAC,1,LAC,127,MIN,101,22.8,7,11,0.636,4,5,0.8,5,6,0.833,0,1,1,2,0,0,1,2,23,28,.843,.818,.455,.545,0.0,4.5,2.6,16.0,0.0,0.0,6.8,28.1,152,107
Jordan Farmar,20141201,LAC,1,LAC,127,MIN,101,23.42,3,7,0.429,3,6,0.5,0,0,,1,4,5,7,2,0,3,1,9,4,.643,.643,.857,.000,5.9,17.4,12.5,41.2,4.1,0.0,30.0,18.7,116,97
Spencer Hawes,20141201,LAC,1,LAC,127,MIN,101,20.08,5,9,0.556,4,7,0.5710000000000001,0,0,,0,4,4,2,0,1,0,5,14,3,.778,.778,.778,.000,0.0,20.3,11.7,16.5,0.0,3.4,0.0,19.6,150,100
Glen Davis,20141201,LAC,1,LAC,127,MIN,101,15.93,1,3,0.33299999999999996,0,0,,6,8,0.75,1,3,4,2,0,1,0,2,8,8,.613,.333,.000,2.667,8.6,19.2,14.7,15.9,0.0,4.3,0.0,17.9,152,100
Jamal Crawford,20141201,LAC,1,LAC,127,MIN,101,14.77,1,5,0.2,0,3,0.0,2,2,1.0,0,0,0,1,0,0,1,1,4,13,.340,.200,.600,.400,0.0,0.0,0.0,8.6,0.0,0.0,14.5,20.4,74,108
Reggie Bullock,20141201,LAC,1,LAC,127,MIN,101,13.82,2,5,0.4,1,3,0.33299999999999996,0,0,,0,1,1,0,0,0,1,1,5,-7,.500,.500,.600,.000,0.0,7.4,4.2,0.0,0.0,0.0,16.7,19.0,78,107
Jared Cunningham,20141201,LAC,1,LAC,127,MIN,101,11.78,2,4,0.5,1,3,0.33299999999999996,3,4,0.75,1,1,2,2,1,0,0,2,8,-9,.694,.625,.750,1.000,11.6,8.7,9.9,24.8,4.1,0.0,0.0,21.4,161,98
Hedo Turkoglu,20141201,LAC,1,LAC,127,MIN,101,9.75,0,1,0.0,0,0,,0,0,,1,2,3,1,0,0,0,1,0,5,.000,.000,.000,.000,14.1,20.9,18.0,12.0,0.0,0.0,0.0,4.5,112,104
Ekpe Udoh,20141201,LAC,1,LAC,127,MIN,101,8.07,1,2,0.5,0,0,,0,0,,0,1,1,1,0,0,0,3,2,-5,.500,.500,.000,.000,0.0,12.7,7.3,17.0,0.0,0.0,0.0,10.8,124,105
