Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
DeMarcus Cousins,20150314,SAC,0,WAS,113,SAC,97,29.68,9,17,0.529,0,0,,12,16,0.75,2,4,6,5,0,1,3,6,30,-7,.624,.529,.000,.941,7.5,19.0,12.6,39.5,0.0,2.9,11.1,41.5,123,124
Ray McCallum,20150314,SAC,0,WAS,113,SAC,97,28.78,5,8,0.625,2,2,1.0,3,4,0.75,3,3,6,6,1,0,2,2,15,-10,.768,.750,.250,.500,11.6,14.7,13.0,37.5,1.8,0.0,17.0,18.6,141,123
Ben McLemore,20150314,SAC,0,WAS,113,SAC,97,27.98,2,10,0.2,1,7,0.14300000000000002,2,2,1.0,0,4,4,1,1,0,2,2,7,-14,.322,.250,.700,.200,0.0,20.2,8.9,5.4,1.9,0.0,15.5,21.0,63,122
Carl Landry,20150314,SAC,0,WAS,113,SAC,97,18.58,4,6,0.667,0,0,,0,0,,1,0,1,0,0,0,0,2,8,-9,.667,.667,.000,.000,6.0,0.0,3.4,0.0,0.0,0.0,0.0,14.7,134,130
Omri Casspi,20150314,SAC,0,WAS,113,SAC,97,15.45,1,2,0.5,0,0,,0,0,,0,1,1,1,0,0,3,1,2,-11,.500,.500,.000,.000,0.0,9.1,4.0,9.7,0.0,0.0,60.0,14.7,43,128
Derrick Williams,20150314,SAC,0,WAS,113,SAC,97,33.72,6,11,0.545,3,6,0.5,0,0,,0,1,1,1,0,0,2,0,15,-10,.682,.682,.545,.000,0.0,4.2,1.8,5.4,0.0,0.0,15.4,17.6,107,129
Jason Thompson,20150314,SAC,0,WAS,113,SAC,97,22.98,2,5,0.4,0,0,,0,0,,2,3,5,1,0,1,0,0,4,-13,.400,.400,.000,.000,9.7,18.4,13.6,6.8,0.0,3.8,0.0,9.9,108,124
Nik Stauskas,20150314,SAC,0,WAS,113,SAC,97,22.85,3,9,0.33299999999999996,0,2,0.0,0,0,,1,1,2,2,1,1,0,2,6,-1,.333,.333,.222,.000,4.9,6.2,5.5,14.6,2.3,3.8,0.0,18.0,87,121
Andre Miller,20150314,SAC,0,WAS,113,SAC,97,22.32,1,6,0.16699999999999998,0,2,0.0,2,3,0.667,2,2,4,7,0,0,2,0,4,-12,.273,.167,.333,.500,10.0,12.7,11.2,45.8,0.0,0.0,21.5,19.0,87,128
Reggie Evans,20150314,SAC,0,WAS,113,SAC,97,17.63,2,3,0.667,0,0,,2,3,0.667,0,6,6,0,1,0,2,2,6,7,.694,.667,.000,1.000,0.0,48.0,21.2,0.0,3.0,0.0,31.6,16.3,88,113
Ryan Hollins,20150314,SAC,0,WAS,113,SAC,97,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy Gay,20150314,SAC,0,WAS,113,SAC,97,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
