Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Luol Deng,20150302,MIA,1,MIA,115,PHO,98,38.32,4,11,0.364,2,6,0.33299999999999996,2,4,0.5,1,3,4,1,0,0,0,1,12,4,.470,.455,.545,.364,3.1,8.0,5.7,3.3,0.0,0.0,0.0,14.6,111,110
Dwyane Wade,20150302,MIA,1,MIA,115,PHO,98,33.02,7,19,0.368,0,1,0.0,2,4,0.5,0,4,4,9,4,0,4,3,16,14,.385,.368,.053,.211,0.0,12.4,6.6,39.9,6.0,0.0,16.2,33.0,88,96
Hassan Whiteside,20150302,MIA,1,MIA,115,PHO,98,25.73,8,12,0.667,0,0,,1,3,0.33299999999999996,6,4,10,0,2,2,2,1,17,4,.638,.667,.000,.250,27.3,15.9,21.2,0.0,3.9,7.9,13.1,26.2,124,96
Udonis Haslem,20150302,MIA,1,MIA,115,PHO,98,20.33,0,0,,0,0,,3,4,0.75,0,4,4,0,0,0,0,3,3,3,.852,,,,0.0,20.1,10.7,0.0,0.0,0.0,0.0,3.8,187,105
Goran Dragic,20150302,MIA,1,MIA,115,PHO,98,14.8,5,9,0.556,2,2,1.0,9,9,1.0,2,2,4,1,1,0,1,5,21,7,.810,.667,.222,1.000,15.8,13.8,14.7,12.1,3.3,0.0,7.2,41.5,164,99
Michael Beasley,20150302,MIA,1,MIA,115,PHO,98,25.93,6,10,0.6,0,0,,0,0,,1,5,6,1,1,1,1,4,12,22,.600,.600,.000,.000,4.5,19.7,12.6,5.8,1.9,3.9,9.1,18.6,118,99
Tyler Johnson,20150302,MIA,1,MIA,115,PHO,98,25.83,10,13,0.769,3,3,1.0,3,3,1.0,1,0,1,1,4,0,3,4,26,19,.908,.885,.231,.231,4.5,0.0,2.1,7.6,7.7,0.0,17.3,29.5,145,96
Mario Chalmers,20150302,MIA,1,MIA,115,PHO,98,24.08,3,8,0.375,0,2,0.0,1,1,1.0,0,3,3,4,2,0,2,4,7,9,.415,.375,.250,.125,0.0,12.7,6.8,21.5,4.1,0.0,19.2,19.1,89,99
Chris Andersen,20150302,MIA,1,MIA,115,PHO,98,14.25,0,0,,0,0,,1,2,0.5,1,3,4,0,0,1,0,0,1,3,.568,,,,8.2,21.5,15.3,0.0,0.0,7.2,0.0,2.7,151,102
Henry Walker,20150302,MIA,1,MIA,115,PHO,98,12.23,0,0,,0,0,,0,0,,0,4,4,1,0,0,0,5,0,4,,,,,0.0,33.4,17.8,9.1,0.0,0.0,,0.0,216,99
Shabazz Napier,20150302,MIA,1,MIA,115,PHO,98,2.75,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-2,,,,,0.0,0.0,0.0,40.6,0.0,0.0,100.0,16.0,45,113
Zoran Dragic,20150302,MIA,1,MIA,115,PHO,98,1.63,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110
James Ennis,20150302,MIA,1,MIA,115,PHO,98,1.08,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,1,,,,,0.0,94.3,50.3,0.0,0.0,0.0,,0.0,0,78
