Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Evan Fournier,20150131,ORL,1,DAL,108,ORL,93,36.83,6,10,0.6,1,2,0.5,2,2,1.0,0,3,3,1,2,0,0,2,15,-21,.689,.650,.200,.200,0.0,11.5,5.0,5.2,2.9,0.0,0.0,13.7,142,118
Nikola Vucevic,20150131,ORL,1,DAL,108,ORL,93,30.5,8,13,0.615,0,0,,1,1,1.0,3,13,16,2,0,1,0,2,17,-13,.632,.615,.000,.077,10.7,60.2,32.3,15.4,0.0,3.0,0.0,20.4,138,118
Tobias Harris,20150131,ORL,1,DAL,108,ORL,93,30.42,2,8,0.25,0,3,0.0,4,6,0.667,1,2,3,5,1,0,2,2,8,-7,.376,.250,.375,.750,3.6,9.3,6.1,26.4,1.7,0.0,15.8,19.3,88,121
Aaron Gordon,20150131,ORL,1,DAL,108,ORL,93,29.65,3,8,0.375,2,3,0.667,3,4,0.75,2,3,5,0,0,0,1,5,11,-5,.564,.500,.375,.500,7.4,14.3,10.4,0.0,0.0,0.0,9.3,16.8,112,123
Elfrid Payton,20150131,ORL,1,DAL,108,ORL,93,19.97,1,6,0.16699999999999998,0,0,,2,2,1.0,3,2,5,5,1,0,3,2,4,-21,.291,.167,.000,.333,16.4,14.1,15.4,39.3,2.6,0.0,30.4,22.9,79,118
Willie Green,20150131,ORL,1,DAL,108,ORL,93,28.03,6,12,0.5,1,4,0.25,2,3,0.667,1,2,3,4,2,0,2,0,15,6,.563,.542,.333,.250,3.9,10.1,6.6,30.1,3.8,0.0,13.1,25.3,109,117
Maurice Harkless,20150131,ORL,1,DAL,108,ORL,93,24.48,0,2,0.0,0,2,0.0,5,6,0.833,0,2,2,1,1,2,1,1,5,-1,.539,.000,1.000,3.000,0.0,11.5,5.0,5.9,2.2,7.4,17.7,10.7,105,112
Channing Frye,20150131,ORL,1,DAL,108,ORL,93,20.47,4,12,0.33299999999999996,2,7,0.28600000000000003,0,0,,1,2,3,2,0,0,1,4,10,-14,.417,.417,.583,.000,5.3,13.8,9.0,19.9,0.0,0.0,7.7,29.4,89,123
Ben Gordon,20150131,ORL,1,DAL,108,ORL,93,14.15,2,5,0.4,2,3,0.667,0,0,,0,2,2,1,1,0,5,2,6,6,.600,.600,.600,.000,0.0,20.0,8.7,12.9,3.7,0.0,50.0,32.8,55,115
Dewayne Dedmon,20150131,ORL,1,DAL,108,ORL,93,5.5,1,2,0.5,0,0,,0,0,,0,0,0,0,1,0,0,4,2,-5,.500,.500,.000,.000,0.0,0.0,0.0,0.0,9.6,0.0,0.0,16.9,100,100
Kyle O'Quinn,20150131,ORL,1,DAL,108,ORL,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Nicholson,20150131,ORL,1,DAL,108,ORL,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Ridnour,20150131,ORL,1,DAL,108,ORL,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
