Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Jarrett Jack,20150128,BRK,0,ATL,113,BRK,102,38.05,5,13,0.385,2,2,1.0,2,2,1.0,0,5,5,13,2,0,1,2,14,-5,.504,.462,.154,.154,0.0,16.6,7.9,50.2,2.8,0.0,6.7,18.2,124,123
Joe Johnson,20150128,BRK,0,ATL,113,BRK,102,36.72,10,19,0.526,3,6,0.5,3,3,1.0,0,2,2,0,1,0,2,1,26,-12,.640,.605,.316,.158,0.0,6.9,3.3,0.0,1.5,0.0,9.0,28.4,111,130
Alan Anderson,20150128,BRK,0,ATL,113,BRK,102,36.18,5,10,0.5,2,6,0.33299999999999996,3,3,1.0,0,2,2,6,1,0,1,3,15,5,.663,.600,.600,.300,0.0,7.0,3.3,24.6,1.5,0.0,8.1,15.9,135,130
Mason Plumlee,20150128,BRK,0,ATL,113,BRK,102,31.12,7,12,0.583,0,0,,0,2,0.0,2,5,7,1,1,3,1,3,14,-3,.543,.583,.000,.167,7.3,20.3,13.5,5.5,1.7,9.4,7.2,20.8,104,119
Kevin Garnett,20150128,BRK,0,ATL,113,BRK,102,18.88,2,5,0.4,0,0,,0,0,,1,3,4,1,1,0,1,4,4,-2,.400,.400,.000,.000,6.1,20.1,12.7,7.5,2.8,0.0,16.7,14.8,82,122
Brook Lopez,20150128,BRK,0,ATL,113,BRK,102,30.93,6,11,0.545,0,0,,6,6,1.0,2,5,7,1,0,2,1,4,18,-12,.660,.545,.000,.545,7.4,20.4,13.6,5.2,0.0,6.3,6.8,22.1,133,125
Cory Jefferson,20150128,BRK,0,ATL,113,BRK,102,15.07,2,4,0.5,0,0,,1,2,0.5,2,3,5,0,0,0,0,1,5,-5,.512,.500,.000,.500,15.2,25.2,19.9,0.0,0.0,0.0,0.0,15.1,121,127
Bojan Bogdanovic,20150128,BRK,0,ATL,113,BRK,102,13.47,2,5,0.4,2,4,0.5,0,0,,2,0,2,1,0,0,0,1,6,-4,.600,.600,.800,.000,17.0,0.0,8.9,11.2,0.0,0.0,0.0,17.3,137,136
Darius Morris,20150128,BRK,0,ATL,113,BRK,102,9.95,0,6,0.0,0,4,0.0,0,0,,0,0,0,2,0,0,1,0,0,-6,.000,.000,.667,.000,0.0,0.0,0.0,24.7,0.0,0.0,14.3,32.8,18,136
Sergey Karasev,20150128,BRK,0,ATL,113,BRK,102,9.63,0,2,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,0,1,0,-11,.000,.000,1.000,.000,0.0,13.1,6.2,12.8,0.0,0.0,0.0,9.7,30,131
Jerome Jordan,20150128,BRK,0,ATL,113,BRK,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markel Brown,20150128,BRK,0,ATL,113,BRK,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
