Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Avery Bradley,20150403,BOS,1,MIL,110,BOS,101,33.65,7,15,0.467,3,7,0.429,0,0,,0,4,4,1,1,0,0,0,17,-10,.567,.567,.467,.000,0.0,13.9,6.6,4.9,1.4,0.0,0.0,19.3,116,111
Marcus Smart,20150403,BOS,1,MIL,110,BOS,101,28.78,1,3,0.33299999999999996,0,1,0.0,0,0,,0,2,2,0,0,0,3,4,2,-16,.333,.333,.333,.000,0.0,8.1,3.9,0.0,0.0,0.0,50.0,9.0,32,114
Evan Turner,20150403,BOS,1,MIL,110,BOS,101,27.7,3,7,0.429,0,1,0.0,0,0,,1,5,6,6,1,1,3,1,6,-5,.429,.429,.143,.000,3.9,21.1,12.1,30.8,1.7,2.8,30.0,15.6,86,106
Brandon Bass,20150403,BOS,1,MIL,110,BOS,101,26.3,5,12,0.41700000000000004,0,1,0.0,2,2,1.0,2,2,4,1,0,0,1,3,12,-17,.466,.417,.083,.167,8.1,8.9,8.5,6.1,0.0,0.0,7.2,22.8,99,114
Tyler Zeller,20150403,BOS,1,MIL,110,BOS,101,23.67,3,9,0.33299999999999996,0,0,,2,2,1.0,2,5,7,3,0,1,0,1,8,-5,.405,.333,.000,.222,9.0,24.7,16.5,18.5,0.0,3.3,0.0,18.0,107,109
Isaiah Thomas,20150403,BOS,1,MIL,110,BOS,101,26.27,7,12,0.583,2,5,0.4,7,8,0.875,0,1,1,6,0,0,5,4,23,-2,.741,.667,.417,.667,0.0,4.5,2.1,41.8,0.0,0.0,24.4,33.8,119,114
Jonas Jerebko,20150403,BOS,1,MIL,110,BOS,101,20.83,7,10,0.7,1,1,1.0,2,2,1.0,1,4,5,1,2,0,1,2,17,12,.781,.750,.100,.200,5.1,22.5,13.4,10.1,4.6,0.0,8.4,24.7,143,102
Kelly Olynyk,20150403,BOS,1,MIL,110,BOS,101,19.05,2,7,0.28600000000000003,1,3,0.33299999999999996,0,0,,1,3,4,1,3,0,2,1,5,5,.357,.357,.429,.000,5.6,18.4,11.7,7.4,7.5,0.0,22.2,20.4,67,96
Jae Crowder,20150403,BOS,1,MIL,110,BOS,101,18.87,3,8,0.375,1,3,0.33299999999999996,2,2,1.0,1,3,4,0,0,0,1,2,9,-4,.507,.438,.375,.250,5.7,18.6,11.8,0.0,0.0,0.0,10.1,22.6,98,112
Luigi Datome,20150403,BOS,1,MIL,110,BOS,101,8.75,0,2,0.0,0,1,0.0,0,0,,0,3,3,0,0,0,0,0,0,5,.000,.000,.500,.000,0.0,40.1,19.1,0.0,0.0,0.0,0.0,9.9,0,109
Jared Sullinger,20150403,BOS,1,MIL,110,BOS,101,3.2,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,2,0,-7,.000,.000,.500,.000,33.3,0.0,17.4,0.0,0.0,0.0,0.0,27.0,36,113
Phil Pressey,20150403,BOS,1,MIL,110,BOS,101,2.95,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,200,116
Gerald Wallace,20150403,BOS,1,MIL,110,BOS,101,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
