Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Wesley Matthews,20141215,POR,1,POR,108,SAS,95,35.25,5,10,0.5,3,5,0.6,1,2,0.5,0,1,1,0,3,0,1,2,14,2,.643,.650,.500,.200,0.0,3.1,1.5,0.0,4.3,0.0,8.4,14.7,118,98
Nicolas Batum,20141215,POR,1,POR,108,SAS,95,34.33,3,8,0.375,1,5,0.2,0,0,,0,0,0,6,1,0,0,2,7,2,.438,.438,.625,.000,0.0,0.0,0.0,22.8,1.5,0.0,0.0,10.2,119,105
Damian Lillard,20141215,POR,1,POR,108,SAS,95,33.8,8,18,0.444,1,3,0.33299999999999996,6,6,1.0,3,7,10,6,2,0,2,3,23,8,.557,.472,.167,.333,9.7,22.6,16.1,28.7,3.0,0.0,8.8,29.3,122,97
LaMarcus Aldridge,20141215,POR,1,POR,108,SAS,95,33.42,10,21,0.47600000000000003,0,0,,3,3,1.0,5,9,14,1,1,0,3,2,23,15,.515,.476,.000,.143,16.3,29.4,22.9,5.4,1.5,0.0,11.8,33.2,104,99
Robin Lopez,20141215,POR,1,POR,108,SAS,95,19.42,1,7,0.14300000000000002,0,0,,2,2,1.0,0,5,5,0,0,0,1,0,4,-6,.254,.143,.000,.286,0.0,28.1,14.0,0.0,0.0,0.0,11.3,20.0,52,102
Chris Kaman,20141215,POR,1,POR,108,SAS,95,19.6,4,6,0.667,0,0,,3,4,0.75,1,2,3,0,0,0,0,2,11,15,.709,.667,.000,.667,5.6,11.1,8.3,0.0,0.0,0.0,0.0,17.3,151,105
Steve Blake,20141215,POR,1,POR,108,SAS,95,18.12,1,4,0.25,0,2,0.0,0,0,,0,2,2,3,0,0,0,0,2,10,.250,.250,.500,.000,0.0,12.0,6.0,20.7,0.0,0.0,0.0,9.7,88,106
Joel Freeland,20141215,POR,1,POR,108,SAS,95,14.58,3,6,0.5,0,0,,0,0,,1,3,4,0,0,0,0,1,6,-2,.500,.500,.000,.000,7.5,22.4,15.0,0.0,0.0,0.0,0.0,18.0,112,103
Allen Crabbe,20141215,POR,1,POR,108,SAS,95,13.67,3,4,0.75,1,2,0.5,1,1,1.0,0,1,1,0,1,2,1,4,8,11,.901,.875,.500,.250,0.0,8.0,4.0,0.0,3.7,10.5,18.4,17.4,139,88
Thomas Robinson,20141215,POR,1,POR,108,SAS,95,8.98,2,2,1.0,0,0,,3,4,0.75,0,3,3,0,0,0,2,2,7,4,.931,1.000,.000,2.000,0.0,36.4,18.2,0.0,0.0,0.0,34.7,28.1,113,100
Will Barton,20141215,POR,1,POR,108,SAS,95,8.1,1,3,0.33299999999999996,1,1,1.0,0,0,,0,2,2,2,0,0,1,1,3,6,.500,.500,.333,.000,0.0,26.9,13.5,33.8,0.0,0.0,25.0,21.6,95,102
Meyers Leonard,20141215,POR,1,POR,108,SAS,95,0.73,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,,,,,100.0,0.0,74.4,0.0,0.0,0.0,,0.0,218,108
Dorell Wright,20141215,POR,1,POR,108,SAS,95,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
