Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kobe Bryant,20141205,LAL,0,BOS,113,LAL,96,32.7,9,21,0.429,1,3,0.33299999999999996,3,3,1.0,0,3,3,3,1,0,3,1,22,-29,.493,.452,.143,.143,0.0,10.7,4.8,17.8,1.4,0.0,11.8,33.1,91,109
Wesley Johnson,20141205,LAL,0,BOS,113,LAL,96,25.55,0,5,0.0,0,3,0.0,0,0,,0,3,3,0,0,1,2,1,0,-16,.000,.000,.600,.000,0.0,13.7,6.1,0.0,0.0,2.7,28.6,11.7,0,110
Jordan Hill,20141205,LAL,0,BOS,113,LAL,96,21.75,6,6,1.0,0,0,,1,1,1.0,2,2,4,0,0,1,2,1,13,-25,1.009,1.000,.000,.167,8.7,10.8,9.6,0.0,0.0,3.2,23.7,16.6,149,110
Jeremy Lin,20141205,LAL,0,BOS,113,LAL,96,19.32,5,8,0.625,1,1,1.0,3,3,1.0,0,0,0,2,0,0,2,2,14,-21,.751,.688,.125,.375,0.0,0.0,0.0,19.4,0.0,0.0,17.7,25.0,125,114
Carlos Boozer,20141205,LAL,0,BOS,113,LAL,96,18.27,1,6,0.16699999999999998,0,0,,0,0,,0,7,7,1,0,0,2,3,2,-10,.167,.167,.000,.000,0.0,44.9,20.0,7.4,0.0,0.0,25.0,18.7,31,105
Ed Davis,20141205,LAL,0,BOS,113,LAL,96,29.73,2,4,0.5,0,0,,2,6,0.33299999999999996,3,6,9,0,0,1,0,2,6,-7,.452,.500,.000,1.500,9.5,23.6,15.8,0.0,0.0,2.3,0.0,9.5,110,108
Robert Sacre,20141205,LAL,0,BOS,113,LAL,96,26.25,1,10,0.1,0,0,,0,0,,1,2,3,1,0,1,1,3,2,8,.100,.100,.000,.000,3.6,8.9,6.0,5.1,0.0,2.6,9.1,17.9,30,110
Ronnie Price,20141205,LAL,0,BOS,113,LAL,96,23.83,3,10,0.3,1,4,0.25,0,0,,1,0,1,3,1,0,0,2,7,0,.350,.350,.400,.000,3.9,0.0,2.2,18.9,1.9,0.0,0.0,17.9,87,110
Nick Young,20141205,LAL,0,BOS,113,LAL,96,22.45,5,14,0.35700000000000004,1,3,0.33299999999999996,5,6,0.833,0,3,3,1,0,0,0,2,16,-1,.481,.393,.214,.429,0.0,15.6,7.0,7.8,0.0,0.0,0.0,31.7,102,111
Wayne Ellington,20141205,LAL,0,BOS,113,LAL,96,18.6,5,7,0.7140000000000001,1,1,1.0,0,0,,0,5,5,3,0,0,0,1,11,10,.786,.786,.143,.000,0.0,31.5,14.0,30.8,0.0,0.0,0.0,16.1,162,108
Jordan Clarkson,20141205,LAL,0,BOS,113,LAL,96,1.55,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,6,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,300,115
Ryan Kelly,20141205,LAL,0,BOS,113,LAL,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier Henry,20141205,LAL,0,BOS,113,LAL,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
