Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Monta Ellis,20150408,DAL,1,DAL,107,PHO,104,34.63,10,21,0.47600000000000003,0,3,0.0,0,0,,1,1,2,3,0,0,1,1,20,1,.476,.476,.143,.000,3.1,3.5,3.3,13.4,0.0,0.0,4.5,28.0,108,118
Tyson Chandler,20150408,DAL,1,DAL,107,PHO,104,33.85,5,9,0.556,0,0,,2,2,1.0,9,14,23,0,0,2,0,3,12,5,.607,.556,.000,.222,29.0,49.6,38.8,0.0,0.0,5.0,0.0,12.8,155,105
Dirk Nowitzki,20150408,DAL,1,DAL,107,PHO,104,30.68,7,15,0.467,1,4,0.25,4,5,0.8,0,4,4,1,0,0,1,1,19,13,.552,.500,.267,.333,0.0,15.6,7.4,4.6,0.0,0.0,5.5,26.1,118,116
Rajon Rondo,20150408,DAL,1,DAL,107,PHO,104,30.23,6,9,0.667,0,0,,0,0,,1,2,3,7,0,0,1,2,12,1,.667,.667,.000,.000,3.6,7.9,5.7,31.3,0.0,0.0,10.0,14.6,142,117
Richard Jefferson,20150408,DAL,1,DAL,107,PHO,104,27.18,3,8,0.375,0,1,0.0,0,0,,0,3,3,0,0,0,1,2,6,6,.375,.375,.125,.000,0.0,13.2,6.3,0.0,0.0,0.0,11.1,14.6,75,116
Al-Farouq Aminu,20150408,DAL,1,DAL,107,PHO,104,22.15,0,5,0.0,0,2,0.0,1,2,0.5,2,2,4,2,0,1,1,2,1,-10,.085,.000,.400,.400,9.9,10.8,10.3,9.6,0.0,3.8,14.5,13.7,53,114
Devin Harris,20150408,DAL,1,DAL,107,PHO,104,17.85,5,9,0.556,0,0,,2,3,0.667,0,0,0,0,2,0,1,0,12,2,.581,.556,.000,.333,0.0,0.0,0.0,0.0,5.9,0.0,8.8,27.9,113,106
J.J. Barea,20150408,DAL,1,DAL,107,PHO,104,16.23,2,6,0.33299999999999996,0,2,0.0,2,2,1.0,0,2,2,5,0,0,1,0,6,5,.436,.333,.333,.333,0.0,14.8,7.0,37.8,0.0,0.0,12.7,21.4,108,116
Amar'e Stoudemire,20150408,DAL,1,DAL,107,PHO,104,14.07,4,5,0.8,0,0,,2,2,1.0,2,4,6,0,0,0,1,5,10,-3,.850,.800,.000,.400,15.5,34.1,24.4,0.0,0.0,0.0,14.5,21.5,151,112
Charlie Villanueva,20150408,DAL,1,DAL,107,PHO,104,13.12,3,7,0.429,3,6,0.5,0,0,,0,0,0,0,1,0,0,1,9,-5,.643,.643,.857,.000,0.0,0.0,0.0,0.0,4.0,0.0,0.0,23.5,142,110
Bernard James,20150408,DAL,1,DAL,107,PHO,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raymond Felton,20150408,DAL,1,DAL,107,PHO,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Powell,20150408,DAL,1,DAL,107,PHO,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
