Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Richard Jefferson,20150225,DAL,0,ATL,104,DAL,87,30.92,3,10,0.3,1,4,0.25,3,5,0.6,0,4,4,1,0,0,1,2,10,-20,.410,.350,.400,.500,0.0,15.1,7.3,5.3,0.0,0.0,7.6,19.9,87,118
Monta Ellis,20150225,DAL,0,ATL,104,DAL,87,30.33,9,14,0.643,1,5,0.2,0,0,,1,1,2,2,0,0,2,3,19,-5,.679,.679,.357,.000,3.6,3.9,3.7,16.0,0.0,0.0,12.5,24.6,119,121
J.J. Barea,20150225,DAL,0,ATL,104,DAL,87,30.18,6,10,0.6,1,3,0.33299999999999996,0,0,,1,4,5,7,0,0,3,2,13,-21,.650,.650,.300,.000,3.6,15.5,9.4,45.5,0.0,0.0,23.1,20.1,114,118
Bernard James,20150225,DAL,0,ATL,104,DAL,87,27.13,2,3,0.667,0,0,,3,4,0.75,7,4,11,3,0,2,1,1,7,-8,.735,.667,.000,1.333,28.1,17.3,22.9,17.4,0.0,7.1,17.4,9.9,154,112
Dirk Nowitzki,20150225,DAL,0,ATL,104,DAL,87,24.55,2,7,0.28600000000000003,0,3,0.0,0,0,,0,5,5,4,0,0,0,2,4,-21,.286,.286,.429,.000,0.0,23.8,11.5,26.0,0.0,0.0,0.0,13.3,88,115
Al-Farouq Aminu,20150225,DAL,0,ATL,104,DAL,87,27.12,1,7,0.14300000000000002,0,4,0.0,0,0,,0,5,5,0,0,0,4,1,2,0,.143,.143,.571,.000,0.0,21.6,10.4,0.0,0.0,0.0,36.4,18.9,20,116
Charlie Villanueva,20150225,DAL,0,ATL,104,DAL,87,22.13,3,7,0.429,2,6,0.33299999999999996,0,0,,0,0,0,0,0,0,1,3,8,-9,.571,.571,.857,.000,0.0,0.0,0.0,0.0,0.0,0.0,12.5,16.9,99,122
Devin Harris,20150225,DAL,0,ATL,104,DAL,87,19.53,2,7,0.28600000000000003,0,3,0.0,6,6,1.0,0,3,3,2,0,0,1,1,10,-13,.519,.286,.429,.857,0.0,18.0,8.7,16.9,0.0,0.0,9.4,25.4,113,117
Dwight Powell,20150225,DAL,0,ATL,104,DAL,87,9.37,3,7,0.429,0,1,0.0,0,0,,3,3,6,0,0,0,2,2,6,4,.429,.429,.143,.000,34.9,37.5,36.2,0.0,0.0,0.0,22.2,44.8,78,111
Greg Smith,20150225,DAL,0,ATL,104,DAL,87,9.37,2,3,0.667,0,0,,0,1,0.0,1,2,3,0,0,0,0,0,4,4,.340,.200,.400,.400,0.0,0.0,0.0,17.7,0.0,10.2,0.0,29.3,89,115
Raymond Felton,20150225,DAL,0,ATL,104,DAL,87,9.37,1,5,0.2,0,2,0.0,2,2,1.0,0,0,0,1,0,1,0,1,4,4,.581,.667,.000,.333,11.6,25.0,18.1,0.0,0.0,0.0,0.0,17.1,120,115
Tyson Chandler,20150225,DAL,0,ATL,104,DAL,87,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amar'e Stoudemire,20150225,DAL,0,ATL,104,DAL,87,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
