Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Eric Gordon,20170331,HOU,0,GSW,107,HOU,98,37.72,5,12,0.41700000000000004,3,9,0.33299999999999996,2,2,1.0,0,2,2,1,2,0,2,3,15,-2,.582,.542,.750,.167,0.0,5.9,2.8,4.6,2.8,0.0,13.4,16.6,111,117
Trevor Ariza,20170331,HOU,0,GSW,107,HOU,98,36.77,4,12,0.33299999999999996,2,9,0.222,3,4,0.75,0,2,2,1,2,0,2,1,13,-17,.472,.417,.750,.333,0.0,6.1,2.9,4.5,2.8,0.0,12.7,18.0,96,117
James Harden,20170331,HOU,0,GSW,107,HOU,98,34.82,4,17,0.235,2,9,0.222,7,7,1.0,4,8,12,8,0,1,6,3,17,-14,.423,.294,.529,.412,11.5,25.6,18.2,38.7,0.0,2.2,23.0,31.5,94,114
Patrick Beverley,20170331,HOU,0,GSW,107,HOU,98,30.17,4,10,0.4,3,5,0.6,0,0,,0,3,3,2,0,0,0,1,11,-2,.550,.550,.500,.000,0.0,11.1,5.2,11.5,0.0,0.0,0.0,13.9,132,121
Clint Capela,20170331,HOU,0,GSW,107,HOU,98,26.28,4,13,0.308,0,0,,0,2,0.0,7,6,13,4,1,0,3,1,8,3,.288,.308,.000,.154,26.6,25.5,26.1,27.4,2.0,0.0,17.8,27.0,80,112
Lou Williams,20170331,HOU,0,GSW,107,HOU,98,33.85,5,12,0.41700000000000004,0,2,0.0,5,5,1.0,3,4,7,2,1,0,0,0,15,-7,.528,.417,.167,.417,8.9,13.2,10.9,10.5,1.5,0.0,0.0,17.6,135,117
Montrezl Harrell,20170331,HOU,0,GSW,107,HOU,98,21.73,5,9,0.556,0,0,,1,3,0.33299999999999996,2,2,4,1,0,2,0,3,11,-12,.533,.556,.000,.333,9.2,10.3,9.7,9.6,0.0,7.0,0.0,20.0,124,116
Sam Dekker,20170331,HOU,0,GSW,107,HOU,98,18.67,3,6,0.5,2,3,0.667,0,0,,2,3,5,1,0,0,0,0,8,6,.667,.667,.500,.000,10.7,17.9,14.1,9.8,0.0,0.0,0.0,13.5,156,119
Nene Hilario,20170331,HOU,0,GSW,107,HOU,98,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chinanu Onuaku,20170331,HOU,0,GSW,107,HOU,98,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby Brown,20170331,HOU,0,GSW,107,HOU,98,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Wiltjer,20170331,HOU,0,GSW,107,HOU,98,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
