Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Aaron Gordon,20170410,ORL,0,CHI,122,ORL,75,28.62,4,6,0.667,0,0,,2,2,1.0,1,5,6,2,0,0,2,1,10,-29,.727,.667,.000,.333,3.2,21.5,11.1,15.0,0.0,0.0,22.5,13.9,114,130
Evan Fournier,20170410,ORL,0,CHI,122,ORL,75,27.63,6,13,0.462,1,4,0.25,1,1,1.0,0,0,0,3,0,1,3,2,14,-21,.521,.500,.308,.077,0.0,0.0,0.0,28.1,0.0,2.8,18.2,26.7,86,133
Nikola Vucevic,20170410,ORL,0,CHI,122,ORL,75,26.6,6,14,0.429,1,1,1.0,1,2,0.5,5,5,10,2,0,1,2,1,14,-23,.470,.464,.071,.143,17.4,23.1,19.8,19.9,0.0,2.9,11.8,28.5,93,127
Elfrid Payton,20170410,ORL,0,CHI,122,ORL,75,24.6,5,13,0.385,1,4,0.25,0,1,0.0,2,5,7,4,0,0,2,1,11,-20,.409,.423,.308,.077,7.5,25.0,15.0,40.6,0.0,0.0,13.0,28.1,82,129
Terrence Ross,20170410,ORL,0,CHI,122,ORL,75,17.02,1,5,0.2,0,2,0.0,1,1,1.0,0,1,1,1,0,1,0,4,3,-15,.276,.200,.400,.200,0.0,7.2,3.1,10.8,0.0,4.5,0.0,14.3,66,129
Mario Hezonja,20170410,ORL,0,CHI,122,ORL,75,31.58,2,9,0.222,2,6,0.33299999999999996,1,2,0.5,0,0,0,1,2,0,0,0,7,-26,.354,.333,.667,.222,0.0,0.0,0.0,5.9,3.2,0.0,0.0,14.0,76,128
D.J. Augustin,20170410,ORL,0,CHI,122,ORL,75,23.4,2,9,0.222,0,6,0.0,1,2,0.5,0,1,1,2,0,0,3,2,5,-27,.253,.222,.667,.222,0.0,5.3,2.3,16.5,0.0,0.0,23.3,24.7,45,134
Bismack Biyombo,20170410,ORL,0,CHI,122,ORL,75,16.72,2,4,0.5,0,0,,3,3,1.0,1,6,7,0,2,2,1,3,7,-17,.658,.500,.000,.750,5.5,44.2,22.1,0.0,6.0,9.1,15.8,17.0,116,104
Jodie Meeks,20170410,ORL,0,CHI,122,ORL,75,14.22,0,5,0.0,0,3,0.0,0,0,,0,0,0,1,0,0,2,1,0,-18,.000,.000,.600,.000,0.0,0.0,0.0,11.6,0.0,0.0,28.6,22.1,7,135
Marcus Georges-Hunt,20170410,ORL,0,CHI,122,ORL,75,12.0,0,2,0.0,0,0,,2,2,1.0,0,1,1,2,0,0,0,2,2,-14,.000,.000,1.000,.000,0.0,41.0,17.6,0.0,0.0,0.0,50.0,7.5,0,125
Patricio Garino,20170410,ORL,0,CHI,122,ORL,75,12.0,0,1,0.0,0,1,0.0,0,0,,0,4,4,0,0,0,1,1,0,-14,.347,.000,.000,1.000,0.0,10.3,4.4,27.6,0.0,0.0,0.0,10.8,97,132
Damjan Rudez,20170410,ORL,0,CHI,122,ORL,75,5.62,1,3,0.33299999999999996,0,0,,0,0,,0,0,0,0,1,0,0,0,2,-11,.333,.333,.000,.000,0.0,0.0,0.0,0.0,8.9,0.0,0.0,24.0,66,115
C.J. Watson,20170410,ORL,0,CHI,122,ORL,75,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
