Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Gary Harris,20170310,DEN,1,DEN,119,BOS,99,35.55,3,9,0.33299999999999996,1,4,0.25,2,2,1.0,1,2,3,1,3,0,2,3,9,12,.455,.389,.444,.222,3.8,5.6,4.8,3.3,4.1,0.0,16.8,14.2,92,100
Danilo Gallinari,20170310,DEN,1,DEN,119,BOS,99,34.4,6,12,0.5,3,5,0.6,5,5,1.0,2,3,5,1,2,0,2,2,20,8,.704,.625,.417,.417,7.8,8.7,8.3,3.8,2.8,0.0,12.3,20.1,135,102
Wilson Chandler,20170310,DEN,1,DEN,119,BOS,99,34.2,8,16,0.5,3,8,0.375,4,6,0.667,0,9,9,1,0,1,1,2,23,12,.617,.594,.500,.375,0.0,26.3,15.0,4.2,0.0,2.9,5.1,24.5,126,102
Jameer Nelson,20170310,DEN,1,DEN,119,BOS,99,30.7,4,9,0.444,0,2,0.0,0,1,0.0,0,5,5,5,1,0,1,1,8,8,.424,.444,.222,.111,0.0,16.3,9.3,20.2,1.6,0.0,9.6,14.5,105,103
Nikola Jokic,20170310,DEN,1,DEN,119,BOS,99,26.85,8,10,0.8,1,2,0.5,4,6,0.667,3,7,10,7,4,1,7,4,21,8,.831,.850,.200,.600,14.9,26.1,21.3,40.8,7.2,3.7,35.6,31.2,119,84
Will Barton,20170310,DEN,1,DEN,119,BOS,99,20.18,3,7,0.429,1,3,0.33299999999999996,0,0,,0,3,3,4,0,1,1,1,7,11,.500,.500,.429,.000,0.0,14.9,8.5,25.1,0.0,5.0,12.5,16.9,115,103
Mason Plumlee,20170310,DEN,1,DEN,119,BOS,99,19.6,4,4,1.0,0,0,,0,0,,3,2,5,4,0,1,1,2,8,10,1.000,1.000,.000,.000,20.4,10.2,14.6,27.8,0.0,5.1,20.0,10.9,175,104
Jamal Murray,20170310,DEN,1,DEN,119,BOS,99,17.3,6,11,0.545,1,4,0.25,0,0,,0,3,3,0,0,0,2,0,13,12,.591,.591,.364,.000,0.0,17.3,9.9,0.0,0.0,0.0,15.4,32.0,97,106
Juan Hernangomez,20170310,DEN,1,DEN,119,BOS,99,12.75,1,1,1.0,1,1,1.0,2,2,1.0,0,3,3,0,1,0,1,2,5,11,1.330,1.500,1.000,2.000,0.0,23.5,13.4,0.0,3.8,0.0,34.7,9.6,151,95
Darrell Arthur,20170310,DEN,1,DEN,119,BOS,99,6.92,1,4,0.25,1,2,0.5,0,0,,1,2,3,1,0,0,0,1,3,6,.375,.375,.500,.000,19.3,28.9,24.8,18.2,0.0,0.0,0.0,24.6,113,103
Roy Hibbert,20170310,DEN,1,DEN,119,BOS,99,1.55,1,2,0.5,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2,.500,.500,.000,.000,86.0,0.0,36.9,0.0,0.0,0.0,0.0,55.0,125,111
Mike Miller,20170310,DEN,1,DEN,119,BOS,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmanuel Mudiay,20170310,DEN,1,DEN,119,BOS,99,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
