Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Evan Fournier,20161114,ORL,0,IND,88,ORL,69,32.62,4,15,0.267,1,4,0.25,5,5,1.0,0,2,2,2,1,0,1,2,14,-8,.407,.300,.267,.333,0.0,5.9,2.9,13.9,1.6,0.0,5.5,25.8,85,96
Elfrid Payton,20161114,ORL,0,IND,88,ORL,69,29.38,5,11,0.455,0,1,0.0,2,2,1.0,1,6,7,2,2,0,3,2,12,-8,.505,.455,.091,.182,3.2,19.6,11.3,17.3,3.5,0.0,20.2,23.4,86,89
Serge Ibaka,20161114,ORL,0,IND,88,ORL,69,28.05,3,13,0.231,0,4,0.0,0,0,,3,10,13,2,0,0,2,1,6,-3,.231,.231,.308,.000,10.1,34.2,22.0,15.7,0.0,0.0,13.3,24.7,55,93
Nikola Vucevic,20161114,ORL,0,IND,88,ORL,69,25.03,1,10,0.1,0,0,,0,0,,0,12,12,1,0,1,3,4,2,-19,.100,.100,.000,.000,0.0,46.0,22.8,7.6,0.0,2.9,23.1,24.0,20,87
Jeff Green,20161114,ORL,0,IND,88,ORL,69,22.27,1,4,0.25,0,3,0.0,1,2,0.5,1,1,2,0,0,0,0,2,3,-17,.307,.250,.750,.500,4.2,4.3,4.3,0.0,0.0,0.0,0.0,10.1,74,100
Aaron Gordon,20161114,ORL,0,IND,88,ORL,69,22.05,5,11,0.455,1,4,0.25,0,0,,0,3,3,1,0,0,0,1,11,0,.500,.500,.364,.000,0.0,13.1,6.5,13.5,0.0,0.0,0.0,23.1,102,98
Bismack Biyombo,20161114,ORL,0,IND,88,ORL,69,21.05,4,4,1.0,0,0,,1,2,0.5,3,6,9,0,0,3,3,1,9,-4,.922,1.000,.000,.500,13.4,27.4,20.3,0.0,0.0,10.5,38.1,17.3,108,84
C.J. Watson,20161114,ORL,0,IND,88,ORL,69,17.18,1,5,0.2,1,3,0.33299999999999996,0,0,,0,2,2,1,0,0,0,2,3,-13,.300,.300,.600,.000,0.0,11.2,5.5,11.5,0.0,0.0,0.0,13.5,70,99
D.J. Augustin,20161114,ORL,0,IND,88,ORL,69,16.27,2,5,0.4,1,3,0.33299999999999996,1,2,0.5,0,0,0,1,0,0,1,1,6,-14,.510,.500,.600,.400,0.0,0.0,0.0,14.0,0.0,0.0,14.5,19.6,91,101
Damjan Rudez,20161114,ORL,0,IND,88,ORL,69,13.48,1,1,1.0,1,1,1.0,0,0,,0,1,1,1,0,0,1,1,3,-7,1.500,1.500,1.000,.000,0.0,7.1,3.5,15.2,0.0,0.0,50.0,6.9,128,100
Mario Hezonja,20161114,ORL,0,IND,88,ORL,69,5.25,0,5,0.0,0,2,0.0,0,0,,1,0,1,1,0,0,0,0,0,2,.000,.000,.400,.000,17.9,0.0,9.1,33.9,0.0,0.0,0.0,44.1,19,101
C.J. Wilcox,20161114,ORL,0,IND,88,ORL,69,3.68,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,20.0,,0.0,0,80
Arinze Onuaku,20161114,ORL,0,IND,88,ORL,69,3.68,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,101
