Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Rudy Gay,20170115,SAC,1,OKC,122,SAC,118,36.47,6,18,0.33299999999999996,2,5,0.4,8,9,0.889,2,8,10,2,2,2,3,4,22,10,.501,.389,.278,.500,6.4,22.4,15.0,9.0,2.5,4.2,12.0,27.2,106,112
DeMarcus Cousins,20170115,SAC,1,OKC,122,SAC,118,34.3,8,20,0.4,1,6,0.16699999999999998,14,17,0.8240000000000001,6,5,11,7,3,1,6,2,31,-3,.564,.425,.300,.850,20.5,14.9,17.5,38.0,4.0,2.3,17.9,38.8,116,112
Anthony Tolliver,20170115,SAC,1,OKC,122,SAC,118,31.78,4,6,0.667,2,4,0.5,0,0,,0,4,4,2,2,1,2,3,10,10,.833,.833,.667,.000,0.0,12.9,6.9,9.8,2.9,2.4,25.0,10.0,120,115
Darren Collison,20170115,SAC,1,OKC,122,SAC,118,27.48,7,9,0.778,2,3,0.667,5,6,0.833,0,1,1,2,2,0,1,4,21,11,.902,.889,.333,.667,0.0,3.7,2.0,14.1,3.3,0.0,7.9,18.3,168,119
Garrett Temple,20170115,SAC,1,OKC,122,SAC,118,24.42,3,6,0.5,0,2,0.0,2,2,1.0,0,4,4,3,0,0,0,2,8,4,.581,.500,.333,.333,0.0,16.7,8.9,19.0,0.0,0.0,0.0,11.2,143,121
Matt Barnes,20170115,SAC,1,OKC,122,SAC,118,26.6,3,6,0.5,1,2,0.5,0,0,,4,4,8,3,1,0,2,5,7,-6,.583,.583,.333,.000,17.6,15.4,16.4,17.1,1.7,0.0,25.0,12.0,117,118
Ty Lawson,20170115,SAC,1,OKC,122,SAC,118,20.52,0,3,0.0,0,2,0.0,4,4,1.0,0,1,1,4,1,0,1,1,4,-15,.420,.000,.667,1.333,0.0,5.0,2.7,25.3,2.2,0.0,17.4,11.2,110,121
Arron Afflalo,20170115,SAC,1,OKC,122,SAC,118,17.92,2,5,0.4,1,1,1.0,2,2,1.0,0,3,3,0,0,1,4,1,7,-17,.595,.500,.200,.400,0.0,17.1,9.1,0.0,0.0,4.3,40.5,21.9,69,119
Kosta Koufos,20170115,SAC,1,OKC,122,SAC,118,15.78,3,6,0.5,0,0,,0,0,,1,0,1,1,2,1,2,5,6,-9,.500,.500,.000,.000,7.4,0.0,3.5,10.9,5.8,4.9,25.0,20.2,85,113
Willie Cauley-Stein,20170115,SAC,1,OKC,122,SAC,118,4.73,1,2,0.5,0,0,,0,0,,1,0,1,0,0,0,1,2,2,-5,.500,.500,.000,.000,24.7,0.0,11.5,0.0,0.0,0.0,33.3,25.2,78,127
Ben McLemore,20170115,SAC,1,OKC,122,SAC,118,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omri Casspi,20170115,SAC,1,OKC,122,SAC,118,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malachi Richardson,20170115,SAC,1,OKC,122,SAC,118,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
